Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;35740,0;-0,28;12044710760;336063;-100,00;36000,0;36000,0;35740,0;35840,63;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2840,0;-0,87;8534133455;3006197;-25,00;2850,0;2865,0;2825,0;2838,85;ECOPETROL;EQTY
CEMARGOS;8200,0;0,61;4555398240;557748;50,00;8150,0;8200,0;8070,0;8167,48;CEMENTOS ARGOS;EQTY
GRUPOSURA;34800,0;-0,17;3710899200;106615;-60,00;34860,0;34960,0;34600,0;34806,54;GRUPO SURA;EQTY
BCOLOMBIA;34980,0;-0,79;3673740860;104902;-280,00;34720,0;35280,0;34720,0;35020,69;BANCO BANCOLOMBIA;EQTY
CLH;4930,0;0,82;3327482660;680204;40,00;4880,0;5000,0;4780,0;4891,89;CEMEX LATAM HOLDINGS;EQTY
PFAVAL;1120,0;1,82;2860068580;2570772;20,00;1110,0;1120,0;1100,0;1112,53;GRUPO AVAL ACCIONES Y VALORES;EQTY
CORFICOLCF;22480,0;0,90;2672936380;117990;200,00;22280,0;23000,0;22280,0;22653,92;CORFICOLOMBIANA;EQTY
GRUPOARGOS;18060,0;0,22;2172851480;120190;40,00;18020,0;18220,0;17940,0;18078,47;GRUPO ARGOS;EQTY
ISA;13940,0;0,29;1761104460;126456;40,00;13820,0;13960,0;13820,0;13926,62;ISA INTERCONEXION ELECTRICA;EQTY
NUTRESA;26900,0;-0,07;869462760;32329;-20,00;26900,0;26940,0;26760,0;26894,21;GRUPO NUTRESA;EQTY
GEB;1930,0;-0,52;757953695;391219;-10,00;1940,0;1940,0;1930,0;1937,42;GRUPO ENERGIA BOGOTA;EQTY
HCOLSEL;13555,0;-0,28;677750000;50000;-38,00;13555,0;13555,0;13555,0;13555,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFGRUPSURA;33740,0;1,20;626481120;18767;400,00;33320,0;33740,0;33200,0;33382,06;GRUPO SURA;EQTY
PFDAVVNDA;35480,0;0,45;447149160;12643;160,00;35320,0;35480,0;35220,0;35367,33;BANCO DAVIVIENDA;EQTY
EXITO;14320,0;-0,56;230279200;16075;-80,00;14400,0;14400,0;14280,0;14325,3;EXITO;EQTY
PFGRUPOARG;15280,0;1,19;186050800;12210;180,00;15400,0;15400,0;14980,0;15237,58;GRUPO ARGOS;EQTY
ICOLCAP;14804,0;-0,51;124045334;8370;-75,50;14877,5;14877,5;14794,5;14820,23;FONDO BURSATIL ISHARES COLCAP;EQTY
CONCONCRET;355,0;-0,56;112495500;317100;-2,00;354,0;355,0;354,0;354,76;CONCONCRETO S.A;EQTY
ELCONDOR;1090,0;-0,46;71784200;66214;-5,00;1085,0;1090,0;1085,0;1084,12;EL CONDOR;EQTY
CELSIA;4275,0;-0,58;69830450;16358;-25,00;4260,0;4275,0;4260,0;4268,89;CELSIA;EQTY
PFAVH;1890,0;-0,79;65656580;34634;-15,00;1915,0;1915,0;1890,0;1895,73;AVIANCA HOLDINGS S.A.;EQTY
ETB;253,0;0,80;50767324;202136;2,00;252,0;253,0;248,0;251,15;ETB;EQTY
GRUPOAVAL;1135,0;0,44;37618715;33701;5,00;1095,0;1135,0;1095,0;1116,25;GRUPO AVAL ACCIONES Y VALORES;EQTY
FABRICATO;6,99;-0,14;36157310;5169000;-0,01;7,0;7,0;6,99;7,0;FABRICATO;EQTY
PFCEMARGOS;6820,0;-0,87;30186230;4456;-60,00;6720,0;6820,0;6720,0;6774,29;CEMENTOS ARGOS;EQTY
MINEROS;1905,0;-4,75;22894400;11959;-95,00;1905,0;1905,0;1905,0;1914,41;MINEROS;EQTY
CNEC;10020,0;1,11;18077720;1804;110,00;10020,0;10020,0;10020,0;10020,91;CANACOL ENERGY LTD;EQTY
PFCORFICOL;19800,0;2,17;17576500;885;420,00;19900,0;19900,0;19800,0;19860,45;CORFICOLOMBIANA;EQTY
BOGOTA;64000,0;1,11;9600000;150;700,00;64000,0;64000,0;64000,0;64000,0;BANCO DE BOGOTA;EQTY
PROMIGAS;0,0;0,00;5320000;1000;0,00;0,0;0,0;0,0;5320,0;PROMIGAS;EQTY
