Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
GRUPOSURA;32740,0;0,49;4307493900;131638;160,00;32620,0;32760,0;32620,0;32722,27;GRUPO SURA;EQTY
PFBCOLOM;34500,0;0,29;3792878940;110039;100,00;34040,0;34500,0;34040,0;34468,5;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2900,0;0,17;3039888220;1048747;5,00;2895,0;2930,0;2880,0;2898,59;ECOPETROL;EQTY
NUTRESA;23880,0;0,17;2120892620;88968;40,00;23820,0;23880,0;23820,0;23838,83;GRUPO NUTRESA;EQTY
ISA;13960,0;-0,14;1751999060;125945;-20,00;13840,0;14000,0;13840,0;13910,83;ISA INTERCONEXION ELECTRICA;EQTY
CLH;4580,0;2,23;1136770030;247963;100,00;4500,0;4640,0;4500,0;4584,43;CEMEX LATAM HOLDINGS;EQTY
EXITO;12900,0;0,94;903612060;70085;120,00;12920,0;12920,0;12880,0;12893,09;EXITO;EQTY
CORFICOLCF;16500,0;-0,84;881164200;53023;-140,00;16640,0;16700,0;16500,0;16618,53;CORFICOLOMBIANA;EQTY
BCOLOMBIA;34220,0;0,59;804825220;23638;200,00;34100,0;34220,0;33880,0;34047,94;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;17400,0;0,00;555695380;31961;0,00;17400,0;17400,0;17240,0;17386,67;GRUPO ARGOS;EQTY
PFAVAL;1055,0;0,00;548344450;518809;0,00;1060,0;1060,0;1035,0;1056,93;GRUPO AVAL ACCIONES Y VALORES;EQTY
CEMARGOS;7140,0;0,85;544402800;76548;60,00;7100,0;7150,0;7090,0;7111,91;CEMENTOS ARGOS;EQTY
PFGRUPSURA;31340,0;0,90;387355280;12393;280,00;30420,0;31360,0;30420,0;31255,97;GRUPO SURA;EQTY
EEB;1820,0;0,55;300701025;165290;10,00;1815,0;1820,0;1815,0;1819,23;GRUPO ENERGIA BOGOTA;EQTY
BOGOTA;58500,0;3,07;233873900;4028;1740,00;57000,0;58500,0;57000,0;58062,04;BANCO DE BOGOTA;EQTY
PFDAVVNDA;34100,0;-0,58;212603660;6249;-200,00;33800,0;34100,0;33800,0;34022,03;BANCO DAVIVIENDA;EQTY
PFGRUPOARG;14400,0;3,00;204644400;14350;420,00;14560,0;14560,0;13860,0;14260,93;GRUPO ARGOS;EQTY
ICOLCAP;14086,5;0,02;116433545;8260;3,00;14087,5;14088,5;14085,5;14096,07;FONDO BURSATIL ISHARES COLCAP;EQTY
CELSIA;3960,0;0,13;99858820;25193;5,00;3955,0;3960,0;3955,0;3963,75;CELSIA;EQTY
PFAVH;1780,0;-1,39;83037545;46707;-25,00;1770,0;1780,0;1770,0;1777,84;AVIANCA HOLDINGS S.A.;EQTY
PFCEMARGOS;5700,0;1,42;67671010;11975;80,00;5610,0;5780,0;5600,0;5651,02;CEMENTOS ARGOS;EQTY
CONCONCRET;360,0;0,00;41438000;115600;0,00;355,0;360,0;355,0;358,46;CONCONCRETO S.A;EQTY
CNEC;10240,0;1,39;30164000;3000;140,00;10000,0;10240,0;10000,0;10054,67;CANACOL ENERGY LTD;EQTY
ETB;255,0;-0,78;22501710;88242;-2,00;255,0;255,0;255,0;255,0;ETB;EQTY
MINEROS;2020,0;1,00;19870740;9837;20,00;2020,0;2020,0;2020,0;2020,0;MINEROS;EQTY
FABRICATO;6,0;0,00;12935832;2155972;0,00;6,0;6,0;6,0;6,0;FABRICATO;EQTY
GRUPOAVAL;0,0;0,00;8986345;8579;0,00;0,0;0,0;0,0;1047,48;GRUPO AVAL ACCIONES Y VALORES;EQTY
