Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ISA;13900,0;-0,14;28415018680;2038988;-20,00;13920,0;13940,0;13820,0;13935,84;ISA INTERCONEXION ELECTRICA;EQTY
ECOPETROL;2920,0;-0,51;22006080175;7602380;-15,00;2910,0;2920,0;2870,0;2894,63;ECOPETROL;EQTY
PFBCOLOM;35760,0;2,76;20741042920;585329;960,00;35000,0;35900,0;34980,0;35434,85;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;35520,0;2,60;12882201820;367504;900,00;34800,0;35520,0;34800,0;35053,23;GRUPO SURA;EQTY
ICOLCAP;14860,0;0,95;12579828560;848188;140,00;14804,0;14872,0;14737,5;14831,42;FONDO BURSATIL ISHARES COLCAP;EQTY
PFAVAL;1105,0;2,31;9079990950;8306385;25,00;1080,0;1110,0;1070,0;1093,13;GRUPO AVAL ACCIONES Y VALORES;EQTY
CEMARGOS;8280,0;-0,96;8102721830;975009;-80,00;8360,0;8390,0;8210,0;8310,41;CEMENTOS ARGOS;EQTY
BCOLOMBIA;35200,0;2,92;6900406860;198504;1000,00;34180,0;35200,0;34180,0;34762,05;BANCO BANCOLOMBIA;EQTY
HCOLSEL;13577,0;0,79;6177750000;455000;107,00;13570,0;13580,0;13570,0;13577,47;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
GRUPOARGOS;18400,0;-1,08;6082818460;331302;-200,00;18520,0;18660,0;18200,0;18360,34;GRUPO ARGOS;EQTY
NUTRESA;26520,0;0,00;4428070120;166852;0,00;26660,0;26660,0;26500,0;26538,91;GRUPO NUTRESA;EQTY
EXITO;14080,0;-1,68;4154698360;291550;-240,00;14440,0;14600,0;14060,0;14250,38;EXITO;EQTY
BOGOTA;62460,0;4,45;2630601360;43295;2660,00;60000,0;63000,0;60000,0;60759,93;BANCO DE BOGOTA;EQTY
PFDAVVNDA;36600,0;-0,22;2462391520;67214;-80,00;36700,0;36700,0;36580,0;36635,1;BANCO DAVIVIENDA;EQTY
PFGRUPSURA;33300,0;0,24;2431038140;72522;80,00;33200,0;33680,0;33020,0;33521,39;GRUPO SURA;EQTY
PFGRUPOARG;15640,0;-0,64;2023459560;130348;-100,00;15520,0;15660,0;15500,0;15523,52;GRUPO ARGOS;EQTY
GEB;1940,0;0,78;1191675045;615042;15,00;1935,0;1945,0;1925,0;1937,55;GRUPO ENERGIA BOGOTA;EQTY
CORFICOLCF;20860,0;2,86;1103155540;52938;580,00;20280,0;21000,0;20280,0;20838,63;CORFICOLOMBIANA;EQTY
CLH;4555,0;2,02;544642640;120765;90,00;4545,0;4555,0;4460,0;4509,94;CEMEX LATAM HOLDINGS;EQTY
CELSIA;4350,0;2,11;435900170;101112;90,00;4310,0;4350,0;4280,0;4311,06;CELSIA;EQTY
PFCEMARGOS;6750,0;-2,03;364280140;52794;-140,00;6900,0;7320,0;6740,0;6900,03;CEMENTOS ARGOS;EQTY
ETB;251,0;-0,79;261214789;1066400;-2,00;251,0;251,0;235,0;244,95;ETB;EQTY
TERPEL;9400,0;-1,05;239700000;25500;-100,00;9400,0;9400,0;9400,0;9400,0;ORGANIZACION TERPEL;EQTY
GRUBOLIVAR;51500,0;-0,96;239475000;4650;-500,00;51500,0;51500,0;51500,0;51500,0;GRUPO BOLIVAR;EQTY
GRUPOAVAL;1120,0;3,23;209444120;191193;35,00;1080,0;1120,0;1080,0;1095,46;GRUPO AVAL ACCIONES Y VALORES;EQTY
BVC;11580,0;-0,17;166298640;14378;-20,00;11600,0;11600,0;11560,0;11566,19;BOLSA DE VALORES DE COLOMBIA;EQTY
PFAVH;1780,0;2,30;134215705;76209;40,00;1755,0;1780,0;1745,0;1761,15;AVIANCA HOLDINGS S.A.;EQTY
ELCONDOR;1135,0;-0,87;92412725;84385;-10,00;1085,0;1135,0;1085,0;1095,13;EL CONDOR;EQTY
FABRICATO;5,91;-1,50;67870117,02;11385975;-0,09;6,0;6,0;5,91;5,96;FABRICATO;EQTY
CNEC;10120,0;-0,78;25670800;2530;-80,00;10120,0;10120,0;10120,0;10146,56;CANACOL ENERGY LTD;EQTY
MINEROS;2010,0;0,00;15685990;7809;0,00;2010,0;2010,0;2010,0;2008,71;MINEROS;EQTY
BBVACOL;270,0;1,50;9936000;36800;4,00;270,0;270,0;270,0;270,0;BBVA COLOMBIA;EQTY
CONCONCRET;0,0;0,00;9792796;26868;0,00;0,0;0,0;0,0;364,48;CONCONCRETO S.A;EQTY
CARTON;6500,0;0,00;7611500;1171;0,00;6500,0;6500,0;6500,0;6500,0;CARTON COLOMBIA;EQTY
ENKA;0,0;0,00;5952872;725960;0,00;0,0;0,0;0,0;8,2;ENKA DE COLOMBIA;EQTY
PFCORFICOL;0,0;0,00;4730880;256;0,00;0,0;0,0;0,0;18480,0;CORFICOLOMBIANA;EQTY
PAZRIO;0,0;0,00;1400000;200000;0,00;0,0;0,0;0,0;7,0;ACER. PAZ DEL RIO;EQTY
