Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;42000,0;-0,76;22898034000;542438;-320,00;42220,0;42580,0;41900,0;42213,18;BANCO BANCOLOMBIA;EQTY
ECOPETROL;3020,0;0,50;19349989610;6477106;15,00;3005,0;3020,0;2965,0;2987,44;ECOPETROL;EQTY
GRUPOSURA;36000,0;-1,10;7059316840;194601;-400,00;36400,0;36400,0;36000,0;36275,85;GRUPO SURA;EQTY
BCOLOMBIA;40220,0;-1,57;7039699900;173316;-640,00;40860,0;40960,0;40140,0;40617,72;BANCO BANCOLOMBIA;EQTY
GEB;2200,0;0,00;3859406260;1757488;0,00;2200,0;2205,0;2180,0;2195,98;GRUPO ENERGIA BOGOTA;EQTY
PFAVAL;1280,0;-0,78;3115103905;2421079;-10,00;1290,0;1290,0;1270,0;1286,66;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFGRUPSURA;34900,0;-0,23;2423357100;69414;-80,00;34960,0;35040,0;34240,0;34911,65;GRUPO SURA;EQTY
CEMARGOS;8080,0;-0,12;1954386930;241832;-10,00;8090,0;8090,0;8060,0;8081,59;CEMENTOS ARGOS;EQTY
ISA;16200,0;-0,49;1908792200;117917;-80,00;16240,0;16240,0;16020,0;16187,59;ISA INTERCONEXION ELECTRICA;EQTY
CORFICOLCF;25200,0;-3,60;1552238800;61908;-940,00;25080,0;25500,0;24820,0;25073,32;CORFICOLOMBIANA;EQTY
NUTRESA;26620,0;0,30;1524127020;57336;80,00;26540,0;26640,0;26480,0;26582,37;GRUPO NUTRESA;EQTY
PFDAVVNDA;40100,0;-0,25;1223926980;30523;-100,00;40100,0;40200,0;39880,0;40098,52;BANCO DAVIVIENDA;EQTY
GRUPOARGOS;18220,0;-1,62;1071895860;57867;-300,00;18500,0;18620,0;18220,0;18523,44;GRUPO ARGOS;EQTY
CELSIA;4620,0;0,43;903497130;195948;20,00;4605,0;4620,0;4590,0;4610,9;CELSIA;EQTY
EXITO;14400,0;-0,69;878795200;60876;-100,00;14500,0;14500,0;14400,0;14435,82;EXITO;EQTY
BOGOTA;69900,0;-0,06;787526900;11315;-40,00;69680,0;69940,0;69480,0;69600,26;BANCO DE BOGOTA;EQTY
PROMIGAS;6000,0;-2,91;736366000;122733;-180,00;6000,0;6000,0;6000,0;5999,74;PROMIGAS;EQTY
OCCIDENTE;38600,0;0,26;524960000;13600;100,00;38600,0;38600,0;38600,0;38600,0;BANCO DE OCCIDENTE;EQTY
PFAVH;1595,0;1,92;377619010;241742;30,00;1570,0;1595,0;1550,0;1562,07;AVIANCA HOLDINGS S.A.;EQTY
CLH;4860,0;0,41;290254100;60194;20,00;4840,0;4860,0;4760,0;4821,98;CEMEX LATAM HOLDINGS;EQTY
PFGRUPOARG;15560,0;0,52;260163400;16737;80,00;15480,0;15560,0;15480,0;15544,21;GRUPO ARGOS;EQTY
PFCORFICOL;22220,0;-3,39;134227620;6017;-780,00;22320,0;22320,0;22220,0;22308,06;CORFICOLOMBIANA;EQTY
GRUBOLIVAR;52000,0;0,00;130000000;2500;0,00;52000,0;52000,0;52000,0;52000,0;GRUPO BOLIVAR;EQTY
CONCONCRET;474,0;3,04;69233919;145954;14,00;474,0;474,0;474,0;474,35;CONCONCRETO S.A;EQTY
BVC;12300,0;0,00;66124800;5376;0,00;12300,0;12300,0;12300,0;12300,0;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUPOAVAL;1300,0;0,39;63119490;49086;5,00;1270,0;1300,0;1270,0;1285,9;GRUPO AVAL ACCIONES Y VALORES;EQTY
MINEROS;2300,0;1,77;46567040;20228;40,00;2305,0;2305,0;2300,0;2302,11;MINEROS;EQTY
CNEC;9820,0;-0,20;41231300;4179;-20,00;9900,0;9900,0;9820,0;9866,31;CANACOL ENERGY LTD;EQTY
PFCEMARGOS;6750,0;-0,74;32621430;4823;-50,00;6770,0;6770,0;6750,0;6763,72;CEMENTOS ARGOS;EQTY
ICOLCAP;16276,0;-0,43;28037065;1723;-70,50;16276,0;16276,0;16276,0;16272,24;FONDO BURSATIL ISHARES COLCAP;EQTY
ETB;259,0;0,39;20443856;79373;1,00;259,0;259,0;259,0;257,57;ETB;EQTY
ENKA;7,7;1,99;14902503;1935390;0,15;7,7;7,7;7,7;7,7;ENKA DE COLOMBIA;EQTY
FABRICATO;0,0;0,00;3035000;500000;0,00;0,0;0,0;0,0;6,07;FABRICATO;EQTY
