Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;40340,0;0,25;62592016780;1544630;100,00;40480,0;40800,0;40340,0;40522,34;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;38660,0;1,26;51111118180;1330758;480,00;38540,0;38900,0;38360,0;38407,52;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2930,0;2,09;35675745320;12198650;60,00;2855,0;2950,0;2855,0;2924,57;ECOPETROL;EQTY
ICOLCAP;15590,0;0,12;18685936779;1193926;18,00;15652,0;15673,0;15583,5;15650,83;FONDO BURSATIL ISHARES COLCAP;EQTY
NUTRESA;25480,0;0,71;15574483960;617415;180,00;25240,0;25480,0;25020,0;25225,31;GRUPO NUTRESA;EQTY
ISA;18880,0;0,96;5214857380;278454;180,00;18600,0;18880,0;18540,0;18727,9;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOSURA;34100,0;0,29;4888994740;142602;100,00;34140,0;34600,0;34100,0;34284,19;GRUPO SURA;EQTY
EXITO;14400,0;0,42;3996871160;278849;60,00;14340,0;14400,0;14180,0;14333,46;EXITO;EQTY
GRUPOARGOS;17260,0;0,82;3947023140;229727;140,00;17240,0;17260,0;17100,0;17181,36;GRUPO ARGOS;EQTY
GEB;2165,0;-0,92;3880136490;1799357;-20,00;2185,0;2185,0;2140,0;2156,4;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPSURA;31300,0;0,71;2861265340;91306;220,00;31240,0;31900,0;31220,0;31337,1;GRUPO SURA;EQTY
CEMARGOS;7450,0;0,00;2624496520;349802;0,00;7450,0;7600,0;7450,0;7502,81;CEMENTOS ARGOS;EQTY
PFAVAL;1255,0;0,40;1664164790;1328059;5,00;1255,0;1270,0;1245,0;1253,08;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFDAVVNDA;40240,0;-0,35;1575025420;39133;-140,00;40600,0;40600,0;40100,0;40248,01;BANCO DAVIVIENDA;EQTY
BVC;12400,0;0,16;683693620;55390;20,00;12340,0;12400,0;12340,0;12343,27;BOLSA DE VALORES DE COLOMBIA;EQTY
BOGOTA;67200,0;0,27;646981780;9589;180,00;68500,0;68500,0;67200,0;67471,25;BANCO DE BOGOTA;EQTY
CORFICOLCF;24940,0;-0,64;611419960;24515;-160,00;25080,0;25080,0;24880,0;24940,65;CORFICOLOMBIANA;EQTY
PROMIGAS;6000,0;0,00;600000000;100000;0,00;6000,0;6000,0;6000,0;6000,0;PROMIGAS;EQTY
PFAVH;1500,0;6,01;495569350;341945;85,00;1410,0;1500,0;1405,0;1449,27;AVIANCA HOLDINGS S.A.;EQTY
CNEC;10160,0;-0,97;454527900;44563;-100,00;10240,0;10240,0;10160,0;10199,67;CANACOL ENERGY LTD;EQTY
CELSIA;4220,0;-0,35;223704420;52759;-15,00;4275,0;4275,0;4220,0;4240,12;CELSIA;EQTY
PFCEMARGOS;6270,0;-1,42;143247130;23018;-90,00;6090,0;6270,0;6090,0;6223,27;CEMENTOS ARGOS;EQTY
HCOLSEL;14176,0;0,90;141715000;10000;126,00;14170,0;14176,0;14170,0;14171,5;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CLH;4335,0;-2,03;122788875;28325;-90,00;4335,0;4335,0;4335,0;4335,0;CEMEX LATAM HOLDINGS;EQTY
ENKA;8,0;2,56;112985056;14123132;0,20;8,0;8,0;8,0;8,0;ENKA DE COLOMBIA;EQTY
CONCONCRET;505,0;3,06;83094680;168903;15,00;490,0;505,0;490,0;491,97;CONCONCRETO S.A;EQTY
PFGRUPOARG;14180,0;-0,14;65765700;4635;-20,00;14180,0;14180,0;14180,0;14188,93;GRUPO ARGOS;EQTY
ETB;252,0;-1,18;55713636;221800;-3,00;251,0;252,0;251,0;251,19;ETB;EQTY
MINEROS;2565,0;-1,35;43764785;16953;-35,00;2585,0;2585,0;2565,0;2581,54;MINEROS;EQTY
ELCONDOR;1265,0;2,43;43381840;35146;30,00;1235,0;1265,0;1225,0;1234,33;EL CONDOR;EQTY
TERPEL;10700,0;0,00;27884200;2606;0,00;10700,0;10700,0;10700,0;10700,0;ORGANIZACION TERPEL;EQTY
GRUPOAVAL;1230,0;-2,38;16628370;13519;-30,00;1230,0;1230,0;1230,0;1230,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
VILLAS;0,0;0,00;2304610;451;0,00;0,0;0,0;0,0;5110,0;BANCO AV VILLAS;EQTY
