Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;3550,0;2,31;40858792370;11661983;80,00;3455,0;3550,0;3440,0;3503,59;ECOPETROL;EQTY
PFBCOLOM;41300,0;0,73;29977243960;733931;300,00;40600,0;41300,0;40480,0;40844,77;BANCO BANCOLOMBIA;EQTY
ISA;16400,0;-1,80;21540315860;1309365;-300,00;15640,0;17460,0;15640,0;16450,96;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOSURA;36900,0;0,54;18425546680;501671;200,00;36600,0;36900,0;36300,0;36728,35;GRUPO SURA;EQTY
CEMARGOS;8100,0;1,25;18258862560;2269207;100,00;8040,0;8100,0;7970,0;8046,36;CEMENTOS ARGOS;EQTY
BCOLOMBIA;40400,0;2,02;11477738200;288662;800,00;39400,0;40400,0;38700,0;39761,86;BANCO BANCOLOMBIA;EQTY
ICOLCAP;16301,0;-0,42;8695973504;535610;-68,00;16300,0;16301,0;16128,5;16235,64;FONDO BURSATIL ISHARES COLCAP;EQTY
PFAVAL;1235,0;2,07;8256108000;6755562;25,00;1210,0;1235,0;1210,0;1222,12;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOARGOS;18740,0;2,85;6286230180;339572;520,00;18180,0;18740,0;18180,0;18512,22;GRUPO ARGOS;EQTY
PFGRUPSURA;35000,0;0,52;5717193220;164467;180,00;34200,0;35000,0;34200,0;34761,95;GRUPO SURA;EQTY
GEB;2150,0;1,65;5027294490;2355993;35,00;2125,0;2150,0;2120,0;2133,83;GRUPO ENERGIA BOGOTA;EQTY
EXITO;15100,0;0,00;4858334260;323938;0,00;15000,0;15200,0;14720,0;14997,73;EXITO;EQTY
NUTRESA;26700,0;-0,74;4198078660;156879;-200,00;26900,0;26900,0;26520,0;26759,98;GRUPO NUTRESA;EQTY
CLH;4710,0;1,40;2474346060;525834;65,00;4670,0;4760,0;4665,0;4705,56;CEMEX LATAM HOLDINGS;EQTY
CELSIA;4600,0;0,33;1482420445;322715;15,00;4585,0;4600,0;4555,0;4593,59;CELSIA;EQTY
PFDAVVNDA;38600,0;0,78;1013311840;26335;300,00;38720,0;38720,0;38240,0;38477,76;BANCO DAVIVIENDA;EQTY
CORFICOLCF;26560,0;0,45;823692640;31070;120,00;26660,0;26960,0;26220,0;26510,87;CORFICOLOMBIANA;EQTY
PFCEMARGOS;6660,0;0,91;762981000;115729;60,00;6560,0;6660,0;6530,0;6592,82;CEMENTOS ARGOS;EQTY
PFGRUPOARG;15340,0;-0,13;574532760;37815;-20,00;15040,0;15340,0;15000,0;15193,25;GRUPO ARGOS;EQTY
PFAVH;1670,0;-0,60;505712975;302568;-10,00;1695,0;1695,0;1660,0;1671,4;AVIANCA HOLDINGS S.A.;EQTY
ELCONDOR;1220,0;-2,01;432430675;358051;-25,00;1210,0;1230,0;1200,0;1207,73;EL CONDOR;EQTY
BOGOTA;67900,0;-0,18;429378060;6344;-120,00;67700,0;67900,0;67640,0;67682,54;BANCO DE BOGOTA;EQTY
CONCONCRET;440,0;-12,87;385147757;851280;-65,00;500,0;500,0;430,0;452,43;CONCONCRETO S.A;EQTY
HCOLSEL;14651,5;-0,72;303039600;20680;-106,50;14720,0;14720,0;14651,5;14653,75;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ETB;217,0;-1,81;171033746;781792;-4,00;221,0;221,0;215,0;218,77;ETB;EQTY
MINEROS;2050,0;0,49;161306410;79044;10,00;2040,0;2050,0;2035,0;2040,72;MINEROS;EQTY
BVC;11900,0;0,85;130220400;10996;100,00;11800,0;11900,0;11800,0;11842,52;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUPOAVAL;1230,0;-1,99;63460310;51933;-25,00;1215,0;1230,0;1215,0;1221,97;GRUPO AVAL ACCIONES Y VALORES;EQTY
TERPEL;10500,0;5,00;17213000;1666;500,00;10220,0;10500,0;10220,0;10331,93;ORGANIZACION TERPEL;EQTY
CNEC;0,0;0,00;5709900;543;0,00;0,0;0,0;0,0;10515,47;CANACOL ENERGY LTD;EQTY
PFCORFICOL;0,0;0,00;4563440;203;0,00;0,0;0,0;0,0;22480,0;CORFICOLOMBIANA;EQTY
