Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2835,0;0,35;19423770900;6830649;10,00;2870,0;2870,0;2830,0;2843,62;ECOPETROL;EQTY
PFBCOLOM;42700,0;0,14;18436157940;431755;60,00;42100,0;42900,0;42100,0;42700,51;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;39800,0;0,71;9434104560;237378;280,00;38720,0;39900,0;38720,0;39742,96;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;16320,0;-0,97;7148161300;434055;-160,00;16480,0;16800,0;16320,0;16468,33;GRUPO ARGOS;EQTY
EXITO;17300,0;-0,46;5777016680;336115;-80,00;17100,0;17300,0;17100,0;17187,62;EXITO;EQTY
GRUPOSURA;32300,0;-1,52;4923676200;151375;-500,00;32800,0;32800,0;32300,0;32526,35;GRUPO SURA;EQTY
PFDAVVNDA;41300,0;0,00;4857995700;118041;0,00;41380,0;41500,0;40940,0;41155,16;BANCO DAVIVIENDA;EQTY
CEMARGOS;7280,0;-1,22;4021683840;546372;-90,00;7370,0;7480,0;7260,0;7360,71;CEMENTOS ARGOS;EQTY
GEB;2115,0;-0,24;3863619150;1825850;-5,00;2120,0;2135,0;2105,0;2116,07;GRUPO ENERGIA BOGOTA;EQTY
PFAVAL;1235,0;0,41;3511304285;2840223;5,00;1230,0;1245,0;1230,0;1236,28;GRUPO AVAL ACCIONES Y VALORES;EQTY
BVC;12000,0;-0,50;3134136380;261190;-60,00;12040,0;12040,0;11940,0;11999,45;BOLSA DE VALORES DE COLOMBIA;EQTY
ISA;16900,0;-3,43;2250528100;132760;-600,00;17100,0;17260,0;16900,0;16951,85;ISA INTERCONEXION ELECTRICA;EQTY
PFGRUPSURA;30300,0;-0,53;2140681020;70560;-160,00;30460,0;30700,0;30260,0;30338,45;GRUPO SURA;EQTY
NUTRESA;24820,0;-0,96;1807018500;72295;-240,00;25160,0;25300,0;24820,0;24995,07;GRUPO NUTRESA;EQTY
CNEC;12340,0;-1,12;1806608860;146603;-140,00;12200,0;12400,0;12160,0;12323,14;CANACOL ENERGY LTD;EQTY
PFGRUPOARG;13540,0;-1,60;1570260160;116598;-220,00;13760,0;13760,0;13340,0;13467,3;GRUPO ARGOS;EQTY
CELSIA;4450,0;1,60;1003217055;225898;70,00;4425,0;4490,0;4400,0;4441,02;CELSIA;EQTY
CLH;4400,0;-2,22;710740735;160273;-100,00;4480,0;4490,0;4365,0;4434,56;CEMEX LATAM HOLDINGS;EQTY
PFAVH;1670,0;-1,47;692524610;422953;-25,00;1655,0;1670,0;1630,0;1637,36;AVIANCA HOLDINGS S.A.;EQTY
CORFICOLCF;26380,0;-0,75;436196580;16533;-200,00;26560,0;26560,0;25840,0;26383,39;CORFICOLOMBIANA;EQTY
ICOLCAP;15630,0;-0,19;354682446;22779;-29,50;15560,0;15630,0;15522,5;15570,59;FONDO BURSATIL ISHARES COLCAP;EQTY
PROMIGAS;7100,0;1,43;187419430;26496;100,00;7000,0;7100,0;7000,0;7073,5;PROMIGAS;EQTY
PFCEMARGOS;6600,0;0,00;175501020;26681;0,00;6600,0;6600,0;6580,0;6577,75;CEMENTOS ARGOS;EQTY
BOGOTA;71180,0;0,25;154442860;2187;180,00;71160,0;71200,0;69120,0;70618,59;BANCO DE BOGOTA;EQTY
COLTEJER;1950,0;0,00;73930350;37913;0,00;1950,0;1950,0;1950,0;1950,0;COLTEJER;EQTY
CONCONCRET;530,0;0,19;72638309;136195;1,00;530,0;540,0;530,0;533,34;CONCONCRETO S.A;EQTY
GRUPOAVAL;1245,0;2,05;39989480;32384;25,00;1220,0;1245,0;1220,0;1234,85;GRUPO AVAL ACCIONES Y VALORES;EQTY
MINEROS;3090,0;-0,32;35031165;11285;-10,00;3115,0;3115,0;3090,0;3104,22;MINEROS;EQTY
GRUBOLIVAR;60800,0;-0,33;30400000;500;-200,00;60800,0;60800,0;60800,0;60800,0;GRUPO BOLIVAR;EQTY
PFCORFICOL;22560,0;0,00;11076960;491;0,00;22560,0;22560,0;22560,0;22560,0;CORFICOLOMBIANA;EQTY
ELCONDOR;0,0;0,00;6683400;5340;0,00;0,0;0,0;0,0;1251,57;EL CONDOR;EQTY
FABRICATO;0,0;0,00;6130350;1075500;0,00;0,0;0,0;0,0;5,7;FABRICATO;EQTY
ETB;0,0;0,00;3019592;12396;0,00;0,0;0,0;0,0;243,59;ETB;EQTY
