Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;3195,0;-0,62;31817759045;9913817;-20,00;3200,0;3260,0;3180,0;3209,44;ECOPETROL;EQTY
PFBCOLOM;38100,0;1,22;26144220420;685087;460,00;37560,0;38740,0;37560,0;38161,9;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;35060,0;1,10;14947090320;427480;380,00;34820,0;35300,0;34800,0;34965,59;GRUPO SURA;EQTY
CEMARGOS;7920,0;-0,38;14425625700;1820162;-30,00;7950,0;7990,0;7900,0;7925,46;CEMENTOS ARGOS;EQTY
ISA;14140,0;1,00;10229124280;725527;140,00;14000,0;14180,0;13980,0;14098,89;ISA INTERCONEXION ELECTRICA;EQTY
ICOLCAP;15397,0;0,38;9319679206;603905;58,50;15437,0;15437,0;15336,5;15432,36;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUPOARGOS;18020,0;1,69;9026647160;505232;300,00;17820,0;18140,0;17700,0;17866,34;GRUPO ARGOS;EQTY
EXITO;14280,0;2,59;8571455020;606685;360,00;14000,0;14280,0;14000,0;14128,35;EXITO;EQTY
HCOLSEL;14010,0;0,54;8120927550;581000;75,00;13953,0;14010,0;13953,0;13977,5;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFAVAL;1210,0;3,42;7583786445;6332554;40,00;1180,0;1210,0;1180,0;1197,59;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFDAVVNDA;39480,0;0,46;5250726040;132886;180,00;39200,0;40000,0;39200,0;39513,01;BANCO DAVIVIENDA;EQTY
NUTRESA;26540,0;2,00;4709405960;180774;520,00;25920,0;26540,0;25860,0;26051,35;GRUPO NUTRESA;EQTY
BVC;11380,0;2,34;4431530920;396241;260,00;11200,0;11380,0;11180,0;11183,93;BOLSA DE VALORES DE COLOMBIA;EQTY
GEB;2075,0;0,73;3946464110;1905544;15,00;2055,0;2075,0;2055,0;2071,04;GRUPO ENERGIA BOGOTA;EQTY
BCOLOMBIA;36840,0;0,22;2813026900;76293;80,00;36760,0;37480,0;36700,0;36871,36;BANCO BANCOLOMBIA;EQTY
BOGOTA;67960,0;6,19;1704406420;25994;3960,00;64000,0;67960,0;64000,0;65569,22;BANCO DE BOGOTA;EQTY
CORFICOLCF;25000,0;0,08;1255355420;50467;20,00;25000,0;25000,0;24680,0;24874,78;CORFICOLOMBIANA;EQTY
PFGRUPSURA;33000,0;0,36;1201951860;36403;120,00;32820,0;33220,0;32800,0;33017,93;GRUPO SURA;EQTY
PFGRUPOARG;14940,0;-0,27;948062800;63230;-40,00;14680,0;15000,0;14680,0;14993,88;GRUPO ARGOS;EQTY
CNEC;10540,0;-0,75;565312100;53685;-80,00;10400,0;10540,0;10400,0;10530,17;CANACOL ENERGY LTD;EQTY
CELSIA;4365,0;0,00;495148055;113325;0,00;4365,0;4405,0;4365,0;4369,27;CELSIA;EQTY
PFAVH;1755,0;-1,13;413911495;236205;-20,00;1760,0;1760,0;1740,0;1752,34;AVIANCA HOLDINGS S.A.;EQTY
CLH;4790,0;-0,10;411395615;85717;-5,00;4800,0;4800,0;4790,0;4799,46;CEMEX LATAM HOLDINGS;EQTY
PFCEMARGOS;6670,0;0,15;306119070;45948;10,00;6670,0;6760,0;6540,0;6662,29;CEMENTOS ARGOS;EQTY
GRUPOAVAL;1200,0;3,90;212094670;177749;45,00;1185,0;1200,0;1155,0;1193,23;GRUPO AVAL ACCIONES Y VALORES;EQTY
ELCONDOR;1080,0;0,47;91881060;85104;5,00;1080,0;1080,0;1080,0;1079,63;EL CONDOR;EQTY
FABRICATO;7,4;1,37;63188954,6;8545129;0,10;7,35;7,4;7,35;7,39;FABRICATO;EQTY
GRUBOLIVAR;51500,0;0,00;51500000;1000;0,00;51500,0;51500,0;51500,0;51500,0;GRUPO BOLIVAR;EQTY
ETB;210,0;-1,87;48960558;232203;-4,00;212,0;212,0;210,0;210,85;ETB;EQTY
MINEROS;2000,0;0,00;15977500;8000;0,00;1995,0;2000,0;1995,0;1997,19;MINEROS;EQTY
BMC;1150,0;0,00;11353950;9873;0,00;1150,0;1150,0;1150,0;1150,0;BMC BOLSA MERCANTIL DE COL;EQTY
CONCONCRET;320,0;1,27;7328960;22903;4,00;320,0;320,0;320,0;320,0;CONCONCRETO S.A;EQTY
BBVACOL;0,0;0,00;5315760;19688;0,00;0,0;0,0;0,0;270,0;BBVA COLOMBIA;EQTY
