Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;4350,0;0.11;59929769255,0;13639840,0;-5,0;4350,0;4415,0;4350,0;4393,73;ECOPETROL
PFBCOLOM;26700,0;1.26;38563649200,0;1433105,0;-340,0;27100,0;27160,0;26700,0;26909,16;BANCO BANCOLOMBIA
CEMARGOS;9300,0;1.31;28281495440,0;3062552,0;120,0;9280,0;9300,0;9200,0;9234,62;CEMENTOS ARGOS
PFCEMARGOS;9290,0;1.64;24488712500,0;2646499,0;150,0;9160,0;9290,0;9160,0;9253,25;CEMENTOS ARGOS
ICOLCAP;17431,0;0.42;17208043260,0;986550,0;73,0;17430,0;17465,0;17410,0;17442,65;FONDO BURSATIL ISHARES COLCAP
GRUPOARGOS;22500,0;1.44;10914033360,0;486821,0;320,0;22000,0;22600,0;22000,0;22418,99;GRUPO ARGOS
PREC;36240,0;1.52;10601303880,0;293839,0;-560,0;36400,0;36400,0;35900,0;36078,61;PACIFIC EXPLOR AND PROD CORP
ISA;9320,0;1.08;9288428840,0;995694,0;100,0;9230,0;9380,0;9190,0;9328,6;ISA INTERCONEXION ELECTRICA
ISAGEN;3105,0;0.81;7376778065,0;2375405,0;25,0;3060,0;3150,0;3055,0;3105,48;ISAGEN
GRUPOSURA;37600,0;0.43;6652787020,0;176629,0;160,0;37500,0;37900,0;37500,0;37665,32;GRUPO SURA
BCOLOMBIA;26020,0;0.84;6110978300,0;232834,0;-220,0;26280,0;26360,0;26020,0;26246,07;BANCO BANCOLOMBIA
PFGRUPSURA;38840,0;0.83;5760911380,0;148895,0;320,0;38400,0;38840,0;38400,0;38691,1;GRUPO SURA
NUTRESA;28000,0;1.97;4930071440,0;176799,0;540,0;27500,0;28200,0;27500,0;27885,18;GRUPO NUTRESA
CORFICOLCF;38100,0;0.57;4402580380,0;114999,0;-220,0;38340,0;38340,0;38100,0;38283,64;CORFICOLOMBIANA
PFAVH;4000,0;0.62;3980905930,0;990593,0;-25,0;4070,0;4070,0;4000,0;4018,71;AVIANCA HOLDINGS S.A.
PFDAVVNDA;24700,0;1.81;3408799820,0;139117,0;440,0;24280,0;24700,0;24280,0;24503,11;BANCO DAVIVIENDA
PFAVAL;1395,0;0.36;3337192060,0;2403998,0;5,0;1380,0;1395,0;1380,0;1388,18;GRUPO AVAL ACCIONES Y VALORES
EXITO;32000,0;0.62;2983734880,0;92115,0;-200,0;32400,0;32500,0;32000,0;32391,41;EXITO
CLH;15000,0;0.66;2974882640,0;197035,0;-100,0;15100,0;15200,0;15000,0;15098,24;CEMEX LATAM HOLDINGS
PFGRUPOARG;22380,0;0.99;1479522060,0;66393,0;220,0;22160,0;22400,0;22060,0;22284,31;GRUPO ARGOS
PMGC;12080,0;0.67;1105199300,0;90753,0;80,0;12040,0;12300,0;12040,0;12178,1;PETROMINERALES LTD
CNEC;7080,0;2.21;956963750,0;134748,0;-160,0;7260,0;7260,0;7000,0;7101,88;CANACOL ENERGY LTD
CELSIA;5710,0;0.18;919037590,0;161049,0;10,0;5700,0;5710,0;5700,0;5706,57;CELSIA
MINEROS;3420,0;1.3;765762715,0;224080,0;-45,0;3455,0;3460,0;3395,0;3417,36;MINEROS
PFCARPAK;4060,0;0.25;744005790,0;185228,0;10,0;4015,0;4075,0;4000,0;4016,7;CARVAJAL EMPAQUES S.A.
EEB;1560,0;0.65;711529355,0;457320,0;10,0;1560,0;1560,0;1550,0;1555,87;GRUPO ENERGIA BOGOTA
BOGOTA;69900,0;0.0;668075660,0;9594,0;0,0;69900,0;69960,0;69420,0;69634,74;BANCO DE BOGOTA
CONCONCRET;1295,0;0.39;464233320,0;358749,0;5,0;1290,0;1295,0;1280,0;1294,03;CONCONCRETO S.A
TABLEMAC;8,0;5.26;405987686,69;50857063,0;0,4;7,79;8,0;7,79;7,98;TABLEMAC
OCCIDENTE;40040,0;0.0;380393200,0;9500,0;0,0;40040,0;40040,0;40040,0;40041,39;BANCO DE OCCIDENTE
GRUPOAVAL;1380,0;1.1;167896375,0;121956,0;15,0;1370,0;1380,0;1370,0;1376,7;GRUPO AVAL ACCIONES Y VALORES
POPULAR;480,0;0.0;96000000,0;200000,0;0,0;480,0;480,0;480,0;480,0;BANCO POPULAR
VILLAS;7500,0;11.76;48667500,0;6489,0;-1000,0;7500,0;7500,0;7500,0;7500,0;BANCO AV VILLAS
ETB;0,0;0.0;42283661,0;109585,0;0,0;0,0;0,0;0,0;385,85;ETB
BVC;25,0;0.4;37175489,3;1487838,0;-0,1;25,0;25,0;25,0;24,99;BOLSA DE VALORES DE COLOMBIA
PFCORFICOL;34100,0;0.29;26700300,0;783,0;-100,0;34100,0;34100,0;34100,0;34100,0;CORFICOLOMBIANA
CARTON;3800,0;0.26;19000000,0;5000,0;-10,0;3800,0;3800,0;3800,0;3800,0;CARTON COLOMBIA
PFHELMBANK;535,0;0.19;13490560,0;25216,0;1,0;535,0;535,0;535,0;535,0;HELM BANK S.A.
ELCONDOR;0,0;0.0;12328000,0;9200,0;0,0;0,0;0,0;0,0;1340,0;EL CONDOR
VALSIMESA;0,0;0.0;11000000,0;10000,0;0,0;0,0;0,0;0,0;1100,0;VALORES SIMESA
ENKA;0,0;0.0;7095000,0;1100000,0;0,0;0,0;0,0;0,0;6,45;ENKA DE COLOMBIA
ODINSA;0,0;0.0;6194040,0;727,0;0,0;0,0;0,0;0,0;8520,0;ODINSA
VALOREM;0,0;0.0;1947930,0;6717,0;0,0;0,0;0,0;0,0;290,0;VALOREM S.A.
PAZRIO;0,0;0.0;975000,0;150000,0;0,0;0,0;0,0;0,0;6,5;ACER. PAZ DEL RIO
COLTEJER;0,0;0.0;4925,0;5,0;0,0;0,0;0,0;0,0;985,0;COLTEJER
BBVACOL;0,0;0.0;1645,0;7,0;0,0;0,0;0,0;0,0;235,0;BBVA COLOMBIA
