Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PFGRUPSURA;37800,0;1.31;41980161720,0;1104399,0;-500,0;38120,0;38380,0;37800,0;38011,77;GRUPO SURA
ECOPETROL;5440,0;0.37;28375262340,0;5217060,0;-20,0;5450,0;5460,0;5430,0;5438,94;ECOPETROL
GRUPOSURA;36500,0;2.09;14447074380,0;391562,0;-780,0;36760,0;37300,0;36500,0;36896,01;GRUPO SURA
PFBCOLOM;31060,0;0.26;13754257840,0;443495,0;80,0;30980,0;31100,0;30920,0;31013,33;BANCO BANCOLOMBIA
ICOLCAP;18410,0;0.01;7668856092,0;416357,0;2,0;18425,0;18435,0;18397,0;18418,94;FONDO BURSATIL ISHARES COLCAP
PFDAVVNDA;22840,0;1.04;7635894060,0;332348,0;-240,0;22880,0;23020,0;22640,0;22975,6;BANCO DAVIVIENDA
INVERARGOS;21480,0;0.85;7627038220,0;357472,0;180,0;21080,0;21480,0;21080,0;21336,04;GRUPO ARGOS
EEB;1395,0;1.41;7443333405,0;5295433,0;-20,0;1420,0;1425,0;1395,0;1405,61;GRUPO ENERGIA BOGOTA
EXITO;35900,0;0.84;6822831480,0;192875,0;300,0;35600,0;35900,0;35100,0;35374,37;EXITO
PREC;40700,0;1.34;4647366960,0;114617,0;540,0;40220,0;40780,0;40200,0;40546,93;PACIFIC EXPLOR AND PROD CORP
PFAVAL;1280,0;0.39;4590422015,0;3601840,0;5,0;1275,0;1280,0;1270,0;1274,47;GRUPO AVAL ACCIONES Y VALORES
BCOLOMBIA;30300,0;0.33;4359104220,0;144341,0;100,0;30200,0;30300,0;30100,0;30200,04;BANCO BANCOLOMBIA
CORFICOLCF;35100,0;0.34;3754140620,0;107174,0;-120,0;35200,0;35200,0;34980,0;35028,46;CORFICOLOMBIANA
CEMARGOS;10900,0;0.37;3504317180,0;324227,0;-40,0;10800,0;10900,0;10720,0;10808,22;CEMENTOS ARGOS
CLH;12540,0;1.88;2765258080,0;217902,0;-240,0;12700,0;12760,0;12540,0;12690,37;CEMEX LATAM HOLDINGS
CELSIA;5600,0;0.36;2605515840,0;465394,0;20,0;5580,0;5620,0;5580,0;5598,52;CELSIA
PFINVARGOS;21160,0;0.28;2200316780,0;104629,0;60,0;21000,0;21160,0;20980,0;21029,7;GRUPO ARGOS
PFAVTA;4645,0;0.98;2037332715,0;437229,0;45,0;4640,0;4695,0;4625,0;4659,65;AVIANCA HOLDINGS S.A.
NUTRESA;25200,0;0.0;2013717860,0;80148,0;0,0;25100,0;25200,0;25000,0;25124,99;GRUPO NUTRESA
ISA;9400,0;1.05;2006118850,0;213162,0;-100,0;9450,0;9450,0;9360,0;9411,24;ISA INTERCONEXION ELECTRICA
PMGC;16000,0;1.11;1934760740,0;120247,0;-180,0;15920,0;16180,0;15900,0;16089,89;PETROMINERALES LTD
ISAGEN;2560,0;0.0;1484003770,0;579881,0;0,0;2560,0;2565,0;2540,0;2559,15;ISAGEN
TABLEMAC;7,45;4.61;1148727360,54;154039939,0;-0,36;7,5;7,5;7,4;7,46;TABLEMAC
CONCONCRET;1360,0;0.37;1025013910,0;754415,0;5,0;1355,0;1370,0;1355,0;1358,69;CONCONCRETO S.A
BVC;30,7;0.0;342715378,1;11137425,0;0,0;30,7;30,9;30,7;30,77;BOLSA DE VALORES DE COLOMBIA
GRUPOAVAL;1275,0;0.39;285715720,0;224957,0;5,0;1265,0;1275,0;1265,0;1270,09;GRUPO AVAL ACCIONES Y VALORES
ETB;394,0;0.25;282232863,0;717428,0;-1,0;396,0;396,0;394,0;393,4;ETB
BOGOTA;55260,0;1.39;245955340,0;4468,0;760,0;54500,0;55260,0;54500,0;55048,2;BANCO DE BOGOTA
CNEC;5830,0;0.52;187251950,0;32163,0;30,0;5820,0;5830,0;5820,0;5821,97;CANACOL ENERGY LTD
PFHELMBANK;486,0;0.41;164290341,0;338335,0;2,0;483,0;487,0;483,0;485,58;HELM BANK S.A.
PFCARPAK;4680,0;1.47;97811575,0;21071,0;-70,0;4610,0;4680,0;4610,0;4642,0;CARVAJAL EMPAQUES S.A.
MINEROS;4295,0;0.12;91236250,0;21240,0;-5,0;4300,0;4300,0;4295,0;4295,49;MINEROS
SIE;8620,0;7.81;60176220,0;6981,0;-730,0;8620,0;8620,0;8620,0;8620,0;SOCIEDAD INVERSIONES ENERGIA
VALOREM;320,0;5.88;50860480,0;158939,0;-20,0;320,0;320,0;320,0;320,0;VALOREM S.A.
PFCORFICOL;33260,0;0.06;45206700,0;1365,0;-20,0;33260,0;33260,0;33260,0;33118,46;CORFICOLOMBIANA
PROMIGAS;0,0;0.0;25453060,0;1001,0;0,0;0,0;0,0;0,0;25427,63;PROMIGAS
BIOMAX;1350,0;4.93;24661350,0;18101,0;-70,0;1350,0;1350,0;1350,0;1362,43;BIOMAX BIOCOMBUSTIBLES S.A.
ELCONDOR;0,0;0.0;10706505,0;7067,0;0,0;0,0;0,0;0,0;1515,0;EL CONDOR
ODINSA;0,0;0.0;7778160,0;936,0;0,0;0,0;0,0;0,0;8310,0;ODINSA
SDCORFIC;0,0;0.0;6376960,0;188,0;0,0;0,0;0,0;0,0;33920,0;CORFICOLOMBIANA
ENKA;0,0;0.0;2967732,75;420955,0;0,0;0,0;0,0;0,0;7,05;ENKA DE COLOMBIA
