Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;4075,0;1.21;20484779850,0;5000573,0;-50,0;4140,0;4140,0;4070,0;4096,49;ECOPETROL
EXITO;31260,0;1.56;16728100500,0;538721,0;480,0;30840,0;31300,0;30780,0;31051,51;EXITO
CEMARGOS;8120,0;0.73;13833608310,0;1724674,0;-60,0;8100,0;8120,0;7880,0;8021,0;CEMENTOS ARGOS
PREC;38560,0;0.16;11009832320,0;284398,0;60,0;38360,0;38920,0;38340,0;38712,76;PACIFIC EXPLOR AND PROD CORP
BOGOTA;66200,0;0.0;10598996600,0;160090,0;0,0;66200,0;66300,0;66100,0;66206,49;BANCO DE BOGOTA
PFGRUPSURA;39800,0;0.3;8588842220,0;216357,0;120,0;39680,0;39800,0;39600,0;39697,55;GRUPO SURA
GRUPOSURA;38900,0;1.83;7198350780,0;185905,0;700,0;38240,0;38900,0;38240,0;38720,59;GRUPO SURA
OCCIDENTE;37040,0;1.37;3937920560,0;106694,0;500,0;36900,0;37040,0;36900,0;36908,55;BANCO DE OCCIDENTE
PFBCOLOM;29120,0;0.41;3331500940,0;114448,0;120,0;29100,0;29400,0;29000,0;29109,3;BANCO BANCOLOMBIA
ICOLCAP;16940,0;0.06;3212002967,0;189665,0;-11,0;16940,0;16942,0;16923,0;16935,14;FONDO BURSATIL ISHARES COLCAP
INVERARGOS;21980,0;1.95;2618259320,0;120157,0;420,0;21660,0;22000,0;21640,0;21790,32;GRUPO ARGOS
CLH;13240,0;0.3;2540590760,0;191631,0;-40,0;13300,0;13300,0;13220,0;13257,72;CEMEX LATAM HOLDINGS
PFAVAL;1290,0;0.39;1748802945,0;1360004,0;5,0;1275,0;1290,0;1275,0;1285,88;GRUPO AVAL ACCIONES Y VALORES
CORFICOLCF;35700,0;0.0;1640280000,0;45922,0;0,0;35680,0;35760,0;35680,0;35718,83;CORFICOLOMBIANA
ISA;8150,0;1.12;1436384180,0;176821,0;90,0;8100,0;8150,0;8100,0;8123,38;ISA INTERCONEXION ELECTRICA
EEB;1375,0;0.72;1359385890,0;987250,0;-10,0;1370,0;1385,0;1370,0;1376,94;GRUPO ENERGIA BOGOTA
PFCORFICOL;30000,0;1.06;1327629640,0;44243,0;-320,0;30000,0;30040,0;30000,0;30007,68;CORFICOLOMBIANA
NUTRESA;25920,0;0.92;1237081260,0;47819,0;-240,0;25820,0;26000,0;25800,0;25870,08;GRUPO NUTRESA
ODINSA;8800,0;2.98;1144270900,0;128818,0;-270,0;8900,0;8900,0;8800,0;8882,85;ODINSA
PFDAVVNDA;25080,0;2.28;1135582940,0;45567,0;560,0;24820,0;25080,0;24820,0;24921,17;BANCO DAVIVIENDA
CELSIA;5220,0;0.38;1125367840,0;214591,0;20,0;5220,0;5270,0;5200,0;5244,25;CELSIA
SIE;9000,0;0.0;900000000,0;100000,0;0,0;9000,0;9000,0;9000,0;9000,0;SOCIEDAD INVERSIONES ENERGIA
ISAGEN;2640,0;0.38;856773960,0;325962,0;10,0;2595,0;2640,0;2595,0;2628,45;ISAGEN
PFINVARGOS;21560,0;0.0;822378940,0;38145,0;0,0;21600,0;21600,0;21540,0;21559,29;GRUPO ARGOS
BCOLOMBIA;28300,0;1.43;817172360,0;29075,0;400,0;27900,0;28300,0;27900,0;28105,67;BANCO BANCOLOMBIA
ETB;405,0;1.25;587255555,0;1443067,0;5,0;400,0;410,0;400,0;406,95;ETB
