Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;2655,0;1.14;45212552160,0;17069960,0;30,0;2630,0;2665,0;2620,0;2648,66;ECOPETROL
PFBCOLOM;31780,0;1.79;23237412980,0;726905,0;-580,0;32360,0;32540,0;31760,0;31967,61;BANCO BANCOLOMBIA
ICOLCAP;15464,0;0.42;8134307112,5;525845,0;-64,5;15500,0;15500,0;15451,0;15469,02;FONDO BURSATIL ISHARES COLCAP
PFDAVVNDA;29940,0;0.73;6132096220,0;204496,0;-220,0;30080,0;30080,0;29800,0;29986,39;BANCO DAVIVIENDA
EXITO;17020,0;0.58;5379317360,0;314775,0;-100,0;17260,0;17300,0;17000,0;17089,4;EXITO
PFAVH;3340,0;2.14;3675393740,0;1092262,0;70,0;3310,0;3400,0;3310,0;3364,94;AVIANCA HOLDINGS S.A.
HCOLSEL;14173,0;0.32;2976270000,0;210000,0;-46,0;14167,0;14173,0;14167,0;14172,71;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P
CEMARGOS;10420,0;2.62;2579505940,0;245326,0;-280,0;10600,0;10640,0;10400,0;10514,6;CEMENTOS ARGOS
CLH;9820,0;2.19;2406431800,0;242281,0;-220,0;10020,0;10020,0;9820,0;9932,4;CEMEX LATAM HOLDINGS
BCOLOMBIA;31760,0;1.98;2310483180,0;72340,0;-640,0;32320,0;32320,0;31760,0;31939,22;BANCO BANCOLOMBIA
GRUPOARGOS;20120,0;1.08;2257815360,0;111696,0;-220,0;20300,0;20300,0;20120,0;20213,93;GRUPO ARGOS
PFAVAL;1270,0;0.0;1993670450,0;1571214,0;0,0;1270,0;1275,0;1265,0;1268,87;GRUPO AVAL ACCIONES Y VALORES
GRUPOSURA;39500,0;0.05;1973968080,0;50055,0;20,0;39000,0;39560,0;39000,0;39435,98;GRUPO SURA
ISA;13800,0;0.0;1540969720,0;111403,0;0,0;13780,0;13900,0;13780,0;13832,39;ISA INTERCONEXION ELECTRICA
NUTRESA;27180,0;0.07;1534170880,0;56536,0;20,0;27100,0;27200,0;27040,0;27136,18;GRUPO NUTRESA
PFGRUPSURA;37020,0;1.17;1505189160,0;40576,0;-440,0;37040,0;37280,0;37020,0;37095,55;GRUPO SURA
EEB;2035,0;0.25;1159136615,0;568626,0;-5,0;2040,0;2040,0;2035,0;2038,49;GRUPO ENERGIA BOGOTA
CORFICOLCF;25200,0;0.32;783598380,0;31141,0;-80,0;25260,0;25280,0;25000,0;25162,92;CORFICOLOMBIANA
CELSIA;4655,0;0.11;529182970,0;113756,0;5,0;4665,0;4665,0;4640,0;4651,91;CELSIA
PFGRUPOARG;17520,0;0.69;475611180,0;27203,0;120,0;17680,0;17680,0;17400,0;17483,78;GRUPO ARGOS
GRUPOAVAL;1275,0;0.39;312059640,0;245594,0;5,0;1270,0;1275,0;1265,0;1270,63;GRUPO AVAL ACCIONES Y VALORES
CNEC;9700,0;1.52;307125410,0;31606,0;-150,0;9750,0;9750,0;9700,0;9717,31;CANACOL ENERGY LTD
BOGOTA;66660,0;0.21;260785440,0;3909,0;140,0;67200,0;67200,0;66560,0;66714,11;BANCO DE BOGOTA
PFCEMARGOS;8640,0;1.37;232289080,0;26624,0;-120,0;8760,0;8760,0;8640,0;8724,8;CEMENTOS ARGOS
BVC;25,0;3.1;220540293,4;8693011,0;-0,8;25,8;25,8;25,0;25,37;BOLSA DE VALORES DE COLOMBIA
MINEROS;2450,0;0.61;183292750,0;74795,0;-15,0;2455,0;2455,0;2450,0;2450,6;MINEROS
PROMIGAS;7400,0;1.23;66848460,0;9044,0;90,0;7380,0;7400,0;7380,0;7391,47;PROMIGAS
CARTON;5380,0;0.0;64812860,0;12047,0;0,0;5380,0;5380,0;5380,0;5380,0;CARTON COLOMBIA
ETB;438,0;0.0;51042504,0;116536,0;0,0;438,0;438,0;438,0;438,0;ETB
ELCONDOR;1170,0;2.18;49666110,0;42583,0;25,0;1160,0;1170,0;1160,0;1166,34;EL CONDOR
CONCONCRET;0,0;0.0;12221385,0;12570,0;0,0;0,0;0,0;0,0;972,27;CONCONCRETO S.A
FABRICATO;0,0;0.0;6378617,4;728002,0;0,0;0,0;0,0;0,0;8,76;FABRICATO
PFCARPAK;0,0;0.0;5278800,0;996,0;0,0;0,0;0,0;0,0;5300,0;CARVAJAL EMPAQUES S.A.
TERPEL;0,0;0.0;1944000,0;150,0;0,0;0,0;0,0;0,0;12960,0;ORGANIZACION TERPEL
