Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ICOLCAP;13269,0;-0,01;33814210356,5;2547017;-1,00;13285,0;13285,0;13155,5;13276,0;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUPOSURA;31640,0;-0,50;30492806660;962598;-160,00;31980,0;31980,0;31600,0;31677,61;GRUPO SURA;EQTY
ECOPETROL;2665,0;1,91;28635097185;10728528;50,00;2600,0;2715,0;2580,0;2669,06;ECOPETROL;EQTY
PFGRUPSURA;29400,0;-0,94;25393483940;861600;-280,00;28520,0;29620,0;28520,0;29472,47;GRUPO SURA;EQTY
PFBCOLOM;30960,0;1,78;23737947700;771773;540,00;30360,0;30960,0;29800,0;30757,68;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;16680,0;2,71;21026566420;1262584;440,00;16260,0;17000,0;16260,0;16653,6;GRUPO ARGOS;EQTY
PFAVAL;950,0;0,11;17234975485;18189875;1,00;950,0;959,0;916,0;947,5;GRUPO AVAL ACCIONES Y VALORES;EQTY
BCOLOMBIA;31480,0;3,69;11783960460;378776;1120,00;30200,0;31480,0;30000,0;31110,63;BANCO BANCOLOMBIA;EQTY
ISA;14000,0;2,19;9983487180;713750;300,00;13700,0;14000,0;13700,0;13987,37;ISA INTERCONEXION ELECTRICA;EQTY
CORFICOLCF;16500,0;3,00;7852991480;476157;480,00;16060,0;16500,0;16020,0;16492,44;CORFICOLOMBIANA;EQTY
PFDAVVNDA;29600,0;-3,20;7639994960;254844;-980,00;30620,0;30620,0;29600,0;29979,1;BANCO DAVIVIENDA;EQTY
NUTRESA;22600,0;-3,34;5906509740;254865;-780,00;23360,0;23360,0;22600,0;23175,05;GRUPO NUTRESA;EQTY
EXITO;11920,0;-2,30;5816821280;486809;-280,00;12100,0;12360,0;11920,0;11948,88;EXITO;EQTY
CEMARGOS;7000,0;2,64;5377495680;770725;180,00;6800,0;7000,0;6800,0;6977,19;CEMENTOS ARGOS;EQTY
EEB;1710,0;-1,72;3085838260;1773975;-30,00;1740,0;1820,0;1710,0;1739,5;GRUPO ENERGIA BOGOTA;EQTY
PFCEMARGOS;5360,0;-2,55;1564728080;288200;-140,00;5500,0;5500,0;5360,0;5429,31;CEMENTOS ARGOS;EQTY
PFGRUPOARG;12620,0;-5,40;1492288860;115842;-720,00;13100,0;13200,0;12620,0;12882,11;GRUPO ARGOS;EQTY
PFAVH;1620,0;-5,26;1256925825;762432;-90,00;1700,0;1705,0;1610,0;1648,57;AVIANCA HOLDINGS S.A.;EQTY
CELSIA;3900,0;0,65;1234342925;311889;25,00;3900,0;4000,0;3900,0;3957,64;CELSIA;EQTY
ETB;250,0;-3,85;1084241454;4114561;-10,00;261,0;265,0;250,0;263,51;ETB;EQTY
CLH;3470,0;-9,87;1073717720;299795;-380,00;3850,0;3850,0;3470,0;3581,51;CEMEX LATAM HOLDINGS;EQTY
BOGOTA;54000,0;-3,57;995373240;18169;-2000,00;55900,0;55900,0;54000,0;54784,15;BANCO DE BOGOTA;EQTY
GRUPOAVAL;940,0;-8,74;322370252;337473;-90,00;948,0;956,0;940,0;955,25;GRUPO AVAL ACCIONES Y VALORES;EQTY
BVC;11800,0;-1,67;175469440;14799;-200,00;12000,0;12000,0;11800,0;11856,84;BOLSA DE VALORES DE COLOMBIA;EQTY
CONCONCRET;336,0;-4,00;167456606;486667;-14,00;350,0;350,0;336,0;344,09;CONCONCRETO S.A;EQTY
MINEROS;1900,0;-5,00;122308160;63394;-100,00;1985,0;1985,0;1900,0;1929,33;MINEROS;EQTY
ELCONDOR;1030,0;1,48;72790100;70670;15,00;1030,0;1030,0;1030,0;1030,0;EL CONDOR;EQTY
VALSIMESA;4530,0;4,38;15107550;3335;190,00;4530,0;4530,0;4530,0;4530,0;VALORES SIMESA;EQTY
CNEC;9500,0;0,53;13540600;1427;50,00;9500,0;9500,0;9500,0;9488,86;CANACOL ENERGY LTD;EQTY
PROMIGAS;5080,0;-5,93;8930640;1758;-320,00;5080,0;5080,0;5080,0;5080,0;PROMIGAS;EQTY
PFCORFICOL;0,0;0,00;2595500;179;0,00;0,0;0,0;0,0;14500,0;CORFICOLOMBIANA;EQTY
VILLAS;0,0;0,00;2435000;487;0,00;0,0;0,0;0,0;5000,0;BANCO AV VILLAS;EQTY
