Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;3845,0;2.9;83104223795,0;21589698,0;-115,0;3910,0;3920,0;3800,0;3849,25;ECOPETROL
GRUPOARGOS;15180,0;0.0;15456346700,0;1026738,0;0,0;15080,0;15180,0;14900,0;15053,84;GRUPO ARGOS
PFBCOLOM;30240,0;0.07;15321589300,0;512888,0;20,0;30200,0;30460,0;29460,0;29873,17;BANCO BANCOLOMBIA
ICOLCAP;14576,5;0.71;13413925165,0;928224,0;-103,5;14434,0;14576,5;14413,0;14451,17;FONDO BURSATIL ISHARES COLCAP
GRUPOSURA;33200,0;0.91;8880478200,0;271887,0;300,0;32900,0;33200,0;32420,0;32662,39;GRUPO SURA
CEMARGOS;7150,0;0.97;7484703460,0;1046035,0;-70,0;7250,0;7250,0;7120,0;7155,31;CEMENTOS ARGOS
BCOLOMBIA;30500,0;0.86;7185638040,0;240234,0;260,0;30240,0;30500,0;29500,0;29911,0;BANCO BANCOLOMBIA
ISA;12380,0;1.48;4019056680,0;326445,0;180,0;12200,0;12500,0;12020,0;12311,59;ISA INTERCONEXION ELECTRICA
EEB;1960,0;1.01;3834196460,0;1957599,0;-20,0;1980,0;1980,0;1940,0;1958,62;GRUPO ENERGIA BOGOTA
NUTRESA;23300,0;2.01;3529556080,0;153443,0;460,0;22820,0;23300,0;22820,0;23002,39;GRUPO NUTRESA
PFDAVVNDA;31240,0;3.82;3056225960,0;96476,0;-1240,0;30720,0;32060,0;30720,0;31678,61;BANCO DAVIVIENDA
CELSIA;4240,0;0.59;2953090150,0;707739,0;-25,0;4155,0;4240,0;4150,0;4172,57;CELSIA
PFAVAL;1115,0;0.89;2365269030,0;2132890,0;-10,0;1120,0;1120,0;1085,0;1108,95;GRUPO AVAL ACCIONES Y VALORES
MINEROS;2000,0;0.99;1114413720,0;556052,0;-20,0;2050,0;2060,0;2000,0;2004,15;MINEROS
CNEC;8800,0;0.11;991355480,0;113790,0;10,0;8620,0;8800,0;8620,0;8712,15;CANACOL ENERGY LTD
EXITO;13980,0;1.55;839933420,0;59932,0;-220,0;14000,0;14160,0;13900,0;14014,77;EXITO
PFGRUPSURA;31060,0;0.96;701857480,0;22686,0;-300,0;31320,0;31320,0;30700,0;30937,91;GRUPO SURA
CORFICOLCF;21300,0;0.28;603487220,0;28345,0;60,0;21200,0;21360,0;21200,0;21290,78;CORFICOLOMBIANA
GRUBOLIVAR;52500,0;0.0;567105000,0;10802,0;0,0;52500,0;52500,0;52500,0;52500,0;GRUPO BOLIVAR
BOGOTA;67800,0;0.59;448187460,0;6644,0;400,0;67400,0;67800,0;67400,0;67457,47;BANCO DE BOGOTA
HCOLSEL;12881,0;3.62;350363200,0;27200,0;-484,0;12881,0;12881,0;12881,0;12881,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P
PFGRUPOARG;13300,0;2.31;332990400,0;25511,0;300,0;13000,0;13300,0;13000,0;13052,82;GRUPO ARGOS
GRUPOAVAL;1120,0;0.0;303013770,0;274546,0;0,0;1105,0;1120,0;1100,0;1103,69;GRUPO AVAL ACCIONES Y VALORES
PFAVH;2095,0;0.24;224204855,0;108980,0;-5,0;2055,0;2095,0;2050,0;2057,3;AVIANCA HOLDINGS S.A.
PROMIGAS;6100,0;5.72;215482500,0;35325,0;330,0;6100,0;6100,0;6100,0;6100,0;PROMIGAS
CLH;5290,0;1.34;200906510,0;38208,0;70,0;5220,0;5300,0;5170,0;5258,23;CEMEX LATAM HOLDINGS
ETB;266,0;1.48;102412242,0;384152,0;-4,0;268,0;268,0;266,0;266,59;ETB
OCCIDENTE;39400,0;0.0;73835600,0;1874,0;0,0;39400,0;39400,0;39400,0;39400,0;BANCO DE OCCIDENTE
ELCONDOR;1040,0;0.95;35329550,0;35059,0;-10,0;1000,0;1040,0;1000,0;1007,72;EL CONDOR
PFCEMARGOS;6130,0;0.49;24096250,0;3947,0;-30,0;6070,0;6130,0;6070,0;6104,95;CEMENTOS ARGOS
BVC;12660,0;0.48;12660000,0;1000,0;60,0;12660,0;12660,0;12660,0;12660,0;BOLSA DE VALORES DE COLOMBIA
CONCONCRET;301,0;1.31;11606303,0;38553,0;-4,0;301,0;301,0;301,0;301,05;CONCONCRETO S.A
BBVACOL;268,0;0.74;10184000,0;38000,0;-2,0;268,0;268,0;268,0;268,0;BBVA COLOMBIA
