Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;3240,0;-5,81;56040417545;16995386;-200,00;3395,0;3395,0;3220,0;3297,39;ECOPETROL;EQTY
PFBCOLOM;31300,0;-2,49;4263449140;135733;-800,00;31700,0;31700,0;31200,0;31410,56;BANCO BANCOLOMBIA;EQTY
PFAVAL;1135,0;-3,40;3089227210;2676647;-40,00;1160,0;1170,0;1135,0;1154,14;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOARGOS;15400,0;-1,41;2632429200;170569;-220,00;15600,0;15620,0;15300,0;15433,22;GRUPO ARGOS;EQTY
CEMARGOS;7000,0;1,30;2586273520;373169;90,00;6910,0;7000,0;6900,0;6930,57;CEMENTOS ARGOS;EQTY
CORFICOLCF;21660,0;0,84;2121288420;100449;180,00;21200,0;21660,0;21000,0;21118,06;CORFICOLOMBIANA;EQTY
GRUPOSURA;31400,0;-0,51;1709584420;54385;-160,00;31560,0;31560,0;31360,0;31434,85;GRUPO SURA;EQTY
PFDAVVNDA;34200,0;1,42;1415688740;41908;480,00;32460,0;34200,0;32460,0;33780,87;BANCO DAVIVIENDA;EQTY
CELSIA;4200,0;-4,33;1151219540;270060;-190,00;4300,0;4300,0;4180,0;4262,83;CELSIA;EQTY
CLH;5120,0;1,59;1046919340;205596;80,00;5040,0;5120,0;5000,0;5092,12;CEMEX LATAM HOLDINGS;EQTY
BCOLOMBIA;30680,0;-2,04;979429480;31429;-640,00;31260,0;31320,0;30520,0;31163,24;BANCO BANCOLOMBIA;EQTY
BOGOTA;64000,0;-0,03;915209100;14284;-20,00;64020,0;64500,0;64000,0;64072,33;BANCO DE BOGOTA;EQTY
PFGRUPSURA;29540,0;-1,53;669980580;22631;-460,00;30000,0;30000,0;29540,0;29604,55;GRUPO SURA;EQTY
EXITO;14300,0;-1,38;556441200;39076;-200,00;14320,0;14320,0;14200,0;14239,97;EXITO;EQTY
ICOLCAP;14069,0;-2,70;520018191,5;36833;-391,00;14130,0;14180,0;14069,0;14118,27;FONDO BURSATIL ISHARES COLCAP;EQTY
NUTRESA;22980,0;-1,71;484299360;21123;-400,00;23300,0;23300,0;22700,0;22927,58;GRUPO NUTRESA;EQTY
ISA;12740,0;-3,48;425741120;33020;-460,00;13180,0;13200,0;12740,0;12893,43;ISA INTERCONEXION ELECTRICA;EQTY
EEB;1880,0;0,00;369571365;196977;0,00;1880,0;1885,0;1865,0;1876,22;GRUPO ENERGIA BOGOTA;EQTY
CNEC;9080,0;-1,84;246275600;27000;-170,00;9140,0;9140,0;9080,0;9121,32;CANACOL ENERGY LTD;EQTY
CONCONCRET;291,0;1,39;214606252;709123;4,00;305,0;306,0;291,0;302,64;CONCONCRETO S.A;EQTY
PFAVH;2080,0;-1,19;102941530;49403;-25,00;2090,0;2090,0;2080,0;2083,71;AVIANCA HOLDINGS S.A.;EQTY
PFCEMARGOS;5800,0;-1,69;86397800;14766;-100,00;5900,0;5900,0;5800,0;5851,13;CEMENTOS ARGOS;EQTY
MINEROS;2000,0;0,00;61977450;31010;0,00;2000,0;2000,0;2000,0;1998,63;MINEROS;EQTY
ELCONDOR;1000,0;0,00;52260000;51960;0,00;1010,0;1010,0;1000,0;1005,77;EL CONDOR;EQTY
TERPEL;9110,0;-6,95;51679800;5456;-680,00;9700,0;9700,0;9110,0;9472,1;ORGANIZACION TERPEL;EQTY
PFGRUPOARG;13300,0;-1,48;24924200;1874;-200,00;13300,0;13300,0;13300,0;13300,0;GRUPO ARGOS;EQTY
GRUPOAVAL;1135,0;-1,30;22693190;19994;-15,00;1135,0;1135,0;1135,0;1135,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
CARTON;6500,0;0,00;13000000;2000;0,00;6500,0;6500,0;6500,0;6500,0;CARTON COLOMBIA;EQTY
BVC;0,0;0,00;1713360;132;0,00;0,0;0,0;0,0;12980,0;BOLSA DE VALORES DE COLOMBIA;EQTY
PAZRIO;0,0;0,00;1120000;140000;0,00;0,0;0,0;0,0;8,0;ACER. PAZ DEL RIO;EQTY
