Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
EXITO;12740,0;0,63;29117096220;2361536;80,00;12660,0;12820,0;12240,0;12329,73;EXITO;EQTY
ECOPETROL;3110,0;-0,16;16338578450;5244413;-5,00;3120,0;3140,0;3090,0;3115,43;ECOPETROL;EQTY
PFBCOLOM;33200,0;0,06;13195328540;397213;20,00;33100,0;33440,0;33020,0;33219,78;BANCO BANCOLOMBIA;EQTY
NUTRESA;24300,0;1,25;8424264000;348953;300,00;24060,0;24380,0;23900,0;24141,54;GRUPO NUTRESA;EQTY
PFAVAL;1040,0;0,97;7563469405;7242294;10,00;1035,0;1055,0;1035,0;1044,35;GRUPO AVAL ACCIONES Y VALORES;EQTY
PROMIGAS;5250,0;0,00;5443801400;1036897;0,00;5270,0;5270,0;5250,0;5250,09;PROMIGAS;EQTY
GRUPOSURA;32300,0;0,50;5269979480;163300;160,00;32140,0;32360,0;32140,0;32271,77;GRUPO SURA;EQTY
CORFICOLCF;18040,0;1,35;4724200360;262237;240,00;17800,0;18580,0;17800,0;18015,0;CORFICOLOMBIANA;EQTY
BCOLOMBIA;33500,0;0,42;4594043160;138162;140,00;33000,0;33500,0;32920,0;33251,13;BANCO BANCOLOMBIA;EQTY
CEMARGOS;7020,0;0,29;3563050330;507843;20,00;7090,0;7090,0;7000,0;7016,05;CEMENTOS ARGOS;EQTY
ISA;13020,0;0,62;3530405880;273899;80,00;12700,0;13020,0;12540,0;12889,44;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOARGOS;16020,0;0,25;2748039960;171722;40,00;15980,0;16100,0;15980,0;16002,84;GRUPO ARGOS;EQTY
PFDAVVNDA;32800,0;-0,12;2507585300;76569;-40,00;32940,0;33060,0;32520,0;32749,35;BANCO DAVIVIENDA;EQTY
CLH;4150,0;3,75;2434644940;605158;150,00;4020,0;4150,0;4020,0;4023,16;CEMEX LATAM HOLDINGS;EQTY
PFGRUPSURA;30500,0;-0,33;1442706860;47207;-100,00;30620,0;30620,0;30340,0;30561,29;GRUPO SURA;EQTY
EEB;1845,0;-0,54;1029719160;557783;-10,00;1850,0;1855,0;1845,0;1846,09;GRUPO ENERGIA BOGOTA;EQTY
ELCONDOR;1040,0;4,00;890170265;870458;40,00;1000,0;1040,0;1000,0;1022,65;EL CONDOR;EQTY
CELSIA;3935,0;-1,63;777750530;197973;-65,00;3940,0;3980,0;3905,0;3928,57;CELSIA;EQTY
PFGRUPOARG;13380,0;-0,45;435967820;32634;-60,00;13240,0;13440,0;13240,0;13359,31;GRUPO ARGOS;EQTY
PFAVH;1990,0;0,00;314880375;158780;0,00;2000,0;2000,0;1950,0;1983,12;AVIANCA HOLDINGS S.A.;EQTY
CONCONCRET;300,0;0,00;304730000;1016000;0,00;299,0;300,0;299,0;299,93;CONCONCRETO S.A;EQTY
BOGOTA;58500,0;-2,17;210016300;3558;-1300,00;59800,0;59800,0;58500,0;59026,5;BANCO DE BOGOTA;EQTY
ETB;272,0;1,87;116502756;430097;5,00;273,0;275,0;267,0;270,88;ETB;EQTY
OCCIDENTE;39000,0;0,00;105105000;2695;0,00;39000,0;39000,0;39000,0;39000,0;BANCO DE OCCIDENTE;EQTY
CNEC;9710,0;-2,90;97740200;10066;-290,00;9710,0;9710,0;9710,0;9709,93;CANACOL ENERGY LTD;EQTY
ICOLCAP;14004,5;0,39;62977414;4498;55,00;13989,5;14004,5;13989,5;14001,2;FONDO BURSATIL ISHARES COLCAP;EQTY
TERPEL;9340,0;1,52;32786790;3511;140,00;9340,0;9340,0;9340,0;9338,31;ORGANIZACION TERPEL;EQTY
PFCEMARGOS;5990,0;-0,99;26356000;4400;-60,00;5990,0;5990,0;5990,0;5990,0;CEMENTOS ARGOS;EQTY
GRUPOAVAL;1025,0;-0,49;21093570;20515;-5,00;1030,0;1030,0;1025,0;1028,2;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFCORFICOL;16500,0;3,13;13210700;803;500,00;16500,0;16500,0;16500,0;16451,68;CORFICOLOMBIANA;EQTY
BIOMAX;2200,0;-4,35;10681000;4855;-100,00;2200,0;2200,0;2200,0;2200,0;BIOMAX BIOCOMBUSTIBLES S.A.;EQTY
BBVACOL;268,0;1,13;10040004;37605;3,00;268,0;268,0;268,0;266,99;BBVA COLOMBIA;EQTY
FABRICATO;5,53;9,94;7299600;1320000;0,50;5,53;5,53;5,53;5,53;FABRICATO;EQTY
COLTEJER;0,0;0,00;1600;8;0,00;0,0;0,0;0,0;200,0;COLTEJER;EQTY
