Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ECOPETROL;3900,0;5.98;56451399840,0;14600630,0;220,0;3705,0;3905,0;3705,0;3866,37;ECOPETROL
GRUPOARGOS;15900,0;0.0;8720612100,0;549469,0;0,0;16000,0;16280,0;15580,0;15870,98;GRUPO ARGOS
PFBCOLOM;31500,0;0.96;8390674200,0;266954,0;300,0;31200,0;31700,0;31140,0;31431,16;BANCO BANCOLOMBIA
ISA;13260,0;2.5;6162760160,0;456868,0;-340,0;13200,0;13520,0;13200,0;13489,15;ISA INTERCONEXION ELECTRICA
PFAVAL;1140,0;3.39;2697453145,0;2357996,0;-40,0;1145,0;1150,0;1140,0;1143,96;GRUPO AVAL ACCIONES Y VALORES
GRUPOSURA;33500,0;0.24;2314930000,0;68915,0;-80,0;33580,0;34000,0;33500,0;33591,09;GRUPO SURA
PFAVH;2180,0;4.6;2293002005,0;1026664,0;-105,0;2205,0;2250,0;2170,0;2233,45;AVIANCA HOLDINGS S.A.
EEB;2015,0;0.75;1843760530,0;919259,0;15,0;1995,0;2015,0;1995,0;2005,7;GRUPO ENERGIA BOGOTA
ICOLCAP;15140,0;0.56;1245229235,5;82300,0;85,0;14993,5;15140,0;14993,5;15130,37;FONDO BURSATIL ISHARES COLCAP
NUTRESA;24540,0;0.16;938519280,0;38118,0;40,0;25000,0;25000,0;24420,0;24621,42;GRUPO NUTRESA
BOGOTA;68000,0;3.03;934704000,0;13852,0;2000,0;67000,0;68000,0;67000,0;67477,91;BANCO DE BOGOTA
EXITO;15000,0;2.6;720817420,0;47859,0;-400,0;15180,0;15180,0;15000,0;15061,27;EXITO
BCOLOMBIA;31700,0;1.49;708553060,0;22392,0;-480,0;31600,0;31700,0;31540,0;31643,13;BANCO BANCOLOMBIA
PFGRUPSURA;31980,0;0.06;705416640,0;22043,0;-20,0;32000,0;32280,0;31760,0;32001,84;GRUPO SURA
CEMARGOS;7680,0;0.13;652578840,0;84595,0;-10,0;7690,0;7750,0;7680,0;7714,15;CEMENTOS ARGOS
CORFICOLCF;22240,0;3.56;592027320,0;26017,0;-820,0;22900,0;22900,0;22220,0;22755,4;CORFICOLOMBIANA
PFDAVVNDA;35240,0;2.11;423043120,0;12019,0;-760,0;35000,0;35240,0;35000,0;35197,86;BANCO DAVIVIENDA
CNEC;9310,0;2.1;252763560,0;27057,0;-200,0;9400,0;9400,0;9300,0;9341,89;CANACOL ENERGY LTD
CLH;5750,0;3.05;201989420,0;35367,0;170,0;5580,0;5780,0;5580,0;5711,24;CEMEX LATAM HOLDINGS
CELSIA;4460,0;2.19;182232735,0;40829,0;-100,0;4535,0;4535,0;4460,0;4463,32;CELSIA
OCCIDENTE;39000,0;0.0;175773000,0;4507,0;0,0;39000,0;39000,0;39000,0;39000,0;BANCO DE OCCIDENTE
PFCORFICOL;19000,0;0.53;136669000,0;7191,0;100,0;19020,0;19020,0;19000,0;19005,56;CORFICOLOMBIANA
HCOLSEL;13625,0;1.02;123851250,0;9090,0;-141,0;13625,0;13625,0;13625,0;13625,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P
PFCEMARGOS;6500,0;2.69;100034530,0;15036,0;170,0;6580,0;6860,0;6500,0;6653,0;CEMENTOS ARGOS
ELCONDOR;1065,0;0.0;93875475,0;88150,0;0,0;1065,0;1065,0;1065,0;1064,95;EL CONDOR
BVC;11900,0;0.0;88241600,0;7416,0;0,0;11900,0;11900,0;11900,0;11898,81;BOLSA DE VALORES DE COLOMBIA
PFGRUPOARG;14180,0;0.14;82994360,0;5850,0;-20,0;14180,0;14180,0;14180,0;14187,07;GRUPO ARGOS
BBVACOL;270,0;0.0;70429500,0;260850,0;0,0;270,0;270,0;270,0;270,0;BBVA COLOMBIA
MINEROS;2070,0;0.48;57768230,0;27672,0;-10,0;2080,0;2100,0;2070,0;2087,61;MINEROS
ETB;327,0;1.8;52507089,0;160508,0;-6,0;326,0;327,0;326,0;327,13;ETB
CONCONCRET;381,0;0.26;27986815,0;73379,0;1,0;381,0;384,0;381,0;381,4;CONCONCRETO S.A
TERPEL;9300,0;0.53;22227000,0;2390,0;-50,0;9300,0;9300,0;9300,0;9300,0;ORGANIZACION TERPEL
GRUPOAVAL;1135,0;0.0;12614390,0;11114,0;0,0;1135,0;1135,0;1135,0;1135,0;GRUPO AVAL ACCIONES Y VALORES
