Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PFBCOLOM;34320,0;1.36;159954683180,0;4664952,0;460,0;34000,0;34440,0;33800,0;34288,6;BANCO BANCOLOMBIA
ECOPETROL;3085,0;1.82;82918892200,0;27490772,0;55,0;3045,0;3095,0;2955,0;3016,24;ECOPETROL
BCOLOMBIA;34120,0;1.37;31494421820,0;921655,0;460,0;34000,0;34300,0;33800,0;34171,6;BANCO BANCOLOMBIA
NUTRESA;26800,0;0.07;11216855760,0;419969,0;20,0;26700,0;26920,0;26700,0;26708,77;GRUPO NUTRESA
PFDAVVNDA;33200,0;0.0;6365469160,0;192347,0;0,0;33200,0;33200,0;32780,0;33093,68;BANCO DAVIVIENDA
GRUPOSURA;37600,0;0.79;5562308480,0;147697,0;-300,0;37900,0;37900,0;37500,0;37660,27;GRUPO SURA
ISA;13760,0;1.01;5198661940,0;376590,0;-140,0;13900,0;14000,0;13740,0;13804,57;ISA INTERCONEXION ELECTRICA
GRUPOARGOS;18940,0;2.67;2994865460,0;157446,0;-520,0;18980,0;19360,0;18920,0;19021,54;GRUPO ARGOS
CEMARGOS;9390,0;1.78;2717784860,0;287708,0;-170,0;9430,0;9500,0;9390,0;9446,33;CEMENTOS ARGOS
PFGRUPSURA;35220,0;2.17;2044655800,0;58017,0;-780,0;35160,0;35460,0;35100,0;35242,36;GRUPO SURA
PFAVAL;1215,0;0.0;1606649765,0;1324323,0;0,0;1220,0;1220,0;1205,0;1213,19;GRUPO AVAL ACCIONES Y VALORES
EXITO;16400,0;0.36;1479684100,0;90346,0;-60,0;16480,0;16480,0;16340,0;16377,97;EXITO
CELSIA;4500,0;0.0;683339255,0;151305,0;0,0;4500,0;4565,0;4500,0;4516,3;CELSIA
PFAVH;2810,0;1.06;593081705,0;210381,0;-30,0;2830,0;2830,0;2810,0;2819,08;AVIANCA HOLDINGS S.A.
EEB;2055,0;0.24;589929185,0;287297,0;-5,0;2055,0;2055,0;2050,0;2053,38;GRUPO ENERGIA BOGOTA
CORFICOLCF;23400,0;0.09;524406960,0;22408,0;-20,0;23420,0;23420,0;23400,0;23402,67;CORFICOLOMBIANA
CLH;8820,0;0.8;489937190,0;55987,0;70,0;8700,0;8820,0;8660,0;8750,91;CEMEX LATAM HOLDINGS
BOGOTA;68740,0;0.0;255837600,0;3720,0;0,0;68740,0;70000,0;68740,0;68773,55;BANCO DE BOGOTA
PFCEMARGOS;8240,0;0.48;235549240,0;29068,0;-40,0;8000,0;8270,0;8000,0;8103,39;CEMENTOS ARGOS
CNEC;9420,0;0.32;232847200,0;24676,0;-30,0;9490,0;9510,0;9230,0;9436,18;CANACOL ENERGY LTD
PFGRUPOARG;16620,0;1.34;196037960,0;11938,0;220,0;16200,0;16760,0;16180,0;16421,34;GRUPO ARGOS
GRUPOAVAL;1210,0;0.41;182448910,0;150371,0;-5,0;1215,0;1215,0;1210,0;1213,33;GRUPO AVAL ACCIONES Y VALORES
ICOLCAP;15560,0;0.52;108336235,5;6950,0;-81,5;15611,0;15635,5;15560,0;15587,95;FONDO BURSATIL ISHARES COLCAP
BVC;11200,0;0.53;44302600,0;3953,0;-60,0;11200,0;11300,0;11200,0;11207,34;BOLSA DE VALORES DE COLOMBIA
VALOREM;909,0;0.0;38598867,0;42463,0;0,0;909,0;909,0;909,0;909,0;VALOREM S.A.
MINEROS;2395,0;0.0;19998250,0;8350,0;0,0;2395,0;2395,0;2395,0;2395,0;MINEROS
FABRICATO;8,11;1.88;14598000,0;1800000,0;0,15;8,11;8,11;8,11;8,11;FABRICATO
ETB;0,0;0.0;6952647,0;17449,0;0,0;0,0;0,0;0,0;398,46;ETB
VALSIMESA;0,0;0.0;4000000,0;1000,0;0,0;0,0;0,0;0,0;4000,0;VALORES SIMESA
ELCONDOR;0,0;0.0;1296000,0;1152,0;0,0;0,0;0,0;0,0;1125,0;EL CONDOR
TERPEL;0,0;0.0;1250800,0;106,0;0,0;0,0;0,0;0,0;11800,0;ORGANIZACION TERPEL
BBVACOL;0,0;0.0;1143580,0;4339,0;0,0;0,0;0,0;0,0;263,56;BBVA COLOMBIA
PAZRIO;0,0;0.0;31198,0;3284,0;0,0;0,0;0,0;0,0;9,5;ACER. PAZ DEL RIO
COLTEJER;0,0;0.0;3500,0;7,0;0,0;0,0;0,0;0,0;500,0;COLTEJER
