Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ICOLCAP;12533,5;0.69;20686050505,0;1648089,0;86,0;12540,0;12577,0;12533,5;12551,54;FONDO BURSATIL ISHARES COLCAP
ECOPETROL;1165,0;3.1;19335289915,0;16447235,0;35,0;1155,0;1185,0;1155,0;1175,6;ECOPETROL
PFBCOLOM;24740,0;0.57;7145192320,0;288405,0;140,0;24800,0;24880,0;24700,0;24774,86;BANCO BANCOLOMBIA
PFCEMARGOS;9780,0;1.03;6630599120,0;679668,0;100,0;9690,0;9780,0;9690,0;9755,64;CEMENTOS ARGOS
CLH;10100,0;1.41;6366384500,0;632720,0;140,0;10100,0;10100,0;9940,0;10061,93;CEMEX LATAM HOLDINGS
GRUPOSURA;37020,0;0.96;5365145620,0;143683,0;-360,0;37380,0;37480,0;36880,0;37340,16;GRUPO SURA
CEMARGOS;10200,0;0.97;4665496540,0;450849,0;-100,0;10400,0;10440,0;10200,0;10348,25;CEMENTOS ARGOS
PFAVAL;1120,0;0.9;4480088975,0;4019870,0;10,0;1115,0;1120,0;1105,0;1114,49;GRUPO AVAL ACCIONES Y VALORES
PFGRUPSURA;36200,0;0.82;4029504380,0;110469,0;-300,0;36600,0;36760,0;36100,0;36476,34;GRUPO SURA
SOCBOLIVAR;57000,0;0.0;4021350000,0;70550,0;0,0;57000,0;57000,0;57000,0;57000,0;GRUPO BOLIVAR
PFDAVVNDA;24740,0;0.88;3546964980,0;143061,0;-220,0;24720,0;24840,0;24580,0;24793,37;BANCO DAVIVIENDA
NUTRESA;24400,0;0.41;3245333920,0;132344,0;-100,0;24500,0;24640,0;24240,0;24521,96;GRUPO NUTRESA
EXITO;13700,0;0.72;3040547840,0;221147,0;-100,0;13840,0;13860,0;13700,0;13748,99;EXITO
ISAGEN;4000,0;0.13;2889305885,0;722962,0;5,0;3990,0;4000,0;3990,0;3996,48;ISAGEN
PFAVH;1955,0;1.82;2650455660,0;1344775,0;35,0;1920,0;1985,0;1920,0;1970,93;AVIANCA HOLDINGS S.A.
HCOLSEL;11248,0;1.01;2363640000,0;210000,0;113,0;11261,0;11261,0;11248,0;11255,43;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P
GRUPOARGOS;17960,0;0.11;2218059660,0;123728,0;20,0;18000,0;18000,0;17800,0;17926,9;GRUPO ARGOS
ETB;541,0;0.19;1614367074,0;2988479,0;1,0;540,0;542,0;538,0;540,2;ETB
BCOLOMBIA;23300,0;0.85;1435421900,0;60946,0;-200,0;23100,0;23700,0;23100,0;23552,36;BANCO BANCOLOMBIA
ISA;7890,0;0.38;1201206740,0;152924,0;30,0;7800,0;7890,0;7800,0;7854,93;ISA INTERCONEXION ELECTRICA
CNEC;7100,0;6.13;1117773460,0;159594,0;410,0;6900,0;7100,0;6900,0;7003,86;CANACOL ENERGY LTD
DACORFICOL;38560,0;0.62;879531700,0;22737,0;-240,0;38500,0;38800,0;38500,0;38682,84;CORFICOLOMBIANA
PFGRUPOARG;17180,0;0.12;865248060,0;50678,0;-20,0;16800,0;17200,0;16780,0;17073,45;GRUPO ARGOS
BOGOTA;56740,0;0.07;779890000,0;13748,0;40,0;56800,0;56800,0;56680,0;56727,52;BANCO DE BOGOTA
CELSIA;3455,0;1.14;703491025,0;201889,0;-40,0;3500,0;3500,0;3455,0;3484,54;CELSIA
EEB;1785,0;0.0;687416695,0;385671,0;0,0;1775,0;1785,0;1775,0;1782,39;GRUPO ENERGIA BOGOTA
CORFICOLCF;38300,0;0.52;495364400,0;12872,0;-200,0;38480,0;38500,0;38300,0;38483,87;CORFICOLOMBIANA
BVC;17,8;1.71;248102953,5;13992620,0;0,3;17,5;18,0;17,5;17,73;BOLSA DE VALORES DE COLOMBIA
CARTON;4500,0;0.0;237267000,0;52726,0;0,0;4500,0;4500,0;4500,0;4500,0;CARTON COLOMBIA
CONCONCRET;1065,0;4.05;134700460,0;127211,0;-45,0;1060,0;1065,0;1030,0;1058,87;CONCONCRETO S.A
PREC;1660,0;7.1;127952305,0;78184,0;110,0;1620,0;1660,0;1600,0;1636,55;PACIFIC EXPLOR AND PROD CORP
MINEROS;2285,0;4.39;78570320,0;34276,0;-105,0;2270,0;2340,0;2270,0;2292,28;MINEROS
GRUPOAVAL;1110,0;1.37;59343420,0;53534,0;15,0;1110,0;1115,0;1110,0;1108,52;GRUPO AVAL ACCIONES Y VALORES
