Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PFDAVVNDA;26400,0;0.75;28929358120,0;1088155,0;-200.00;26680,0;26680,0;26220,0;26585,7;BANCO DAVIVIENDA
EXITO;13800,0;0.43;9050430900,0;659491,0;-60.00;13860,0;13940,0;13620,0;13723,36;EXITO
PFBCOLOM;25320,0;0.24;6975396200,0;274799,0;-60.00;25420,0;25580,0;25280,0;25383,63;BANCO BANCOLOMBIA
ECOPETROL;1350,0;0.37;6495870480,0;4773944,0;-5.00;1365,0;1370,0;1350,0;1360,69;ECOPETROL
GRUPOSURA;37660,0;1.0;3924710280,0;103983,0;-380.00;38280,0;38280,0;37460,0;37743,77;GRUPO SURA
CLH;12040,0;2.9;3227736620,0;266759,0;-360.00;12600,0;12600,0;12000,0;12099,82;CEMEX LATAM HOLDINGS
ISA;8800,0;0.23;2162806160,0;244872,0;-20.00;8840,0;8850,0;8800,0;8832,39;ISA INTERCONEXION ELECTRICA
CORFICOLCF;37600,0;0.05;1991321420,0;52940,0;-20.00;37620,0;37620,0;37600,0;37614,68;CORFICOLOMBIANA
GRUPOARGOS;18580,0;0.11;1588930220,0;85290,0;-20.00;18780,0;18780,0;18580,0;18629,74;GRUPO ARGOS
BCOLOMBIA;23500,0;0.0;1402937120,0;59720,0;0.00;23660,0;23660,0;23440,0;23491,91;BANCO BANCOLOMBIA
PFAVAL;1170,0;0.43;1398316180,0;1194587,0;-5.00;1170,0;1175,0;1165,0;1170,54;GRUPO AVAL ACCIONES Y VALORES
CNEC;9900,0;2.75;1094349260,0;111085,0;-280.00;9900,0;9900,0;9800,0;9851,46;CANACOL ENERGY LTD
NUTRESA;24840,0;0.64;667047760,0;26694,0;-160.00;25000,0;25180,0;24840,0;24988,68;GRUPO NUTRESA
PFGRUPSURA;36920,0;1.81;626786860,0;16815,0;-680.00;37640,0;37700,0;36820,0;37275,46;GRUPO SURA
PFAVH;2200,0;0.9;445456235,0;201521,0;-20.00;2215,0;2220,0;2200,0;2210,47;AVIANCA HOLDINGS S.A.
PFGRUPOARG;17820,0;2.06;365802020,0;20599,0;360.00;17740,0;17820,0;17740,0;17758,24;GRUPO ARGOS
PFCEMARGOS;10940,0;1.48;354744240,0;32447,0;160.00;10720,0;10940,0;10720,0;10933,04;CEMENTOS ARGOS
EEB;1780,0;0.85;241244460,0;135700,0;15.00;1775,0;1780,0;1775,0;1777,78;GRUPO ENERGIA BOGOTA
CEMARGOS;11820,0;0.17;219669180,0;18622,0;20.00;11680,0;11820,0;11680,0;11796,22;CEMENTOS ARGOS
ICOLCAP;13140,0;1.34;166424560,5;12664,0;-179.00;13139,5;13140,0;13139,5;13141,55;FONDO BURSATIL ISHARES COLCAP
ETB;589,0;1.17;122882353,0;209031,0;-7.00;587,0;589,0;587,0;587,87;ETB
GRUPOAVAL;1150,0;0.86;90897150,0;78631,0;-10.00;1175,0;1175,0;1150,0;1156,0;GRUPO AVAL ACCIONES Y VALORES
BVC;18,7;4.1;82470895,9;4362229,0;-0.80;19,1;19,1;18,7;18,91;BOLSA DE VALORES DE COLOMBIA
TERPEL;8400,0;16.0;71988000,0;8570,0;-1600.00;8400,0;8400,0;8400,0;8400,0;ORGANIZACION TERPEL
CONCONCRET;1090,0;0.0;67664610,0;62004,0;0.00;1100,0;1100,0;1090,0;1091,29;CONCONCRETO S.A
VALOREM;449,0;2.18;32777000,0;73000,0;-10.00;449,0;449,0;449,0;449,0;VALOREM S.A.
GRUBOLIVAR;54000,0;0.55;23004000,0;426,0;-300.00;54000,0;54000,0;54000,0;54000,0;GRUPO BOLIVAR
MINEROS;0,0;0.0;7582670,0;2843,0;0.00;0,0;0,0;0,0;2667,14;MINEROS
FABRICATO;14,7;1.34;6492892,6;440682,0;-0.20;14,7;14,7;14,7;14,73;FABRICATO
CELSIA;0,0;0.0;4844950,0;1265,0;0.00;0,0;0,0;0,0;3830,0;CELSIA
BBVACOL;0,0;0.0;3302640,0;12232,0;0.00;0,0;0,0;0,0;270,0;BBVA COLOMBIA
PFVILLAS;0,0;0.0;2730300,0;479,0;0.00;0,0;0,0;0,0;5700,0;BANCO AV VILLAS
PFCARPAK;0,0;0.0;2640400,0;943,0;0.00;0,0;0,0;0,0;2800,0;CARVAJAL EMPAQUES S.A.
PFVILLASCA;0,0;0.0;156800,0;49,0;-;0,0;0,0;0,0;3200,0;BANCO AV VILLAS
