Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
ISAGEN;4070,0;1.75;48229428275,0;11862844,0;70,0;4070,0;4075,0;4060,0;4065,59;ISAGEN
PFBCOLOM;25400,0;1.93;21396912200,0;846557,0;-500,0;25660,0;25660,0;24980,0;25275,22;BANCO BANCOLOMBIA
ECOPETROL;1345,0;4.67;21010508860,0;15960555,0;60,0;1300,0;1345,0;1295,0;1316,4;ECOPETROL
EXITO;15520,0;0.52;18596007860,0;1206508,0;80,0;15440,0;15540,0;15300,0;15413,08;EXITO
ICOLCAP;12930,0;0.58;17526656500,0;1361050,0;-75,0;12898,0;12930,0;12848,0;12877,31;FONDO BURSATIL ISHARES COLCAP
PFGRUPSURA;36560,0;2.19;10696949840,0;292953,0;-820,0;37340,0;37340,0;36160,0;36514,22;GRUPO SURA
GRUPOSURA;37700,0;0.05;8401294740,0;224873,0;-20,0;37720,0;37720,0;36480,0;37360,18;GRUPO SURA
PFGRUPOARG;16740,0;0.36;6542669340,0;392338,0;60,0;16680,0;16760,0;16400,0;16676,1;GRUPO ARGOS
PFAVAL;1165,0;0.0;5020882035,0;4365847,0;0,0;1155,0;1165,0;1130,0;1150,04;GRUPO AVAL ACCIONES Y VALORES
GRUPOARGOS;17900,0;1.13;4167237240,0;234588,0;200,0;17700,0;17900,0;17560,0;17764,07;GRUPO ARGOS
CEMARGOS;10780,0;0.75;3735244140,0;348442,0;80,0;10640,0;10780,0;10600,0;10719,84;CEMENTOS ARGOS
BCOLOMBIA;24040,0;2.59;2241860800,0;93023,0;-640,0;24600,0;24600,0;23960,0;24100,07;BANCO BANCOLOMBIA
ISA;8180,0;0.12;2230242060,0;273255,0;-10,0;8130,0;8200,0;8070,0;8161,76;ISA INTERCONEXION ELECTRICA
CNEC;8140,0;5.17;2005715550,0;248402,0;400,0;7950,0;8160,0;7880,0;8074,47;CANACOL ENERGY LTD
NUTRESA;25100,0;0.48;1962504880,0;78093,0;-120,0;25180,0;25200,0;24640,0;25130,36;GRUPO NUTRESA
PFCEMARGOS;10000,0;0.0;1799291000,0;180111,0;0,0;10000,0;10000,0;9920,0;9989,9;CEMENTOS ARGOS
DACORFICOL;37680,0;1.18;1348066940,0;36240,0;440,0;37280,0;37680,0;37000,0;37198,32;CORFICOLOMBIANA
ETB;581,0;1.04;1100463030,0;1899098,0;6,0;573,0;582,0;573,0;579,47;ETB
CORFICOLCF;37500,0;0.0;932680960,0;24906,0;0,0;37500,0;37500,0;37200,0;37448,04;CORFICOLOMBIANA
PFAVH;1915,0;1.29;888661325,0;464476,0;-25,0;1915,0;1925,0;1905,0;1913,26;AVIANCA HOLDINGS S.A.
CELSIA;3590,0;2.18;854092200,0;238173,0;-80,0;3650,0;3650,0;3555,0;3586,02;CELSIA
CLH;11960,0;0.33;819730420,0;69225,0;-40,0;11900,0;11960,0;11700,0;11841,54;CEMEX LATAM HOLDINGS
BOGOTA;60000,0;1.64;737381460,0;12124,0;-1000,0;60900,0;61000,0;60000,0;60819,98;BANCO DE BOGOTA
PFDAVVNDA;25800,0;1.07;703087360,0;27237,0;-280,0;25900,0;25900,0;25500,0;25813,69;BANCO DAVIVIENDA
EEB;1830,0;1.1;542872705,0;297852,0;20,0;1815,0;1830,0;1815,0;1822,63;GRUPO ENERGIA BOGOTA
PFCARPAK;2510,0;0.2;537581020,0;214204,0;5,0;2505,0;2510,0;2505,0;2509,67;CARVAJAL EMPAQUES S.A.
PREC;2180,0;0.46;376562145,0;172629,0;-10,0;2250,0;2250,0;2100,0;2181,34;PACIFIC EXPLOR AND PROD CORP
CONCONCRET;1075,0;0.47;337448140,0;314107,0;5,0;1075,0;1075,0;1070,0;1074,31;CONCONCRETO S.A
FABRICATO;16,1;5.29;166284000,0;10145000,0;-0,9;16,7;16,7;16,0;16,39;FABRICATO
BVC;17,7;0.56;38130534,3;2149481,0;-0,1;17,8;17,8;17,7;17,74;BOLSA DE VALORES DE COLOMBIA
GRUPOAVAL;1130,0;1.31;31907810,0;28237,0;-15,0;1130,0;1130,0;1130,0;1130,0;GRUPO AVAL ACCIONES Y VALORES
SOCBOLIVAR;56500,0;0.0;16893500,0;299,0;0,0;56500,0;56500,0;56500,0;56500,0;GRUPO BOLIVAR
MINEROS;2330,0;2.92;12400975,0;5323,0;-70,0;2330,0;2330,0;2330,0;2329,7;MINEROS
ENKA;11,1;1.77;7375328,4;664444,0;-0,2;11,1;11,1;11,1;11,1;ENKA DE COLOMBIA
VALOREM;0,0;0.0;3146000,0;7150,0;0,0;0,0;0,0;0,0;440,0;VALOREM S.A.
ELCONDOR;0,0;0.0;2098615,0;1849,0;0,0;0,0;0,0;0,0;1135,0;EL CONDOR
VILLAS;0,0;0.0;60000,0;12,0;0,0;0,0;0,0;0,0;5000,0;BANCO AV VILLAS
