Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / Nombre
PFDAVVNDA;28940,0;0.14;12987842760,0;447953,0;40.00;28820,0;29000,0;28820,0;28993,76;BANCO DAVIVIENDA
PFBCOLOM;26140,0;0.98;7526160680,0;287284,0;-260.00;26340,0;26400,0;26100,0;26197,63;BANCO BANCOLOMBIA
GRUPOSURA;36480,0;0.71;6600145760,0;180519,0;-260.00;36740,0;36760,0;36220,0;36562,06;GRUPO SURA
ECOPETROL;1290,0;0.77;6563327045,0;5060184,0;-10.00;1300,0;1300,0;1285,0;1297,05;ECOPETROL
PFGRUPSURA;35520,0;1.06;6038850800,0;168892,0;-380.00;35800,0;35820,0;35520,0;35755,69;GRUPO SURA
GRUPOARGOS;18340,0;2.96;2398523500,0;128441,0;-560.00;18900,0;18900,0;18340,0;18674,13;GRUPO ARGOS
EXITO;14280,0;0.7;1789061120,0;125188,0;-100.00;14240,0;14300,0;14240,0;14291,0;EXITO
CEMARGOS;11040,0;1.43;1785476840,0;161527,0;-160.00;11060,0;11160,0;11020,0;11053,74;CEMENTOS ARGOS
PFAVH;2700,0;0.74;1569904725,0;581355,0;-20.00;2700,0;2715,0;2695,0;2700,42;AVIANCA HOLDINGS S.A.
PFGRUPOARG;17680,0;0.9;1553861880,0;87512,0;-160.00;17540,0;17820,0;17540,0;17755,99;GRUPO ARGOS
CORFICOLCF;35280,0;0.51;1440170660,0;40738,0;-180.00;35460,0;35460,0;35280,0;35352,02;CORFICOLOMBIANA
PFAVAL;1155,0;0.43;1414930045,0;1220168,0;-5.00;1160,0;1165,0;1155,0;1159,62;GRUPO AVAL ACCIONES Y VALORES
BCOLOMBIA;24880,0;0.48;1396665920,0;56519,0;-120.00;24800,0;24880,0;24660,0;24711,44;BANCO BANCOLOMBIA
ICOLCAP;13140,0;0.45;1380980000,0;105000,0;-60.00;13156,0;13156,0;13140,0;13152,19;FONDO BURSATIL ISHARES COLCAP
NUTRESA;23420,0;1.6;1304844660,0;55586,0;-380.00;23600,0;23600,0;23400,0;23474,34;GRUPO NUTRESA
CLH;11480,0;1.88;920889240,0;80534,0;-220.00;11520,0;11520,0;11320,0;11434,79;CEMEX LATAM HOLDINGS
ISA;9940,0;0.0;877462740,0;88593,0;0.00;9880,0;9940,0;9850,0;9904,43;ISA INTERCONEXION ELECTRICA
CELSIA;3970,0;1.24;873660495,0;219719,0;-50.00;3995,0;3995,0;3970,0;3976,26;CELSIA
CNEC;10880,0;1.45;709177340,0;64480,0;-160.00;11120,0;11200,0;10800,0;10998,41;CANACOL ENERGY LTD
BOGOTA;59220,0;1.27;693776460,0;11668,0;-760.00;59260,0;59500,0;59200,0;59459,76;BANCO DE BOGOTA
EEB;1820,0;1.36;331291330,0;182058,0;-25.00;1830,0;1830,0;1815,0;1819,7;GRUPO ENERGIA BOGOTA
PFCEMARGOS;10420,0;1.51;276649120,0;26606,0;-160.00;10580,0;10580,0;10380,0;10398,0;CEMENTOS ARGOS
PFCARPAK;3300,0;3.77;245348545,0;74007,0;120.00;3180,0;3360,0;3180,0;3315,21;CARVAJAL EMPAQUES S.A.
ETB;577,0;0.17;196253003,0;340778,0;-1.00;577,0;577,0;572,0;575,9;ETB
PROMIGAS;5210,0;0.0;72251350,0;13869,0;0.00;5210,0;5210,0;5210,0;5209,56;PROMIGAS
GRUPOAVAL;1150,0;0.0;45099250,0;39254,0;0.00;1145,0;1150,0;1145,0;1148,91;GRUPO AVAL ACCIONES Y VALORES
BVC;18,8;0.53;41757635,2;2238704,0;-0.10;18,7;18,8;18,4;18,65;BOLSA DE VALORES DE COLOMBIA
ELCONDOR;1140,0;0.87;31332175,0;28365,0;-10.00;1090,0;1140,0;1090,0;1104,61;EL CONDOR
FABRICATO;13,2;0.0;24039760,8;1821194,0;0.00;13,2;13,2;13,2;13,2;FABRICATO
TERPEL;9690,0;2.0;19797600,0;2045,0;190.00;9690,0;9690,0;9690,0;9680,98;ORGANIZACION TERPEL
VALSIMESA;1165,0;1.3;9222140,0;7916,0;15.00;1165,0;1165,0;1165,0;1165,0;VALORES SIMESA
VALOREM;0,0;0.0;6274424,0;15743,0;0.00;0,0;0,0;0,0;398,55;VALOREM S.A.
MINEROS;0,0;0.0;4000000,0;2000,0;0.00;0,0;0,0;0,0;2000,0;MINEROS
ISAGEN;0,0;0.0;3515360,0;1016,0;0.00;0,0;0,0;0,0;3460,0;ISAGEN
CONCONCRET;0,0;0.0;3312480,0;3216,0;0.00;0,0;0,0;0,0;1030,0;CONCONCRETO S.A
COLTEJER;0,0;0.0;1162000,0;830,0;0.00;0,0;0,0;0,0;1400,0;COLTEJER
VILLAS;0,0;0.0;275940,0;54,0;0.00;0,0;0,0;0,0;5110,0;BANCO AV VILLAS
PFVILLASCA;0,0;0.0;165600,0;46,0;-;0,0;0,0;0,0;3600,0;BANCO AV VILLAS
