Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;3320,0;1,22;22311136174;6758303;40,0;3290,0;3326,0;3244,0;3301,29;ECOPETROL;EQTY
PFBCOLOM;39120,0;-0,33;9507037070;243040;-130,0;39500,0;39500,0;38970,0;39117,17;BANCO BANCOLOMBIA;EQTY
BHI;286,0;0,49;7117133199,5;24890754;1,4;285,1;287,0;285,0;285,93;BAC HOLDING INTERNATIONAL CORP;EQTY
HCOLSEL;15445,0;0,1;4888258938;316453;15,0;15418,5;15452,0;15418,5;15447,03;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ISA;22000,0;-2,0;4448746160;200942;-450,0;22460,0;22500,0;22000,0;22139,45;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOSURA;41000,0;5,94;4304420210;107630;2300,0;38700,0;41000,0;38700,0;39992,75;GRUPO SURA;EQTY
BCOLOMBIA;42000,0;0,24;3736604760;89147;100,0;42780,0;43400,0;41490,0;41915,09;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;14460,0;1,12;2925258790;203373;160,0;14080,0;14590,0;14080,0;14383,71;GRUPO ARGOS;EQTY
PFAVAL;850,0;0,59;2403070784,5;2846197;5,0;840,0;850,0;840,0;844,31;GRUPO AVAL ACCIONES Y VALORES;EQTY
NUTRESA;48500,0;0,04;2238455230;46082;20,0;48600,0;48850,0;48500,0;48575,48;GRUPO NUTRESA;EQTY
PFGRUPSURA;21800,0;2,64;1609725340;74468;560,0;21580,0;21800,0;21490,0;21616,34;GRUPO SURA;EQTY
CORFICOLCF;29140,0;0,8;1576738110;54628;230,0;28990,0;29140,0;28400,0;28863,19;CORFICOLOMBIANA;EQTY
GEB;2490,0;-0,2;1275812806;510790;-5,0;2495,0;2520,0;2490,0;2497,72;GRUPO ENERGIA BOGOTA;EQTY
PFDAVVNDA;33680,0;1,45;1066642080;32049;480,0;33100,0;33680,0;33020,0;33281,6;BANCO DAVIVIENDA;EQTY
CNEC;9020,0;0,0;960211260;106962;0,0;9030,0;9050,0;8930,0;8977,13;CANACOL ENERGY LTD;EQTY
CEMARGOS;6005,0;-0,33;898048940;148855;-20,0;6025,0;6080,0;5990,0;6033,05;CEMENTOS ARGOS;EQTY
CELSIA;4352,0;1,45;897384073;209098;62,0;4291,0;4352,0;4251,0;4291,69;CELSIA;EQTY
BOGOTA;50470,0;0,72;762831870;15216;360,0;50100,0;50490,0;50000,0;50133,54;BANCO DE BOGOTA;EQTY
GRUBOLIVAR;93000,0;0,11;394709590;4269;100,0;90500,0;93000,0;90380,0;92459,5;GRUPO BOLIVAR;EQTY
EXITO;16300,0;0,0;378371520;23152;0,0;16500,0;16500,0;16300,0;16342,93;EXITO;EQTY
PFCORFICOL;23800,0;-0,42;332082250;13936;-100,0;23800,0;23860,0;23800,0;23829,09;CORFICOLOMBIANA;EQTY
MINEROS;3215,0;-0,62;291773632;90544;-20,0;3235,0;3235,0;3210,0;3222,45;MINEROS;EQTY
PFGRUPOARG;9080,0;0,89;280182480;30944;80,0;9000,0;9080,0;9000,0;9054,5;GRUPO ARGOS;EQTY
BVC;9415,0;0,59;207044195;22103;55,0;9345,0;9425,0;9320,0;9367,24;BOLSA DE VALORES DE COLOMBIA;EQTY
CONCONCRET;305,9;1,29;151102492,8;494335;3,9;306,0;306,0;305,0;305,67;CONCONCRETO S.A;EQTY
GRUPOAVAL;840,0;1,33;120456780,8;143402;11,0;840,0;840,0;840,0;839,99;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFCEMARGOS;3880,0;1,31;113265893;29165;50,0;3890,0;3940,0;3861,0;3883,62;CEMENTOS ARGOS;EQTY
CLH;2830,0;5,01;61545648;22119;135,0;2695,0;2830,0;2695,0;2782,48;CEMEX LATAM HOLDINGS;EQTY
ICOLCAP;16351,0;-0,36;60596878;3705;-59,0;16351,0;16351,0;16351,0;16355,43;FONDO BURSATIL ISHARES COLCAP;EQTY
PROMIGAS;6905,0;-0,07;59444015;8604;-5,0;6910,0;6910,0;6905,0;6908,88;PROMIGAS;EQTY
TERPEL;9350,0;-0,95;43279550;4608;-90,0;9400,0;9400,0;9350,0;9392,26;ORGANIZACION TERPEL;EQTY
ENKA;24,0;-;21600000;900000;0,0;24,0;24,0;24,0;24,0;ENKA DE COLOMBIA;EQTY
BBVACOL;390,0;-;11700000;30000;0,0;390,0;390,0;390,0;390,0;BBVA COLOMBIA;EQTY
ETB;-;-;6880821,5;38561;-;-;-;-;178,44;ETB;EQTY
PFVILLAS;-;-;6295500;1399;-;-;-;-;4500,0;BANCO AV VILLAS;EQTY
FABRICATO;-;-;500004;58140;-;-;-;-;8,6;FABRICATO;EQTY
