Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;28000,0;-6,04;11142898860;391150;-1800,0;29560,0;29800,0;28000,0;28487,53;BANCO BANCOLOMBIA;EQTY
ECOPETROL;1970,0;-3,15;11049455386;5590268;-64,0;2050,0;2050,0;1940,0;1976,55;ECOPETROL;EQTY
ISA;14800,0;-4,58;2745941640;182495;-710,0;16000,0;16000,0;14800,0;15046,67;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;30970,0;-6,46;1662097540;53197;-2140,0;33100,0;33100,0;30970,0;31244,2;BANCO BANCOLOMBIA;EQTY
GEB;1876,0;-2,04;1568551524;826340;-39,0;1900,0;1915,0;1876,0;1898,19;GRUPO ENERGIA BOGOTA;EQTY
CNEC;6525,0;-4,04;1378280775;206127;-275,0;6840,0;6840,0;6475,0;6686,56;CANACOL ENERGY LTD;EQTY
BHI;196,0;-1,01;1263787582;6471320;-2,0;196,0;198,0;195,0;195,29;BAC HOLDING INTERNATIONAL CORP;EQTY
GRUPOSURA;41500,0;1,22;980523480;23808;500,0;40000,0;41500,0;39800,0;41184,62;GRUPO SURA;EQTY
CORFICOLCF;16500,0;-3,0;655190540;39520;-510,0;16600,0;16600,0;16500,0;16578,71;CORFICOLOMBIANA;EQTY
PFAVAL;600,1;-4,75;506350949,2;836027;-29,9;600,6;607,0;600,1;605,66;GRUPO AVAL ACCIONES Y VALORES;EQTY
CEMARGOS;3170,0;-6,76;406595802;124447;-230,0;3350,0;3350,0;3170,0;3267,22;CEMENTOS ARGOS;EQTY
GRUPOARGOS;9620,0;-4,75;296027085;30652;-480,0;9800,0;9800,0;9620,0;9657,68;GRUPO ARGOS;EQTY
ICOLCAP;11279,5;-2,87;243624079,5;21313;-333,0;11440,0;11440,0;11279,5;11430,77;FONDO BURSATIL ISHARES COLCAP;EQTY
ELCONDOR;1197,0;-1,32;242558418;202163;-16,0;1200,0;1200,0;1197,0;1199,82;EL CONDOR;EQTY
CELSIA;2850,0;-3,68;219469744;76110;-109,0;2956,0;2956,0;2820,0;2883,59;CELSIA;EQTY
PFGRUPSURA;12620,0;-5,11;212865040;16465;-680,0;13100,0;13110,0;12620,0;12928,34;GRUPO SURA;EQTY
SDGEB;1715,0;0,0;187199995;109682;0,0;1700,0;1715,0;1700,0;1706,75;GRUPO ENERGIA BOGOTA;EQTY
MINEROS;1845,0;-0,27;166875165;90165;-5,0;1850,0;1855,0;1845,0;1850,78;MINEROS;EQTY
PFCEMARGOS;2360,0;-0,84;152091952;63925;-20,0;2380,0;2380,0;2360,0;2379,22;CEMENTOS ARGOS;EQTY
BOGOTA;28600,0;-8,48;127827820;4294;-2650,0;30420,0;30420,0;28600,0;29768,94;BANCO DE BOGOTA;EQTY
PFCORFICOL;14000,0;-5,41;89046240;6361;-800,0;14000,0;14000,0;14000,0;13998,78;CORFICOLOMBIANA;EQTY
PROMIGAS;4540,0;0,11;74351100;16288;5,0;4600,0;4600,0;4540,0;4564,78;PROMIGAS;EQTY
BVC;7700,0;0,26;65000605;8446;20,0;7700,0;7700,0;7700,0;7696,02;BOLSA DE VALORES DE COLOMBIA;EQTY
PFGRUPOARG;6050,0;-1,22;59664630;9807;-75,0;6125,0;6125,0;6050,0;6083,88;GRUPO ARGOS;EQTY
TERPEL;7990,0;1,14;57260575;7279;90,0;7805,0;7990,0;7805,0;7866,54;ORGANIZACION TERPEL;EQTY
PFDAVVNDA;-;-;34047210;1205;-;-;-;-;28254,95;BANCO DAVIVIENDA;EQTY
GRUBOLIVAR;46050,0;-4,34;24536450;523;-2090,0;46050,0;46050,0;46050,0;46914,82;GRUPO BOLIVAR;EQTY
CONCONCRET;245,0;-1,57;20401840;83207;-3,9;245,0;245,0;245,0;245,19;CONCONCRETO S.A;EQTY
CLH;2990,0;-9,39;13574399;4531;-310,0;2990,0;2990,0;2990,0;2995,89;CEMEX LATAM HOLDINGS;EQTY
PEI;-;-;10347700;253;-;-;-;-;40900,0;PEI;EQTY
FABRICATO;6,0;-;9600000;1600000;0,0;6,0;6,0;6,0;6,0;FABRICATO;EQTY
ENKA;0,0;-;8480797,9;335476;0,0;0,0;0,0;0,0;25,28;ENKA DE COLOMBIA;EQTY
ETB;135,0;-3,57;7001028;51923;-5,0;135,0;135,0;135,0;134,83;ETB;EQTY
EXITO;-;-;410700;39;-;-;-;-;10530,77;EXITO;EQTY
HCOLSEL;-;-;22560;2;-;-;-;-;11280,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
