Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
NUTRESA;40200,0;-1,45;164095719720;3975940;-590,00;40750,0;41300,0;40200,0;41272,18;GRUPO NUTRESA;EQTY
GRUPOSURA;35500,0;-2,15;25698848050;718347;-780,00;35600,0;36270,0;35390,0;35774,98;GRUPO SURA;EQTY
BCOLOMBIA;39240,0;0,64;17780042270;454285;250,00;38990,0;39470,0;38600,0;39138,52;BANCO BANCOLOMBIA;EQTY
ECOPETROL;3064,0;0,26;17458989486;5739641;8,00;3050,0;3064,0;3020,0;3041,83;ECOPETROL;EQTY
PFBCOLOM;34600,0;1,23;15423698300;449351;420,00;34270,0;34700,0;34050,0;34324,39;BANCO BANCOLOMBIA;EQTY
ISA;24400,0;1,67;13062161520;542094;400,00;23850,0;24400,0;23710,0;24095,75;ISA INTERCONEXION ELECTRICA;EQTY
PFDAVVNDA;31900,0;-0,25;6347941050;202512;-80,00;32110,0;32200,0;31000,0;31346,0;BANCO DAVIVIENDA;EQTY
ICOLCAP;15240,0;0,93;3465673174,5;227660;140,00;15235,0;15257,0;15136,5;15223,02;FONDO BURSATIL ISHARES COLCAP;EQTY
CORFICOLCF;27700,0;0,00;2281792580;81873;0,00;27310,0;28260,0;27110,0;27869,9;CORFICOLOMBIANA;EQTY
PFGRUPSURA;22600,0;-1,74;1762080960;77579;-400,00;22500,0;23090,0;22500,0;22713,38;GRUPO SURA;EQTY
PFAVAL;1075,0;0,56;1485204905;1393025;6,00;1068,0;1075,0;1063,0;1066,17;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOARGOS;13460,0;1,05;1408586700;107157;140,00;13240,0;13460,0;13000,0;13145,07;GRUPO ARGOS;EQTY
CEMARGOS;6125,0;-0,41;1231473045;200283;-25,00;6200,0;6205,0;6125,0;6148,66;CEMENTOS ARGOS;EQTY
EXITO;15230,0;5,18;1010766110;68079;750,00;14650,0;15270,0;14500,0;14846,96;EXITO;EQTY
GEB;2441,0;0,45;781341215;321076;11,00;2419,0;2455,0;2405,0;2433,51;GRUPO ENERGIA BOGOTA;EQTY
CELSIA;4200,0;1,45;642329561;152864;60,00;4210,0;4210,0;4190,0;4201,97;CELSIA;EQTY
PFGRUPOARG;9655,0;1,63;411670970;42641;155,00;9510,0;9680,0;9510,0;9654,35;GRUPO ARGOS;EQTY
MINEROS;3650,0;0,83;257334326;71343;30,00;3601,0;3650,0;3600,0;3607,0;MINEROS;EQTY
BVC;10010,0;-1,86;248381740;24784;-190,00;10200,0;10200,0;10000,0;10021,86;BOLSA DE VALORES DE COLOMBIA;EQTY
CNEC;9865,0;-0,35;196480155;19986;-35,00;9780,0;9900,0;9780,0;9830,89;CANACOL ENERGY LTD;EQTY
CONCONCRET;328,0;0,92;192610764,5;591097;3,00;328,0;328,9;320,0;325,85;CONCONCRETO S.A;EQTY
HCOLSEL;14330,0;-0,42;138066720;9635;-60,50;14330,0;14330,0;14330,0;14329,71;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
GRUBOLIVAR;80000,0;0,00;128640720;1608;0,00;80000,0;80000,0;80000,0;80000,45;GRUPO BOLIVAR;EQTY
CLH;3000,0;2,21;109414472;37175;65,00;2945,0;3000,0;2900,0;2943,23;CEMEX LATAM HOLDINGS;EQTY
PFCEMARGOS;4200,0;1,18;94856989;22581;49,00;4175,0;4250,0;4175,0;4200,74;CEMENTOS ARGOS;EQTY
TERPEL;11390,0;0,80;88164580;7763;90,00;11390,0;11400,0;11200,0;11357,02;ORGANIZACION TERPEL;EQTY
BOGOTA;73700,0;0,27;28865000;392;200,00;73700,0;73700,0;73700,0;73635,2;BANCO DE BOGOTA;EQTY
PFCORFICOL;22900,0;0,93;25116020;1097;210,00;22900,0;22900,0;22900,0;22895,19;CORFICOLOMBIANA;EQTY
ELCONDOR;775,0;3,33;24286672;31280;25,00;775,0;775,0;775,0;776,43;EL CONDOR;EQTY
FABRICATO;9,88;7,39;17532490,11;1800000;0,68;9,88;9,88;9,88;9,74;FABRICATO;EQTY
PROMIGAS;0,0;0,00;11024110;1542;0,00;0,0;0,0;0,0;7149,23;PROMIGAS;EQTY
VILLAS;4900,0;2,08;9310000;1900;100,00;4900,0;4900,0;4900,0;4900,0;BANCO AV VILLAS;EQTY
GRUPOAVAL;1063,0;0,38;7027493;6611;4,00;1063,0;1063,0;1063,0;1063,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;0,0;0,00;4150457,3;22994;0,00;0,0;0,0;0,0;180,5;ETB;EQTY
BBVACOL;0,0;0,00;362625;967;0,00;0,0;0,0;0,0;375,0;BBVA COLOMBIA;EQTY
