Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;3271,0;-3,51;51931435314;15815327;-119,00;3360,0;3360,0;3240,0;3283,61;ECOPETROL;EQTY
PFBCOLOM;36400,0;2,25;39968710030;1103911;800,00;35820,0;36460,0;35580,0;36206,46;BANCO BANCOLOMBIA;EQTY
ICOLCAP;15494,0;0,06;14080396833;909920;10,00;15384,0;15530,0;15384,0;15474,32;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUPOARGOS;13360,0;0,07;12317102830;921915;10,00;13450,0;13460,0;13300,0;13360,35;GRUPO ARGOS;EQTY
ISA;23970,0;3,72;7752387050;326349;860,00;23300,0;23970,0;23200,0;23754,9;ISA INTERCONEXION ELECTRICA;EQTY
GEB;2505,0;1,42;6111129184;2457291;35,00;2470,0;2509,0;2470,0;2486,94;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPSURA;22730,0;-0,22;5788829590;254823;-50,00;22630,0;22980,0;22610,0;22717,06;GRUPO SURA;EQTY
BCOLOMBIA;39080,0;0,21;5478506260;139843;80,00;39000,0;39700,0;38940,0;39176,12;BANCO BANCOLOMBIA;EQTY
PFDAVVNDA;31610,0;-1,28;4076524430;127683;-410,00;31390,0;32010,0;31390,0;31926,92;BANCO DAVIVIENDA;EQTY
PFAVAL;1046,0;-1,69;3651677664;3474166;-18,00;1060,0;1060,0;1045,0;1051,09;GRUPO AVAL ACCIONES Y VALORES;EQTY
CNEC;10030,0;-2,15;2237416195;224532;-220,00;10200,0;10200,0;9895,0;9964,8;CANACOL ENERGY LTD;EQTY
EXITO;17200,0;11,62;1631409910;99897;1790,00;15560,0;17290,0;15500,0;16330,92;EXITO;EQTY
CORFICOLCF;27660,0;-0,25;1295157500;46909;-70,00;27900,0;27900,0;27500,0;27610,0;CORFICOLOMBIANA;EQTY
CEMARGOS;5980,0;-0,99;1127855580;187943;-60,00;6070,0;6070,0;5960,0;6001,05;CEMENTOS ARGOS;EQTY
CELSIA;4310,0;1,25;914406004;213581;53,00;4290,0;4318,0;4245,0;4281,31;CELSIA;EQTY
MINEROS;3495,0;-0,63;722057982;206383;-22,00;3500,0;3500,0;3495,0;3498,63;MINEROS;EQTY
BOGOTA;72890,0;1,24;590448550;8191;890,00;72890,0;73000,0;71200,0;72085,04;BANCO DE BOGOTA;EQTY
PFCEMARGOS;4060,0;1,37;254631548;63394;55,00;4010,0;4060,0;4000,0;4016,65;CEMENTOS ARGOS;EQTY
PROMIGAS;7025,0;0,36;247583640;35216;25,00;7010,0;7150,0;7000,0;7030,43;PROMIGAS;EQTY
PFGRUPOARG;9410,0;0,00;237448270;25029;0,00;9420,0;9600,0;9410,0;9486,93;GRUPO ARGOS;EQTY
TERPEL;11360,0;0,00;214698920;18814;0,00;11400,0;11470,0;11360,0;11411,66;ORGANIZACION TERPEL;EQTY
ENKA;26,78;1,06;209285994,58;7815011;0,28;26,78;26,78;26,78;26,78;ENKA DE COLOMBIA;EQTY
HCOLSEL;14560,0;0,00;182198446;12512;0,00;14560,0;14560,0;14560,0;14561,9;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ETB;191,0;-0,52;160586991,1;855155;-1,00;180,0;191,0;180,0;187,79;ETB;EQTY
BVC;9640,0;-0,62;129123370;13382;-60,00;9640,0;9640,0;9640,0;9649,03;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUBOLIVAR;75100,0;0,00;111134400;1475;0,00;75100,0;75100,0;75100,0;75345,36;GRUPO BOLIVAR;EQTY
CONCONCRET;314,0;0,00;85804492,8;272512;0,00;315,0;315,0;314,0;314,87;CONCONCRETO S.A;EQTY
ELCONDOR;750,0;-5,06;62673153,3;83409;-40,00;752,1;752,1;750,0;751,4;EL CONDOR;EQTY
CLH;2900,0;-1,36;45065340;15443;-40,00;2940,0;2940,0;2900,0;2918,17;CEMEX LATAM HOLDINGS;EQTY
PAZRIO;11,79;-0,84;38987830,95;3328595;-0,10;11,79;11,79;11,79;11,71;ACER. PAZ DEL RIO;EQTY
PFCORFICOL;0,0;0,00;13422220;594;0,00;0,0;0,0;0,0;22596,33;CORFICOLOMBIANA;EQTY
GRUPOAVAL;0,0;0,00;7279788;6885;0,00;0,0;0,0;0,0;1057,34;GRUPO AVAL ACCIONES Y VALORES;EQTY
OCCIDENTE;0,0;0,00;2171610;81;0,00;0,0;0,0;0,0;26810,0;BANCO DE OCCIDENTE;EQTY
FABRICATO;0,0;0,00;228822,4;24872;0,00;0,0;0,0;0,0;9,2;FABRICATO;EQTY
