Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;30580,0;-4,56;62894208010;2048989;-1460,0;31790,0;31800,0;30460,0;30695,24;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2257,0;-5,33;54553537025;23852106;-127,0;2350,0;2362,0;2257,0;2287,16;ECOPETROL;EQTY
BCOLOMBIA;34200,0;-7,52;40841906800;1182136;-2780,0;35750,0;35760,0;34200,0;34549,25;BANCO BANCOLOMBIA;EQTY
ISA;19170,0;-3,08;34919784680;1814950;-610,0;19560,0;19890,0;19170,0;19240,08;ISA INTERCONEXION ELECTRICA;EQTY
CORFICOLCF;19500,0;-2,4;11308804310;579904;-480,0;19100,0;20000,0;19100,0;19501,17;CORFICOLOMBIANA;EQTY
PFDAVVNDA;31000,0;0,0;6773864450;220966;0,0;30130,0;31000,0;30130,0;30655,69;BANCO DAVIVIENDA;EQTY
HCOLSEL;11960,0;-3,0;4784338251;400028;-370,0;11960,0;11960,0;11960,0;11960,01;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
GEB;1900,0;-0,11;2826944660;1484204;-2,0;1879,0;1945,0;1879,0;1904,69;GRUPO ENERGIA BOGOTA;EQTY
PEI;51600,0;-4,34;2374492120;46061;-2340,0;51560,0;51600,0;51500,0;51551,03;PEI;EQTY
CNEC;8170,0;-2,21;1628348385;196793;-185,0;8260,0;8540,0;8170,0;8274,42;CANACOL ENERGY LTD;EQTY
CEMARGOS;3489,0;4,15;1359627511;395031;139,0;3350,0;3489,0;3335,0;3441,82;CEMENTOS ARGOS;EQTY
GRUPOSURA;37000,0;-7,01;1240126280;33332;-2790,0;38900,0;39000,0;37000,0;37205,28;GRUPO SURA;EQTY
GRUPOARGOS;9750,0;-0,66;1229208730;125579;-65,0;10000,0;10000,0;9710,0;9788,33;GRUPO ARGOS;EQTY
NUTRESA;37000,0;-3,87;1146311040;30964;-1490,0;38000,0;38000,0;37000,0;37020,77;GRUPO NUTRESA;EQTY
PFCORFICOL;15850,0;5,67;1062437140;67149;850,0;15200,0;15850,0;15200,0;15822,08;CORFICOLOMBIANA;EQTY
EXITO;10800,0;-1,82;942441000;87485;-200,0;10650,0;10990,0;10550,0;10772,6;EXITO;EQTY
CELSIA;3298,0;-0,03;896172498;272374;-1,0;3335,0;3337,0;3250,0;3290,23;CELSIA;EQTY
PROMIGAS;4750,0;-1,04;877861465;184579;-50,0;4800,0;4800,0;4750,0;4756,02;PROMIGAS;EQTY
PFGRUPSURA;15520,0;1,44;817025120;52809;220,0;15260,0;15520,0;15070,0;15471,32;GRUPO SURA;EQTY
BOGOTA;40000,0;0,76;697704490;17558;300,0;37250,0;40000,0;37250,0;39737,13;BANCO DE BOGOTA;EQTY
PFAVAL;665,0;1,81;632721575,9;959995;11,8;645,4;665,0;643,0;659,09;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUBOLIVAR;51000,0;0,0;628980510;12318;0,0;53000,0;53000,0;50900,0;51061,9;GRUPO BOLIVAR;EQTY
SDGEB;1707,0;-0,81;462654982;270700;-14,0;1720,0;1720,0;1700,0;1709,11;GRUPO ENERGIA BOGOTA;EQTY
MINEROS;2080,0;7,22;291359290;146669;140,0;1895,0;2080,0;1880,0;1986,51;MINEROS;EQTY
TERPEL;7840,0;-0,25;290596275;37316;-20,0;7800,0;7850,0;7760,0;7787,44;ORGANIZACION TERPEL;EQTY
ICOLCAP;12345,0;-2,7;253460525;20524;-342,5;12345,0;12345,0;12345,0;12349,47;FONDO BURSATIL ISHARES COLCAP;EQTY
PFGRUPOARG;6630,0;1,84;249058105;37694;120,0;6505,0;6630,0;6505,0;6607,37;GRUPO ARGOS;EQTY
ELCONDOR;965,0;0,52;245890965;255500;5,0;960,0;965,0;960,0;962,39;EL CONDOR;EQTY
CLH;3300,0;-;243734700;73859;0,0;3300,0;3300,0;3300,0;3300,0;CEMEX LATAM HOLDINGS;EQTY
PFCEMARGOS;2355,0;-5,84;159455144;67361;-146,0;2400,0;2400,0;2256,0;2367,17;CEMENTOS ARGOS;EQTY
BHI;225,0;-0,66;100923197;446916;-1,5;225,0;228,0;225,0;225,82;BAC HOLDING INTERNATIONAL CORP;EQTY
BVC;8290,0;-1,31;73706330;9192;-110,0;7990,0;8290,0;7900,0;8018,53;BOLSA DE VALORES DE COLOMBIA;EQTY
ENKA;19,0;5,56;56349145,1;3012437;1,0;18,0;19,0;18,0;18,71;ENKA DE COLOMBIA;EQTY
CONCONCRET;250,0;-1,57;24176065,1;95996;-4,0;250,0;250,0;250,0;251,84;CONCONCRETO S.A;EQTY
ETB;148,1;-1,92;17804075,4;120061;-2,9;148,1;148,1;148,1;148,29;ETB;EQTY
GRUPOAVAL;-;-;5698417,2;9002;-;-;-;-;633,02;GRUPO AVAL ACCIONES Y VALORES;EQTY
VILLAS;-;-;1147896;298;-;-;-;-;3852,0;BANCO AV VILLAS;EQTY
