Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2389,0;-0,38;13322877902;5586669;-9,0;2361,0;2406,0;2359,0;2384,76;ECOPETROL;EQTY
PFBCOLOM;31000,0;-1,43;10881749520;347503;-450,0;31390,0;31790,0;30980,0;31314,12;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;33990,0;0,77;5238757650;153093;260,0;34010,0;34650,0;33990,0;34219,45;BANCO BANCOLOMBIA;EQTY
CEMARGOS;3820,0;0,53;3307410045;867757;20,0;3770,0;3838,0;3770,0;3811,45;CEMENTOS ARGOS;EQTY
PFDAVVNDA;30280,0;-2,01;2031657150;66838;-620,0;30900,0;31000,0;30200,0;30396,74;BANCO DAVIVIENDA;EQTY
ISA;17870,0;1,59;1781836110;100315;280,0;17690,0;18000,0;17390,0;17762,41;ISA INTERCONEXION ELECTRICA;EQTY
ICOLCAP;12352,0;-0,21;1431808826;116017;-26,5;12392,0;12400,0;12335,0;12341,37;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUPOSURA;35900,0;-5,03;1258445930;34900;-1900,0;37100,0;37100,0;35500,0;36058,62;GRUPO SURA;EQTY
GRUPOARGOS;10000,0;2,04;1173413205;118143;200,0;9900,0;10000,0;9725,0;9932,14;GRUPO ARGOS;EQTY
PFGRUPSURA;14900,0;0,68;859037240;57537;100,0;15490,0;15490,0;14660,0;14930,17;GRUPO SURA;EQTY
GEB;1950,0;0,15;590031002;302859;3,0;1947,0;1960,0;1925,0;1948,2;GRUPO ENERGIA BOGOTA;EQTY
GRUBOLIVAR;50000,0;-1,88;471412440;9446;-960,0;50000,0;50990,0;49110,0;49906,04;GRUPO BOLIVAR;EQTY
PFAVAL;630,0;-3,08;354553796,5;560084;-20,0;630,0;640,0;630,0;633,04;GRUPO AVAL ACCIONES Y VALORES;EQTY
NUTRESA;38100,0;-2,31;225404250;5905;-900,0;38400,0;38970,0;37000,0;38171,76;GRUPO NUTRESA;EQTY
PEI;-;-;193806320;4586;-;-;-;-;42260,43;PEI;EQTY
PFGRUPOARG;6525,0;0,38;179132665;27535;25,0;6495,0;6525,0;6495,0;6505,64;GRUPO ARGOS;EQTY
CELSIA;3280,0;0,61;169159612;51699;20,0;3280,0;3280,0;3280,0;3272,01;CELSIA;EQTY
TERPEL;8165,0;-1,57;124920250;15726;-130,0;7900,0;8165,0;7900,0;7943,55;ORGANIZACION TERPEL;EQTY
CORFICOLCF;18510,0;-2,42;92294380;4983;-460,0;18510,0;18510,0;18510,0;18521,85;CORFICOLOMBIANA;EQTY
BOGOTA;35800,0;-3,24;75612600;2128;-1200,0;36350,0;36350,0;35000,0;35532,24;BANCO DE BOGOTA;EQTY
SDGEB;1730,0;-0,57;72933929;41888;-10,0;1739,0;1749,0;1730,0;1741,17;GRUPO ENERGIA BOGOTA;EQTY
PROMIGAS;4820,0;-0,62;70682920;14708;-30,0;4800,0;4820,0;4800,0;4805,75;PROMIGAS;EQTY
BHI;199,0;-2,45;70244020,2;349990;-5,0;200,1;202,0;199,0;200,7;BAC HOLDING INTERNATIONAL CORP;EQTY
CNEC;7630,0;0,66;67883250;8902;50,0;7625,0;7630,0;7600,0;7625,62;CANACOL ENERGY LTD;EQTY
PFCORFICOL;15120,0;-1,18;66670760;4407;-180,0;15120,0;15120,0;15120,0;15128,38;CORFICOLOMBIANA;EQTY
CLH;3300,0;0,0;55566900;16991;0,0;3150,0;3300,0;3150,0;3270,37;CEMEX LATAM HOLDINGS;EQTY
BVC;7450,0;-4,49;54549835;7282;-350,0;7440,0;7450,0;7440,0;7491,05;BOLSA DE VALORES DE COLOMBIA;EQTY
PFCEMARGOS;-;-;21217902;8266;-;-;-;-;2566,89;CEMENTOS ARGOS;EQTY
CONCONCRET;240,1;-2,0;21171413,5;87775;-4,9;240,1;240,1;240,1;241,2;CONCONCRETO S.A;EQTY
MINEROS;-;-;11683785;6099;-;-;-;-;1915,69;MINEROS;EQTY
ETB;-;-;8878658;65140;-;-;-;-;136,3;ETB;EQTY
ENKA;-;-;7646123,91;390664;-;-;-;-;19,57;ENKA DE COLOMBIA;EQTY
EXITO;-;-;7149150;633;-;-;-;-;11294,08;EXITO;EQTY
ELCONDOR;-;-;4320000;4500;-;-;-;-;960,0;EL CONDOR;EQTY
GRUPOAVAL;-;-;2831403,5;4488;-;-;-;-;630,88;GRUPO AVAL ACCIONES Y VALORES;EQTY
HCOLSEL;-;-;225449;19;-;-;-;-;11865,74;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
