Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2550,0;0,39;9632174720;3792341;10,0;2547,0;2560,0;2505,0;2539,9;ECOPETROL;EQTY
PFBCOLOM;31740,0;-0,16;8513802590;270724;-50,0;31000,0;31740,0;30940,0;31448,27;BANCO BANCOLOMBIA;EQTY
PFDAVVNDA;27000,0;1,12;4283084050;158685;300,0;25510,0;27000,0;25510,0;26991,11;BANCO DAVIVIENDA;EQTY
ISA;17700,0;1,14;4111718900;231971;200,0;17500,0;18290,0;17500,0;17725,14;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;37500,0;1,79;4059804090;108629;660,0;36840,0;37500,0;36430,0;37373,11;BANCO BANCOLOMBIA;EQTY
NUTRESA;53640,0;0,83;1562121550;28941;440,0;54000,0;54000,0;53640,0;53976,07;GRUPO NUTRESA;EQTY
ICOLCAP;12398,0;0,39;1112673635;89676;48,0;12400,0;12470,0;12327,5;12407,71;FONDO BURSATIL ISHARES COLCAP;EQTY
CNEC;8200,0;2,5;1016559655;126038;200,0;7990,0;8200,0;7900,0;8065,5;CANACOL ENERGY LTD;EQTY
GRUPOSURA;41700,0;-0,71;924846080;22283;-300,0;41480,0;42000,0;41480,0;41504,56;GRUPO SURA;EQTY
PFGRUPSURA;14070,0;-1,12;604211610;42170;-160,0;14380,0;14660,0;14070,0;14328,0;GRUPO SURA;EQTY
HCOLSEL;11925,0;1,49;503321575;42229;175,0;11900,0;11925,0;11900,0;11918,86;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
GRUPOARGOS;10040,0;0,4;502629105;50183;40,0;10100,0;10110,0;9930,0;10015,92;GRUPO ARGOS;EQTY
CEMARGOS;3239,0;1,54;350549125;108927;49,0;3200,0;3240,0;3200,0;3218,2;CEMENTOS ARGOS;EQTY
CLH;4390,0;2,09;315013936;72401;90,0;4200,0;4450,0;4100,0;4350,96;CEMEX LATAM HOLDINGS;EQTY
PFAVAL;517,0;-0,58;311833342,1;596700;-3,0;530,0;530,0;517,0;522,6;GRUPO AVAL ACCIONES Y VALORES;EQTY
CELSIA;2850,0;-1,72;278068254;96623;-50,0;2900,0;2944,0;2850,0;2877,87;CELSIA;EQTY
TERPEL;8155,0;-0,06;234336310;29289;-5,0;8040,0;8155,0;7915,0;8000,83;ORGANIZACION TERPEL;EQTY
GEB;1748,0;2,52;219268142;128767;43,0;1705,0;1748,0;1690,0;1702,83;GRUPO ENERGIA BOGOTA;EQTY
CORFICOLCF;15990,0;0,25;183808320;11533;40,0;15990,0;16000,0;15700,0;15937,6;CORFICOLOMBIANA;EQTY
BOGOTA;28400,0;3,99;127037200;4588;1090,0;27350,0;28400,0;27350,0;27689,01;BANCO DE BOGOTA;EQTY
PFCEMARGOS;2310,0;0,43;118344045;51470;10,0;2300,0;2310,0;2300,0;2299,28;CEMENTOS ARGOS;EQTY
GRUBOLIVAR;60000,0;3,82;105446640;1807;2210,0;58000,0;60000,0;58000,0;58354,53;GRUPO BOLIVAR;EQTY
PEI;-;-;99587430;2637;-;-;-;-;37765,43;PEI;EQTY
MINEROS;1695,0;-1,17;88536490;52221;-20,0;1700,0;1700,0;1695,0;1695,42;MINEROS;EQTY
PFGRUPOARG;6120,0;1,16;75274710;12271;70,0;6100,0;6120,0;6100,0;6134,36;GRUPO ARGOS;EQTY
PROMIGAS;4150,0;-1,19;70995389;17295;-50,0;4050,0;4150,0;4050,0;4104,97;PROMIGAS;EQTY
SDGEB;1550,0;2,31;51023900;32920;35,0;1550,0;1550,0;1550,0;1549,94;GRUPO ENERGIA BOGOTA;EQTY
GRUPOAVAL;525,0;-3,17;33318581;63150;-17,2;525,0;525,0;525,0;527,61;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;101,5;-3,33;30589320,4;300252;-3,5;101,5;101,5;101,5;101,88;ETB;EQTY
PFCORFICOL;12800,0;-;25933190;2026;0,0;12800,0;12800,0;12800,0;12800,19;CORFICOLOMBIANA;EQTY
BVC;8000,0;-;17781990;2255;0,0;8000,0;8000,0;8000,0;7885,58;BOLSA DE VALORES DE COLOMBIA;EQTY
CONCONCRET;-;-;8186807,9;34671;-;-;-;-;236,13;CONCONCRETO S.A;EQTY
FABRICATO;6,45;-7,86;7417500;1150000;-0,55;6,45;6,45;6,45;6,45;FABRICATO;EQTY
EXITO;-;-;2705770;249;-;-;-;-;10866,55;EXITO;EQTY
ENKA;-;-;1282067;41357;-;-;-;-;31,0;ENKA DE COLOMBIA;EQTY
BBVACOL;-;-;789863,2;2632;-;-;-;-;300,1;BBVA COLOMBIA;EQTY
VILLAS;-;-;377300;100;-;-;-;-;3773,0;BANCO AV VILLAS;EQTY
