Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2180,0;5,11;13533383833;6272451;106,0;2115,0;2180,0;2115,0;2157,59;ECOPETROL;EQTY
PFBCOLOM;29190,0;4,18;7918464770;272825;1170,0;28290,0;29250,0;28290,0;29023,97;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;32680,0;5,08;2643842470;82115;1580,0;31510,0;32740,0;31510,0;32196,83;BANCO BANCOLOMBIA;EQTY
PFDAVVNDA;30000,0;0,03;2177801360;72633;10,0;28330,0;30000,0;28330,0;29983,63;BANCO DAVIVIENDA;EQTY
GRUBOLIVAR;49990,0;2,08;1685419410;34368;1020,0;48590,0;49990,0;48590,0;49040,37;GRUPO BOLIVAR;EQTY
ISA;16190,0;-1,88;1513623260;93529;-310,0;16500,0;17130,0;15900,0;16183,46;ISA INTERCONEXION ELECTRICA;EQTY
ICOLCAP;11578,5;0,31;1356353047;117378;35,5;11548,0;11598,0;11548,0;11555,43;FONDO BURSATIL ISHARES COLCAP;EQTY
PFAVAL;599,7;3,4;1064999006,2;1812964;19,7;597,0;599,7;580,0;587,44;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFGRUPOARG;6390,0;6,5;610625785;101805;390,0;5705,0;6390,0;5705,0;5997,99;GRUPO ARGOS;EQTY
CLH;4745,0;58,7;507435311;118188;1755,0;3705,0;4790,0;3705,0;4293,46;CEMEX LATAM HOLDINGS;EQTY
GRUPOARGOS;10200,0;3,98;491905305;49335;390,0;9615,0;10200,0;9605,0;9970,72;GRUPO ARGOS;EQTY
CELSIA;2812,0;-0,04;466229032;165595;-1,0;2813,0;2828,0;2808,0;2815,48;CELSIA;EQTY
CNEC;6530,0;3,32;357278535;55664;210,0;6355,0;6530,0;6355,0;6418,48;CANACOL ENERGY LTD;EQTY
GEB;1876,0;0,27;299720746;158908;5,0;1900,0;1900,0;1876,0;1886,13;GRUPO ENERGIA BOGOTA;EQTY
HCOLSEL;11208,0;1,89;229256616;20456;208,0;11208,0;11208,0;11208,0;11207,3;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ENKA;27,79;8,98;218577040,1;8212861;2,29;25,0;27,79;25,0;26,61;ENKA DE COLOMBIA;EQTY
BHI;183,0;-5,08;186748638;1007657;-9,8;188,0;188,0;183,0;185,33;BAC HOLDING INTERNATIONAL CORP;EQTY
TERPEL;8010,0;-1,05;185483675;23398;-85,0;7780,0;8070,0;7760,0;7927,33;ORGANIZACION TERPEL;EQTY
EXITO;10700,0;4,9;140071470;13331;500,0;10490,0;10700,0;10490,0;10507,2;EXITO;EQTY
PEI;-;-;124951560;3069;-;-;-;-;40714,1;PEI;EQTY
GRUPOSURA;37600,0;0,27;116627770;3096;100,0;38000,0;38000,0;37600,0;37670,47;GRUPO SURA;EQTY
ELCONDOR;1200,0;0,0;109837500;92000;0,0;1190,0;1200,0;1190,0;1193,89;EL CONDOR;EQTY
PFGRUPSURA;13030,0;1,8;109698110;8558;230,0;12210,0;13030,0;12210,0;12818,19;GRUPO SURA;EQTY
PFCORFICOL;14400,0;6,67;89763370;6396;900,0;14000,0;14400,0;14000,0;14034,3;CORFICOLOMBIANA;EQTY
CEMARGOS;3400,0;0,59;89160029;25867;20,0;3475,0;3476,0;3400,0;3446,86;CEMENTOS ARGOS;EQTY
CORFICOLCF;17100,0;2,4;75733990;4388;400,0;17370,0;17370,0;17100,0;17259,34;CORFICOLOMBIANA;EQTY
MINEROS;1775,0;-1,11;66821298;37463;-20,0;1795,0;1795,0;1770,0;1783,66;MINEROS;EQTY
SDGEB;1650,0;-;51936741;31498;0,0;1650,0;1650,0;1650,0;1648,89;GRUPO ENERGIA BOGOTA;EQTY
CONCONCRET;250,0;0,44;51260368,6;204667;1,1;250,0;250,0;250,0;250,46;CONCONCRETO S.A;EQTY
BVC;7800,0;1,17;48387640;6231;90,0;7715,0;7800,0;7715,0;7765,63;BOLSA DE VALORES DE COLOMBIA;EQTY
PFCEMARGOS;2250,0;-1,32;45861004;19882;-30,0;2281,0;2281,0;2250,0;2306,66;CEMENTOS ARGOS;EQTY
PROMIGAS;-;-;26382964;5830;-;-;-;-;4525,38;PROMIGAS;EQTY
BOGOTA;29670,0;3,96;22237350;755;1130,0;29670,0;29670,0;29670,0;29453,44;BANCO DE BOGOTA;EQTY
GRUPOAVAL;-;-;3200000;5000;-;-;-;-;640,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;-;-;1939910,6;13798;-;-;-;-;140,59;ETB;EQTY
