Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2335,0;0,86;14621752741;6248690;20,0;2315,0;2355,0;2315,0;2339,97;ECOPETROL;EQTY
PFBCOLOM;33200,0;-1,48;10138487430;304586;-500,0;33680,0;33700,0;33150,0;33286,12;BANCO BANCOLOMBIA;EQTY
BCOLOMBIA;37500,0;-1,26;5666217510;150898;-480,0;37980,0;39630,0;37220,0;37549,98;BANCO BANCOLOMBIA;EQTY
HCOLSEL;12859,0;1,41;4238542278;330047;179,0;12800,0;12866,0;12800,0;12842,24;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ISA;21360,0;0,75;2868081080;135111;160,0;20820,0;21360,0;20820,0;21227,59;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOARGOS;11600,0;-1,28;2524623760;216999;-150,0;11750,0;11750,0;11580,0;11634,26;GRUPO ARGOS;EQTY
GRUPOSURA;39530,0;1,1;1586346660;40959;430,0;39340,0;39530,0;38500,0;38730,11;GRUPO SURA;EQTY
PFDAVVNDA;30500,0;-2,09;1521887200;49843;-650,0;30500,0;31000,0;30000,0;30533,62;BANCO DAVIVIENDA;EQTY
PFAVAL;770,0;0,65;1424650068,1;1870791;5,0;755,0;770,0;750,1;761,52;GRUPO AVAL ACCIONES Y VALORES;EQTY
GEB;1970,0;-3,81;979549481;495680;-78,0;2002,0;2002,0;1950,0;1976,17;GRUPO ENERGIA BOGOTA;EQTY
CNEC;8110,0;-0,25;884971090;109131;-20,0;8110,0;8110,0;8100,0;8109,25;CANACOL ENERGY LTD;EQTY
NUTRESA;40000,0;-2,06;741795740;18654;-840,0;40490,0;40490,0;39300,0;39766,04;GRUPO NUTRESA;EQTY
CELSIA;3600,0;0,14;586022175;162677;5,0;3595,0;3619,0;3595,0;3602,37;CELSIA;EQTY
TERPEL;7705,0;-3,08;474594755;60448;-245,0;7810,0;8000,0;7705,0;7851,29;ORGANIZACION TERPEL;EQTY
PFGRUPOARG;7200,0;-1,37;460940840;63754;-100,0;7320,0;7320,0;7200,0;7229,99;GRUPO ARGOS;EQTY
GRUBOLIVAR;58680,0;-0,54;457943050;7783;-320,0;59000,0;60190,0;58000,0;58838,89;GRUPO BOLIVAR;EQTY
CEMARGOS;3817,0;-2,13;418078469;108808;-83,0;3880,0;3900,0;3817,0;3842,35;CEMENTOS ARGOS;EQTY
ICOLCAP;13210,5;-0,48;412455444;31142;-63,5;13251,0;13251,0;13203,5;13244,35;FONDO BURSATIL ISHARES COLCAP;EQTY
CORFICOLCF;19700,0;-1,45;358188220;18116;-290,0;20140,0;20140,0;19580,0;19771,93;CORFICOLOMBIANA;EQTY
ELCONDOR;1095,0;-0,45;308098540;281135;-5,0;1100,0;1100,0;1090,0;1095,91;EL CONDOR;EQTY
SDGEB;1755,0;-2,23;301552702;169759;-40,0;1780,0;1780,0;1755,0;1776,36;GRUPO ENERGIA BOGOTA;EQTY
BOGOTA;43440,0;-0,07;198436840;4598;-30,0;43470,0;43470,0;42100,0;43157,21;BANCO DE BOGOTA;EQTY
EXITO;10070,0;-0,79;163686990;16329;-80,0;10100,0;10100,0;10000,0;10024,31;EXITO;EQTY
PFGRUPSURA;15220,0;-1,49;161045960;10530;-230,0;15480,0;15480,0;15220,0;15294,01;GRUPO SURA;EQTY
PROMIGAS;5610,0;-3,11;141906855;25162;-180,0;5720,0;5720,0;5600,0;5639,73;PROMIGAS;EQTY
BHI;261,0;-0,95;137372604;527232;-2,5;260,0;261,0;260,0;260,55;BAC HOLDING INTERNATIONAL CORP;EQTY
BVC;8500,0;-0,7;123877440;14528;-60,0;8515,0;8515,0;8500,0;8526,81;BOLSA DE VALORES DE COLOMBIA;EQTY
PFCEMARGOS;2940,0;1,38;99659115;34551;40,0;2900,0;2940,0;2810,0;2884,41;CEMENTOS ARGOS;EQTY
MINEROS;2064,0;-1,67;89077143;43072;-35,0;2074,0;2074,0;2064,0;2068,1;MINEROS;EQTY
CONCONCRET;265,0;-1,85;42605725;160765;-5,0;265,0;265,0;265,0;265,02;CONCONCRETO S.A;EQTY
PFCORFICOL;15300,0;-4,67;27831910;1774;-750,0;16300,0;16300,0;15300,0;15688,79;CORFICOLOMBIANA;EQTY
GRUPOAVAL;-;-;23232420;31509;-;-;-;-;737,33;GRUPO AVAL ACCIONES Y VALORES;EQTY
CLH;3205,0;0,16;22117545;6901;5,0;3205,0;3205,0;3205,0;3204,98;CEMEX LATAM HOLDINGS;EQTY
ENKA;20,99;-2,33;20593904,69;980903;-0,5;20,99;20,99;20,99;20,99;ENKA DE COLOMBIA;EQTY
FABRICATO;-;-;4012183,6;590027;-;-;-;-;6,8;FABRICATO;EQTY
ETB;-;-;93693,6;616;-;-;-;-;152,1;ETB;EQTY
