Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;28260,0;1,65;8906263690;315003;460,0;28200,0;28530,0;27400,0;28273,58;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2061,0;2,08;7598340617;3738569;42,0;2010,0;2061,0;1994,0;2032,42;ECOPETROL;EQTY
ISA;15790,0;1,94;3292377430;208563;300,0;15360,0;16000,0;15360,0;15786,01;ISA INTERCONEXION ELECTRICA;EQTY
ICOLCAP;11400,0;0,88;2697534146,5;237940;100,0;11280,0;11400,0;11280,0;11337,04;FONDO BURSATIL ISHARES COLCAP;EQTY
BCOLOMBIA;31770,0;-1,46;2562457320;80702;-470,0;32200,0;32240,0;31100,0;31752,09;BANCO BANCOLOMBIA;EQTY
PFAVAL;618,0;0,82;2234664283,1;3709298;5,0;596,0;618,0;591,0;602,45;GRUPO AVAL ACCIONES Y VALORES;EQTY
BOGOTA;28800,0;2,75;2001185110;70145;770,0;29000,0;29800,0;28500,0;28529,26;BANCO DE BOGOTA;EQTY
PFDAVVNDA;28820,0;-0,62;1208022640;42119;-180,0;27910,0;29000,0;27450,0;28681,18;BANCO DAVIVIENDA;EQTY
GEB;1831,0;-2,09;804345318;429061;-39,0;1885,0;1888,0;1831,0;1874,66;GRUPO ENERGIA BOGOTA;EQTY
CELSIA;2825,0;-2,25;597174477;209848;-65,0;2855,0;2855,0;2797,0;2845,75;CELSIA;EQTY
CNEC;6520,0;0,15;480808435;73394;10,0;6665,0;6665,0;6410,0;6551,06;CANACOL ENERGY LTD;EQTY
GRUPOSURA;40870,0;2,02;452951810;11232;810,0;39800,0;40870,0;39800,0;40326,91;GRUPO SURA;EQTY
GRUPOARGOS;9840,0;1,44;346590945;35757;140,0;9600,0;9860,0;9530,0;9692,95;GRUPO ARGOS;EQTY
HCOLSEL;11000,0;-5,98;330430000;30110;-700,0;10960,0;11000,0;10960,0;10974,09;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CORFICOLCF;16800,0;-1,75;313083560;18466;-300,0;16500,0;17100,0;16500,0;16954,6;CORFICOLOMBIANA;EQTY
PFGRUPSURA;12620,0;-2,02;154627430;12086;-260,0;12700,0;12880,0;12620,0;12793,93;GRUPO SURA;EQTY
SDGEB;1550,0;-7,19;126389888;80084;-120,0;1652,0;1652,0;1550,0;1578,22;GRUPO ENERGIA BOGOTA;EQTY
MINEROS;1845,0;0,0;99281270;54245;0,0;1830,0;1845,0;1825,0;1830,24;MINEROS;EQTY
GRUBOLIVAR;48470,0;0,56;96935080;2054;270,0;47800,0;48470,0;46360,0;47193,32;GRUPO BOLIVAR;EQTY
EXITO;10700,0;0,09;94853680;9085;10,0;10350,0;10700,0;10350,0;10440,69;EXITO;EQTY
CEMARGOS;3260,0;-2,04;87500790;26813;-68,0;3260,0;3260,0;3260,0;3263,37;CEMENTOS ARGOS;EQTY
PROMIGAS;4255,0;-1,05;65251624;15169;-45,0;4300,0;4300,0;4250,0;4301,64;PROMIGAS;EQTY
TERPEL;7750,0;0,13;42637975;5492;10,0;7750,0;7750,0;7750,0;7763,65;ORGANIZACION TERPEL;EQTY
ENKA;25,86;-0,15;28738279,52;1111883;-0,04;25,86;25,86;25,86;25,85;ENKA DE COLOMBIA;EQTY
PFGRUPOARG;5995,0;6,11;25678920;4362;345,0;5995,0;5995,0;5995,0;5886,96;GRUPO ARGOS;EQTY
BHI;193,0;-1,53;13925623;72229;-3,0;193,0;193,0;193,0;192,8;BAC HOLDING INTERNATIONAL CORP;EQTY
BVC;-;-;12600345;1652;-;-;-;-;7627,33;BOLSA DE VALORES DE COLOMBIA;EQTY
PEI;-;-;12415360;304;-;-;-;-;40840,0;PEI;EQTY
PFCEMARGOS;-;-;11157488;4702;-;-;-;-;2372,92;CEMENTOS ARGOS;EQTY
PFCORFICOL;-;-;8850300;647;-;-;-;-;13678,98;CORFICOLOMBIANA;EQTY
GRUPOAVAL;-;-;5940297,7;9786;-;-;-;-;607,02;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;-;-;3723984,7;29511;-;-;-;-;126,19;ETB;EQTY
CONCONCRET;-;-;2490561;10712;-;-;-;-;232,5;CONCONCRETO S.A;EQTY
VILLAS;-;-;1937850;500;-;-;-;-;3875,7;BANCO AV VILLAS;EQTY
CLH;-;-;52920;18;-;-;-;-;2940,0;CEMEX LATAM HOLDINGS;EQTY
