Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2372,0;2,02;24846934572;10533768;47,0;2325,0;2378,0;2325,0;2358,79;ECOPETROL;EQTY
PFBCOLOM;30600,0;-0,46;10575649350;345822;-140,0;30800,0;30950,0;30180,0;30581,19;BANCO BANCOLOMBIA;EQTY
ICOLCAP;12275,0;1,66;2950887820;240340;201,0;12341,0;12341,0;12275,0;12277,97;FONDO BURSATIL ISHARES COLCAP;EQTY
ISA;17490,0;-1,19;2182619240;123775;-210,0;17700,0;18200,0;17420,0;17633,76;ISA INTERCONEXION ELECTRICA;EQTY
BCOLOMBIA;34890,0;0,95;1588381680;45653;330,0;34740,0;35000,0;34210,0;34792,49;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;10900,0;1,87;1175273370;108281;200,0;10800,0;11000,0;10700,0;10853,92;GRUPO ARGOS;EQTY
CNEC;7155,0;-0,21;717477935;100358;-15,0;7205,0;7220,0;7105,0;7149,19;CANACOL ENERGY LTD;EQTY
PFAVAL;614,0;-0,97;559293482,3;915093;-6,0;601,6;615,0;600,0;611,19;GRUPO AVAL ACCIONES Y VALORES;EQTY
CEMARGOS;3470,0;-3,61;509920114;145420;-130,0;3600,0;3684,0;3470,0;3506,53;CEMENTOS ARGOS;EQTY
GRUPOSURA;36830,0;-0,46;389347010;10572;-170,0;37000,0;37000,0;36600,0;36828,13;GRUPO SURA;EQTY
PEI;40600,0;-8,04;380863610;9437;-3550,0;40600,0;40600,0;40600,0;40358,55;PEI;EQTY
BHI;200,7;4,53;344294557,7;1749569;8,7;192,7;200,7;192,7;196,79;BAC HOLDING INTERNATIONAL CORP;EQTY
GRUBOLIVAR;53290,0;0,79;322666960;6387;420,0;51500,0;53290,0;50000,0;50519,33;GRUPO BOLIVAR;EQTY
GRUPOAVAL;615,0;-6,68;308099547,2;501767;-44,0;600,0;630,0;600,0;614,03;GRUPO AVAL ACCIONES Y VALORES;EQTY
HCOLSEL;11880,0;2,34;287307520;24184;272,0;11880,0;11880,0;11880,0;11880,07;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ENKA;35,0;2,94;247492605,5;7147175;1,0;34,0;35,0;34,0;34,63;ENKA DE COLOMBIA;EQTY
PFDAVVNDA;32000,0;0,03;229245790;7196;10,0;30160,0;32000,0;30160,0;31857,39;BANCO DAVIVIENDA;EQTY
PFGRUPSURA;13240,0;1,07;221431650;16922;140,0;13010,0;13240,0;13000,0;13085,43;GRUPO SURA;EQTY
CONCONCRET;265,0;0,38;100811730,9;377180;1,0;269,5;269,5;265,0;267,28;CONCONCRETO S.A;EQTY
TERPEL;8190,0;-0,12;96765720;11829;-10,0;8190,0;8190,0;8190,0;8180,38;ORGANIZACION TERPEL;EQTY
BVC;8200,0;3,8;95558045;11841;300,0;8100,0;8200,0;8100,0;8070,1;BOLSA DE VALORES DE COLOMBIA;EQTY
CLH;4490,0;0,02;94246933;21018;1,0;4500,0;4500,0;4480,0;4484,11;CEMEX LATAM HOLDINGS;EQTY
PFGRUPOARG;6510,0;4,16;84082715;12943;260,0;6505,0;6510,0;6495,0;6496,39;GRUPO ARGOS;EQTY
PROMIGAS;4620,0;0,5;76772365;16659;23,0;4600,0;4620,0;4600,0;4608,46;PROMIGAS;EQTY
MINEROS;1819,0;-0,05;71523659;39527;-1,0;1820,0;1820,0;1800,0;1809,49;MINEROS;EQTY
CELSIA;2955,0;0,34;53280285;18047;10,0;2955,0;2955,0;2955,0;2952,31;CELSIA;EQTY
CORFICOLCF;17900,0;-2,03;43784800;2407;-370,0;18270,0;18270,0;17900,0;18190,61;CORFICOLOMBIANA;EQTY
ELCONDOR;1200,0;0,0;41405400;34402;0,0;1210,0;1210,0;1200,0;1203,58;EL CONDOR;EQTY
ETB;144,0;-;25168266;175239;0,0;144,0;144,0;144,0;143,62;ETB;EQTY
SDGEB;1711,0;-0,52;24000017;14000;-9,0;1720,0;1720,0;1711,0;1714,29;GRUPO ENERGIA BOGOTA;EQTY
BOGOTA;-;-;16684000;533;-;-;-;-;31302,06;BANCO DE BOGOTA;EQTY
PFCEMARGOS;-;-;15521087;6163;-;-;-;-;2518,43;CEMENTOS ARGOS;EQTY
PFCORFICOL;-;-;12209400;827;-;-;-;-;14763,48;CORFICOLOMBIANA;EQTY
GEB;-;-;9901471;5091;-;-;-;-;1944,9;GRUPO ENERGIA BOGOTA;EQTY
EXITO;-;-;7099410;654;-;-;-;-;10855,37;EXITO;EQTY
FABRICATO;-;-;3960480;660080;-;-;-;-;6,0;FABRICATO;EQTY
