Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
GRUPOSURA;36770,0;3,99;63459321790;1741271;1410,00;35980,0;36770,0;35490,0;36444,25;GRUPO SURA;EQTY
GRUPOARGOS;14430,0;-3,54;33046850960;2306146;-530,00;14980,0;15000,0;14230,0;14329,9;GRUPO ARGOS;EQTY
ECOPETROL;2901,0;2,22;28268972228;9715789;63,00;2846,0;2949,0;2846,0;2909,59;ECOPETROL;EQTY
ICOLCAP;15333,0;-0,05;11790777774,5;769225;-7,00;15465,0;15465,0;15280,5;15328,13;FONDO BURSATIL ISHARES COLCAP;EQTY
ISA;22550,0;2,17;7648233360;345748;480,00;22070,0;22680,0;21900,0;22120,83;ISA INTERCONEXION ELECTRICA;EQTY
HCOLSEL;14439,0;-0,15;7376740716;511004;-21,00;14440,0;14461,0;14400,0;14435,78;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
PFBCOLOM;34710,0;-0,72;7291072580;208492;-250,00;34900,0;35100,0;34710,0;34970,51;BANCO BANCOLOMBIA;EQTY
PFGRUPSURA;25300,0;-1,56;5922637080;231215;-400,00;25700,0;26100,0;25110,0;25615,28;GRUPO SURA;EQTY
BCOLOMBIA;38990,0;-0,03;5676433080;145497;-10,00;39000,0;39220,0;38850,0;39014,09;BANCO BANCOLOMBIA;EQTY
NUTRESA;40860,0;0,29;5568978000;136532;120,00;40230,0;40900,0;40230,0;40788,81;GRUPO NUTRESA;EQTY
PFAVAL;1097,0;-0,27;2031601745;1847813;-3,00;1110,0;1110,0;1091,0;1099,46;GRUPO AVAL ACCIONES Y VALORES;EQTY
CEMARGOS;6300,0;-0,63;1416218930;223694;-40,00;6355,0;6370,0;6300,0;6331,05;CEMENTOS ARGOS;EQTY
CELSIA;4260,0;-0,70;1399252527;325411;-30,00;4320,0;4320,0;4260,0;4299,95;CELSIA;EQTY
PFDAVVNDA;31750,0;-0,22;1327255630;41551;-70,00;32760,0;32780,0;31750,0;31942,81;BANCO DAVIVIENDA;EQTY
GEB;2580,0;1,98;1144140385;443455;50,00;2531,0;2599,0;2531,0;2580,06;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPOARG;10540,0;-1,95;811134950;76714;-210,00;10800,0;10850,0;10500,0;10573,49;GRUPO ARGOS;EQTY
PROMIGAS;7300,0;-1,35;710023425;96006;-100,00;7400,0;7450,0;7255,0;7395,62;PROMIGAS;EQTY
BOGOTA;76980,0;1,69;422950190;5526;1280,00;75700,0;76980,0;75700,0;76538,22;BANCO DE BOGOTA;EQTY
BVC;10560,0;-0,28;365850350;34636;-30,00;10680,0;10680,0;10550,0;10562,72;BOLSA DE VALORES DE COLOMBIA;EQTY
CORFICOLCF;29320,0;-0,61;358034410;12157;-180,00;29500,0;29700,0;29220,0;29450,89;CORFICOLOMBIANA;EQTY
GRUBOLIVAR;90000,0;0,90;300594650;3354;800,00;89000,0;90000,0;89000,0;89622,73;GRUPO BOLIVAR;EQTY
CNEC;10050,0;-0,79;264593360;26178;-80,00;10140,0;10140,0;10050,0;10107,47;CANACOL ENERGY LTD;EQTY
PFCEMARGOS;4340,0;-2,05;240283065;55201;-91,00;4410,0;4410,0;4300,0;4352,88;CEMENTOS ARGOS;EQTY
CONCONCRET;335,0;0,00;230429681,2;680378;0,00;338,1;341,0;335,0;338,68;CONCONCRETO S.A;EQTY
MINEROS;3700,0;-0,72;226613805;61113;-27,00;3720,0;3724,0;3700,0;3708,11;MINEROS;EQTY
TERPEL;11060,0;0,09;135146600;12186;10,00;11060,0;11100,0;11060,0;11090,32;ORGANIZACION TERPEL;EQTY
PFCORFICOL;23410,0;-0,81;132548100;5616;-190,00;23850,0;23850,0;23410,0;23601,87;CORFICOLOMBIANA;EQTY
CLH;3130,0;-2,76;82147550;26109;-89,00;3130,0;3160,0;3130,0;3146,33;CEMEX LATAM HOLDINGS;EQTY
ETB;183,1;-1,56;79848047,9;433721;-2,90;185,1;185,1;183,1;184,1;ETB;EQTY
EXITO;11690,0;0,34;67996100;5838;40,00;11650,0;11690,0;11550,0;11647,16;EXITO;EQTY
VALSIMESA;4460,0;-10,80;40661820;9117;-540,00;4460,0;4460,0;4460,0;4460,0;VALORES SIMESA;EQTY
FABRICATO;9,7;0,00;24544883,5;2535555;0,00;9,65;9,7;9,65;9,68;FABRICATO;EQTY
ENKA;26,2;-2,24;15405600;588000;-0,60;26,2;26,2;26,2;26,2;ENKA DE COLOMBIA;EQTY
GRUPOAVAL;0,0;0,00;7877620;7218;0,00;0,0;0,0;0,0;1091,39;GRUPO AVAL ACCIONES Y VALORES;EQTY
