Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFAVAL;826,0;1,47;26270027130;31975497;12,00;810,0;840,0;803,0;821,57;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFBCOLOM;23800,0;-0,83;17494993620;727933;-200,00;24000,0;24480,0;23520,0;24033,8;BANCO BANCOLOMBIA;EQTY
ECOPETROL;1990,0;-0,75;15634281145;7849505;-15,00;2015,0;2015,0;1960,0;1991,75;ECOPETROL;EQTY
GRUPOARGOS;7910,0;-2,59;9810279120;1216305;-210,00;8210,0;8300,0;7910,0;8065,64;GRUPO ARGOS;EQTY
PFDAVVNDA;25140,0;1,37;5676143260;225763;340,00;24940,0;25460,0;24900,0;25142,04;BANCO DAVIVIENDA;EQTY
BCOLOMBIA;23700,0;-1,17;5283108580;222697;-280,00;23880,0;23900,0;23600,0;23723,3;BANCO BANCOLOMBIA;EQTY
NUTRESA;22500,0;0,09;4250634640;190065;20,00;22440,0;22540,0;22200,0;22364,11;GRUPO NUTRESA;EQTY
GRUPOSURA;18500,0;-1,80;4169461860;223498;-340,00;18860,0;19000,0;18500,0;18655,48;GRUPO SURA;EQTY
ISA;19200,0;0,31;3892653200;202331;60,00;18560,0;19620,0;18560,0;19239,04;ISA INTERCONEXION ELECTRICA;EQTY
CNEC;10960,0;-0,36;2168888360;200398;-40,00;10740,0;10980,0;10640,0;10822,9;CANACOL ENERGY LTD;EQTY
HCOLSEL;10100,0;1,70;2113989500;208395;169,00;10146,0;10146,0;10100,0;10144,15;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
GEB;2210,0;0,00;1930284655;872211;0,00;2210,0;2225,0;2200,0;2213,09;GRUPO ENERGIA BOGOTA;EQTY
BVC;9300,0;0,87;1529727000;164495;80,00;9210,0;9360,0;9210,0;9299,53;BOLSA DE VALORES DE COLOMBIA;EQTY
BOGOTA;58800,0;-0,34;1233740040;20976;-200,00;59020,0;59020,0;58800,0;58816,74;BANCO DE BOGOTA;EQTY
CELSIA;4120,0;1,48;860626595;212922;60,00;4060,0;4145,0;4000,0;4041,98;CELSIA;EQTY
ICOLCAP;11080,0;0,64;812570000;73300;71,00;11080,0;11100,0;11080,0;11085,54;FONDO BURSATIL ISHARES COLCAP;EQTY
CLH;1700,0;3,03;666974665;399350;50,00;1640,0;1700,0;1635,0;1670,15;CEMEX LATAM HOLDINGS;EQTY
CEMARGOS;3460,0;-1,14;548631695;157611;-40,00;3500,0;3500,0;3460,0;3480,92;CEMENTOS ARGOS;EQTY
PFAVH;94,5;-21,25;507666842;4883722;-25,50;118,0;118,0;94,5;103,95;AVIANCA HOLDINGS S.A.;EQTY
PFGRUPSURA;15800,0;-1,37;476009280;29861;-220,00;16560,0;16560,0;15800,0;15940,84;GRUPO SURA;EQTY
PFCORFICOL;20000,0;0,00;396768260;19842;0,00;19980,0;20000,0;19980,0;19996,38;CORFICOLOMBIANA;EQTY
CORFICOLCF;25960,0;3,84;390328220;15393;960,00;25000,0;25960,0;25000,0;25357,51;CORFICOLOMBIANA;EQTY
PROMIGAS;6900,0;0,44;210720600;30540;30,00;6900,0;6900,0;6900,0;6899,82;PROMIGAS;EQTY
EXITO;10920,0;-2,50;133271200;12116;-280,00;11000,0;11300,0;10920,0;10999,6;EXITO;EQTY
PFGRUPOARG;7000,0;-1,82;95782550;13634;-130,00;7120,0;7120,0;7000,0;7025,27;GRUPO ARGOS;EQTY
MINEROS;3370,0;-0,88;87657215;26056;-30,00;3390,0;3390,0;3230,0;3364,19;MINEROS;EQTY
ETB;190,0;-1,04;66788808;348319;-2,00;193,0;193,0;190,0;191,75;ETB;EQTY
CONCONCRET;350,0;0,00;45340372;128201;0,00;369,0;369,0;350,0;353,67;CONCONCRETO S.A;EQTY
ELCONDOR;910,0;-4,21;39959680;43398;-40,00;930,0;930,0;910,0;920,77;EL CONDOR;EQTY
TERPEL;7000,0;0,00;39217000;5571;0,00;7000,0;7220,0;7000,0;7039,49;ORGANIZACION TERPEL;EQTY
PFCEMARGOS;2870,0;-1,37;25169900;8770;-40,00;2870,0;2870,0;2870,0;2870,0;CEMENTOS ARGOS;EQTY
GRUBOLIVAR;0,0;0,00;3926200;67;0,00;0,0;0,0;0,0;58600,0;GRUPO BOLIVAR;EQTY
