Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;27140,0;2,88;50076880400;1976648;760,00;26000,0;27140,0;23500,0;25334,24;BANCO BANCOLOMBIA;EQTY
ECOPETROL;1860,0;-6,53;18934228995;10404293;-130,00;1980,0;1980,0;1730,0;1819,85;ECOPETROL;EQTY
BCOLOMBIA;25700,0;-0,39;14753214520;615583;-100,00;25620,0;27000,0;23020,0;23966,25;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;13640,0;-2,15;10136711900;774442;-300,00;13480,0;13640,0;12100,0;13089,05;GRUPO ARGOS;EQTY
GRUPOSURA;22000,0;-4,01;7519539720;348303;-920,00;22380,0;22920,0;19500,0;21589,08;GRUPO SURA;EQTY
ISA;16600,0;-0,48;7213596320;440174;-80,00;16300,0;17000,0;15620,0;16388,06;ISA INTERCONEXION ELECTRICA;EQTY
PFDAVVNDA;30500,0;-2,43;7052121720;235924;-760,00;31260,0;31260,0;29300,0;29891,5;BANCO DAVIVIENDA;EQTY
PFAVAL;920,0;-7,54;6925358357;7475861;-75,00;968,0;968,0;866,0;926,36;GRUPO AVAL ACCIONES Y VALORES;EQTY
ICOLCAP;11480,0;-3,84;5920028599;521459;-459,00;11138,0;11501,5;11138,0;11352,82;FONDO BURSATIL ISHARES COLCAP;EQTY
PFGRUPSURA;17000,0;-3,52;3825312120;236428;-620,00;16900,0;17160,0;15000,0;16179,61;GRUPO SURA;EQTY
CEMARGOS;4000,0;1,78;3528701490;920870;70,00;3920,0;4050,0;3450,0;3831,92;CEMENTOS ARGOS;EQTY
CORFICOLCF;25000,0;0,00;3452619760;141390;0,00;24020,0;25000,0;23120,0;24419,12;CORFICOLOMBIANA;EQTY
NUTRESA;19520,0;-0,91;2870356840;148939;-180,00;19300,0;19520,0;18760,0;19272,03;GRUPO NUTRESA;EQTY
GEB;2190,0;-3,52;2355296930;1067971;-80,00;2260,0;2260,0;2160,0;2205,39;GRUPO ENERGIA BOGOTA;EQTY
CNEC;10840,0;7,33;2262706100;217111;740,00;10080,0;10840,0;9940,0;10421,89;CANACOL ENERGY LTD;EQTY
BOGOTA;74160,0;7,48;2219788920;31179;5160,00;69880,0;74160,0;69580,0;71195,0;BANCO DE BOGOTA;EQTY
CLH;1490,0;-7,74;1707224565;1124346;-125,00;1620,0;1630,0;1490,0;1518,42;CEMEX LATAM HOLDINGS;EQTY
HCOLSEL;10228,0;-1,93;1646558500;161000;-201,00;10068,5;10228,5;10068,5;10227,07;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CELSIA;4200,0;-3,45;741514100;174645;-150,00;4220,0;4330,0;4200,0;4245,84;CELSIA;EQTY
PFCEMARGOS;3400,0;6,25;540870145;173298;200,00;3020,0;3400,0;2860,0;3121,04;CEMENTOS ARGOS;EQTY
PFAVH;550,0;-5,98;478501841;885107;-35,00;550,0;600,0;516,0;540,61;AVIANCA HOLDINGS S.A.;EQTY
MINEROS;2700,0;-2,35;459572435;175525;-65,00;2620,0;2800,0;2560,0;2618,27;MINEROS;EQTY
EXITO;12240,0;-8,79;347334140;28058;-1180,00;13100,0;13100,0;12080,0;12379,15;EXITO;EQTY
PFGRUPOARG;10000,0;1,01;325085200;34730;100,00;8920,0;10000,0;8920,0;9360,36;GRUPO ARGOS;EQTY
BVC;8300,0;-2,35;128875730;15404;-200,00;8700,0;8700,0;8260,0;8366,38;BOLSA DE VALORES DE COLOMBIA;EQTY
GRUBOLIVAR;59500,0;-4,80;95676000;1608;-3000,00;59500,0;59500,0;59500,0;59500,0;GRUPO BOLIVAR;EQTY
PROMIGAS;7000,0;0,14;46441320;6684;10,00;7000,0;7000,0;7000,0;6948,13;PROMIGAS;EQTY
CONCONCRET;340,0;-4,23;44809180;127845;-15,00;355,0;355,0;340,0;350,5;CONCONCRETO S.A;EQTY
ETB;187,0;-0,53;38628250;208902;-1,00;184,0;187,0;184,0;184,91;ETB;EQTY
GRUPOAVAL;1100,0;4,76;14229445;12932;50,00;1100,0;1100,0;1100,0;1100,33;GRUPO AVAL ACCIONES Y VALORES;EQTY
