Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFAVAL;754,0;0,00;22118464064;29531292;0,00;753,0;762,0;742,0;748,98;GRUPO AVAL ACCIONES Y VALORES;EQTY
CNEC;9670,0;2,87;12369146330;1296272;270,00;9400,0;9820,0;9400,0;9542,09;CANACOL ENERGY LTD;EQTY
PFBCOLOM;22200,0;0,45;11577422880;525992;100,00;22000,0;22280,0;21800,0;22010,64;BANCO BANCOLOMBIA;EQTY
ECOPETROL;1930,0;0,00;7028069815;3589475;0,00;1935,0;1995,0;1930,0;1957,97;ECOPETROL;EQTY
BCOLOMBIA;21520,0;0,19;5313401080;246864;40,00;21300,0;21780,0;21300,0;21523,6;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;19000,0;-1,04;2294379040;119930;-200,00;19200,0;19700,0;19000,0;19130,99;GRUPO SURA;EQTY
GRUPOARGOS;8360,0;1,33;2104276240;251270;110,00;8200,0;8580,0;8100,0;8374,56;GRUPO ARGOS;EQTY
PFDAVVNDA;24900,0;-2,35;2078110740;82687;-600,00;25500,0;25500,0;24900,0;25132,25;BANCO DAVIVIENDA;EQTY
ISA;18200,0;-1,09;2037847300;112033;-200,00;18060,0;18400,0;18060,0;18189,71;ISA INTERCONEXION ELECTRICA;EQTY
CEMARGOS;3650,0;8,79;1472453590;427000;295,00;3320,0;3650,0;3310,0;3448,37;CEMENTOS ARGOS;EQTY
PFAVH;203,0;6,28;1205459909;5896652;12,00;199,0;210,0;199,0;204,43;AVIANCA HOLDINGS S.A.;EQTY
PFGRUPSURA;16200,0;-4,14;1018680700;61944;-700,00;16600,0;16800,0;16200,0;16445,19;GRUPO SURA;EQTY
BOGOTA;58600,0;-1,15;627131200;10677;-680,00;59000,0;59000,0;58500,0;58736,65;BANCO DE BOGOTA;EQTY
GEB;2150,0;0,70;619777275;289521;15,00;2135,0;2150,0;2130,0;2140,7;GRUPO ENERGIA BOGOTA;EQTY
ICOLCAP;10796,0;0,62;545155250;50500;66,00;10796,0;10796,0;10796,0;10795,15;FONDO BURSATIL ISHARES COLCAP;EQTY
CORFICOLCF;24340,0;-0,81;429826480;17586;-200,00;25540,0;25540,0;24020,0;24441,4;CORFICOLOMBIANA;EQTY
PFGRUPOARG;7010,0;1,45;291974420;41471;100,00;7000,0;7230,0;6950,0;7040,45;GRUPO ARGOS;EQTY
PFCEMARGOS;2800,0;0,00;219152250;76064;0,00;2900,0;2900,0;2800,0;2881,16;CEMENTOS ARGOS;EQTY
PFCORFICOL;20000,0;-2,44;203191040;10120;-500,00;20500,0;20680,0;20000,0;20078,17;CORFICOLOMBIANA;EQTY
MINEROS;3190,0;0,31;189404120;59374;10,00;3190,0;3195,0;3180,0;3190,02;MINEROS;EQTY
CLH;1520,0;4,11;154879885;105796;60,00;1430,0;1520,0;1430,0;1463,95;CEMEX LATAM HOLDINGS;EQTY
PROMIGAS;6920,0;0,44;107670400;15620;30,00;6890,0;6920,0;6890,0;6893,11;PROMIGAS;EQTY
CELSIA;4040,0;0,00;82723040;20476;0,00;4040,0;4040,0;4040,0;4040,0;CELSIA;EQTY
NUTRESA;22300,0;1,64;57232100;2567;360,00;22280,0;22300,0;22280,0;22295,33;GRUPO NUTRESA;EQTY
ETB;195,0;-2,50;22681000;115800;-5,00;195,0;195,0;195,0;195,86;ETB;EQTY
TGLSC;14420,0;-42,27;19106500;1325;-10560,00;14420,0;14420,0;14420,0;14420,0;TECNOGLASS INC;EQTY
TERPEL;7300,0;-2,41;18614200;2563;-180,00;7300,0;7300,0;7300,0;7262,66;ORGANIZACION TERPEL;EQTY
GRUBOLIVAR;53000,0;0,00;15882300;297;0,00;53000,0;53000,0;53000,0;53475,76;GRUPO BOLIVAR;EQTY
BVC;8560,0;0,00;13730240;1604;0,00;8560,0;8560,0;8560,0;8560,0;BOLSA DE VALORES DE COLOMBIA;EQTY
EXITO;0,0;0,00;10905420;955;0,00;0,0;0,0;0,0;11419,29;EXITO;EQTY
