Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;22160,0;-4,89;32772615080;1473917;-1140,00;23100,0;23100,0;22000,0;22235,05;BANCO BANCOLOMBIA;EQTY
ECOPETROL;1985,0;-3,17;15936784085;7930509;-65,00;2045,0;2045,0;1965,0;2009,55;ECOPETROL;EQTY
PFAVAL;780,0;-0,64;13493436344;17340748;-5,00;785,0;785,0;773,0;778,13;GRUPO AVAL ACCIONES Y VALORES;EQTY
BCOLOMBIA;21620,0;-5,18;5078172400;233589;-1180,00;22300,0;22300,0;21500,0;21739,78;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;19500,0;-2,01;4942412180;252830;-400,00;20200,0;20200,0;19300,0;19548,36;GRUPO SURA;EQTY
GRUPOARGOS;8630,0;0,35;3545267620;410516;30,00;8520,0;8900,0;8500,0;8636,13;GRUPO ARGOS;EQTY
CNEC;9900,0;2,06;3165289880;322590;200,00;9580,0;9930,0;9580,0;9812,11;CANACOL ENERGY LTD;EQTY
PFAVH;158,0;-37,80;2890757776;15465185;-96,00;270,0;270,0;140,0;186,92;AVIANCA HOLDINGS S.A.;EQTY
ISA;18480,0;-0,11;1965213300;106618;-20,00;18200,0;18580,0;18200,0;18432,28;ISA INTERCONEXION ELECTRICA;EQTY
GEB;2155,0;-0,23;1915585395;891601;-5,00;2145,0;2155,0;2145,0;2148,48;GRUPO ENERGIA BOGOTA;EQTY
PFDAVVNDA;25780,0;1,10;1472578780;57428;280,00;25500,0;26520,0;25320,0;25642,17;BANCO DAVIVIENDA;EQTY
NUTRESA;22080,0;0,00;1468310560;66540;0,00;22080,0;22180,0;21920,0;22066,58;GRUPO NUTRESA;EQTY
BOGOTA;58900,0;-0,17;1131654700;19172;-100,00;59000,0;59100,0;58900,0;59026,43;BANCO DE BOGOTA;EQTY
CLH;1675,0;2,13;663387065;404342;35,00;1625,0;1685,0;1600,0;1640,66;CEMEX LATAM HOLDINGS;EQTY
EXITO;11300,0;0,00;428758480;38159;0,00;11300,0;11300,0;11000,0;11236,1;EXITO;EQTY
PFGRUPSURA;16700,0;1,21;382648220;23128;200,00;16500,0;16720,0;16400,0;16544,8;GRUPO SURA;EQTY
CEMARGOS;3600,0;-0,41;327932020;91037;-15,00;3605,0;3615,0;3600,0;3602,18;CEMENTOS ARGOS;EQTY
ICOLCAP;10921,0;-0,79;231682768;21214;-87,00;10935,0;10935,0;10917,0;10921,22;FONDO BURSATIL ISHARES COLCAP;EQTY
BVC;8970,0;1,93;215658340;24071;170,00;8940,0;9070,0;8870,0;8959,26;BOLSA DE VALORES DE COLOMBIA;EQTY
CORFICOLCF;24560,0;-2,31;208971200;8420;-580,00;25020,0;25020,0;24540,0;24818,43;CORFICOLOMBIANA;EQTY
MINEROS;3200,0;0,31;206074160;64455;10,00;3185,0;3200,0;3185,0;3197,18;MINEROS;EQTY
PFGRUPOARG;7150,0;1,42;182990700;25275;100,00;7200,0;7300,0;7150,0;7239,99;GRUPO ARGOS;EQTY
PFCORFICOL;20100,0;-1,37;137738820;6801;-280,00;20380,0;20380,0;20100,0;20252,73;CORFICOLOMBIANA;EQTY
CELSIA;4040,0;-1,46;137502025;33896;-60,00;4110,0;4110,0;4040,0;4056,59;CELSIA;EQTY
ETB;202,0;1,00;92630535;455604;2,00;200,0;210,0;200,0;203,31;ETB;EQTY
PFCEMARGOS;2890,0;3,03;70121695;24642;85,00;2805,0;2890,0;2805,0;2845,62;CEMENTOS ARGOS;EQTY
TERPEL;7000,0;-4,11;45232000;6438;-300,00;7040,0;7040,0;7000,0;7025,78;ORGANIZACION TERPEL;EQTY
GRUBOLIVAR;55000,0;3,77;31570000;574;2000,00;55000,0;55000,0;55000,0;55000,0;GRUPO BOLIVAR;EQTY
PROMIGAS;6910,0;1,62;7573360;1096;110,00;6910,0;6910,0;6910,0;6910,0;PROMIGAS;EQTY
CONCONCRET;0,0;0,00;2952000;8200;0,00;0,0;0,0;0,0;360,0;CONCONCRETO S.A;EQTY
