Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;2190,0;0,69;36442824815;16761532;15,00;2190,0;2190,0;2135,0;2174,19;ECOPETROL;EQTY
PFBCOLOM;26720,0;-1,04;20478974580;769453;-280,00;27100,0;27100,0;26300,0;26614,98;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;21000,0;-3,23;15298941800;725084;-700,00;21660,0;21660,0;21000,0;21099,54;GRUPO SURA;EQTY
PFDAVVNDA;28980,0;0,98;10560706180;370369;280,00;28700,0;28980,0;28400,0;28514,01;BANCO DAVIVIENDA;EQTY
ISA;20940,0;-3,41;9247653060;440893;-740,00;21300,0;21360,0;20860,0;20974,82;ISA INTERCONEXION ELECTRICA;EQTY
ICOLCAP;12304,0;-1,61;9035413891;735005;-201,50;12300,0;12315,0;12278,0;12293,0;FONDO BURSATIL ISHARES COLCAP;EQTY
NUTRESA;22000,0;0,55;7579483080;346923;120,00;21880,0;22000,0;21620,0;21847,74;GRUPO NUTRESA;EQTY
PFAVAL;935,0;0,54;6120445486;6628658;5,00;925,0;935,0;919,0;923,33;GRUPO AVAL ACCIONES Y VALORES;EQTY
CEMARGOS;5000,0;2,15;5753291735;1154982;105,00;4890,0;5000,0;4860,0;4981,28;CEMENTOS ARGOS;EQTY
BCOLOMBIA;26000,0;-2,62;4018121220;154102;-700,00;26760,0;26760,0;26000,0;26074,43;BANCO BANCOLOMBIA;EQTY
PFAVH;240,0;23,08;2177407541;7946437;45,00;350,0;350,0;230,0;274,01;AVIANCA HOLDINGS S.A.;EQTY
GEB;2460,0;0,00;1694795320;686975;0,00;2460,0;2480,0;2440,0;2467,04;GRUPO ENERGIA BOGOTA;EQTY
CLH;2175,0;-2,90;1693398150;774543;-65,00;2220,0;2220,0;2160,0;2186,32;CEMEX LATAM HOLDINGS;EQTY
GRUPOARGOS;11920,0;1,19;1616306040;136113;140,00;11820,0;11980,0;11720,0;11874,74;GRUPO ARGOS;EQTY
CELSIA;4640,0;0,22;1228580700;267677;10,00;4580,0;4695,0;4550,0;4589,79;CELSIA;EQTY
BOGOTA;69000,0;-0,72;1019439240;14871;-500,00;68600,0;69000,0;68300,0;68552,16;BANCO DE BOGOTA;EQTY
CORFICOLCF;27100,0;0,37;986260960;36416;100,00;26960,0;27160,0;26960,0;27083,18;CORFICOLOMBIANA;EQTY
PFGRUPSURA;18000,0;-0,55;980955920;54601;-100,00;17980,0;18000,0;17800,0;17965,9;GRUPO SURA;EQTY
PFGRUPOARG;8800,0;-2,22;939612720;105430;-200,00;9000,0;9010,0;8800,0;8912,2;GRUPO ARGOS;EQTY
MINEROS;3850,0;-2,65;893867295;227116;-105,00;3955,0;3985,0;3850,0;3935,73;MINEROS;EQTY
PFCEMARGOS;3730,0;-1,71;608797050;162251;-65,00;3810,0;3815,0;3730,0;3752,19;CEMENTOS ARGOS;EQTY
CNEC;10240,0;-1,92;572616040;55796;-200,00;10360,0;10360,0;10180,0;10262,67;CANACOL ENERGY LTD;EQTY
BVC;10700,0;-9,78;264355300;24013;-1160,00;11820,0;11820,0;10700,0;11008,84;BOLSA DE VALORES DE COLOMBIA;EQTY
TERPEL;7730,0;1,44;218606430;28423;110,00;7700,0;7750,0;7560,0;7691,18;ORGANIZACION TERPEL;EQTY
CONCONCRET;362,0;-2,95;182073111;494395;-11,00;373,0;376,0;362,0;368,27;CONCONCRETO S.A;EQTY
PROMIGAS;7010,0;-1,27;160714480;22808;-90,00;7050,0;7050,0;7010,0;7046,41;PROMIGAS;EQTY
ETB;212,0;0,00;147512640;702020;0,00;210,0;212,0;209,0;210,13;ETB;EQTY
CARTON;9850,0;0,00;101957350;10351;0,00;9850,0;9850,0;9850,0;9850,0;CARTON COLOMBIA;EQTY
INESA;419,0;0,00;101287384;241736;0,00;419,0;419,0;419,0;419,0;INESA;EQTY
ELCONDOR;1035,0;-1,43;84550740;81286;-15,00;1050,0;1050,0;1035,0;1040,16;EL CONDOR;EQTY
GRUBOLIVAR;65100,0;-1,66;81778740;1244;-1100,00;66460,0;66460,0;65100,0;65738,54;GRUPO BOLIVAR;EQTY
ENKA;7,5;0,00;71498800;9500000;0,00;7,5;7,51;7,5;7,53;ENKA DE COLOMBIA;EQTY
PFCORFICOL;21680,0;-1,00;64992880;3000;-220,00;21540,0;21800,0;21540,0;21664,29;CORFICOLOMBIANA;EQTY
EXITO;11300,0;-1,74;58796900;5193;-200,00;11340,0;11340,0;11300,0;11322,34;EXITO;EQTY
INVENSA;506,0;0,00;54295824;107304;0,00;506,0;506,0;506,0;506,0;INVENSA;EQTY
AGROCHAL;506,0;0,00;44112068;87178;0,00;506,0;506,0;506,0;506,0;AGROGUACHAL;EQTY
SANFELIPE;480,0;0,00;38295840;79783;0,00;480,0;480,0;480,0;480,0;COMPANIA AGRICOLA SAN FELIPE;EQTY
GRUPOAVAL;930,0;0,87;24097390;25923;8,00;929,0;930,0;929,0;929,58;GRUPO AVAL ACCIONES Y VALORES;EQTY
COLTEJER;0,0;0,00;522900;747;0,00;0,0;0,0;0,0;700,0;COLTEJER;EQTY
