Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFDAVVNDA;45200,0;0,53;6397385840;142302;240,00;44960,0;45200,0;44360,0;44956,4;BANCO DAVIVIENDA;EQTY
ECOPETROL;3385,0;0,00;4221181680;1249626;0,00;3375,0;3385,0;3370,0;3377,96;ECOPETROL;EQTY
ICOLCAP;16747,0;0,04;3772596482;225242;7,00;16746,0;16752,0;16746,0;16749,08;FONDO BURSATIL ISHARES COLCAP;EQTY
PFGRUPSURA;27980,0;0,29;2121491900;75804;80,00;27900,0;28000,0;27700,0;27986,54;GRUPO SURA;EQTY
GRUPOARGOS;17920,0;-0,99;1435398700;79792;-180,00;17840,0;18040,0;17840,0;17989,26;GRUPO ARGOS;EQTY
GEB;2310,0;0,00;1423805445;615815;0,00;2320,0;2320,0;2305,0;2312,07;GRUPO ENERGIA BOGOTA;EQTY
PFCORFICOL;26300,0;-1,50;1341600000;51000;-400,00;26600,0;26600,0;26300,0;26305,88;CORFICOLOMBIANA;EQTY
PFBCOLOM;45900,0;0,04;1065982840;23231;20,00;45900,0;45900,0;45540,0;45886,22;BANCO BANCOLOMBIA;EQTY
ISA;19620,0;0,51;618694460;31753;100,00;19360,0;19880,0;19300,0;19484,6;ISA INTERCONEXION ELECTRICA;EQTY
CNEC;11220,0;0,18;598516900;53748;20,00;11400,0;11400,0;11100,0;11135,61;CANACOL ENERGY LTD;EQTY
CORFICOLCF;32480,0;-0,06;465154000;14319;-20,00;32680,0;32680,0;32300,0;32485,09;CORFICOLOMBIANA;EQTY
BCOLOMBIA;44580,0;-0,04;441416420;9930;-20,00;44500,0;44580,0;43920,0;44452,81;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;32880,0;0,55;352678480;10739;180,00;32880,0;32880,0;32720,0;32840,91;GRUPO SURA;EQTY
PFAVH;1915,0;0,52;293938090;153720;10,00;1915,0;1915,0;1860,0;1912,17;AVIANCA HOLDINGS S.A.;EQTY
NUTRESA;25300,0;0,48;246244620;9761;120,00;25000,0;25380,0;25000,0;25227,4;GRUPO NUTRESA;EQTY
PFCEMARGOS;5100,0;-1,73;229660410;44717;-90,00;5150,0;5180,0;5100,0;5135,86;CEMENTOS ARGOS;EQTY
PFAVAL;1455,0;0,34;146518470;101088;5,00;1440,0;1455,0;1440,0;1449,42;GRUPO AVAL ACCIONES Y VALORES;EQTY
CEMARGOS;6740,0;1,20;143493500;21490;80,00;6750,0;6750,0;6640,0;6677,22;CEMENTOS ARGOS;EQTY
PFGRUPOARG;12740,0;-1,70;120074500;9425;-220,00;12740,0;12740,0;12740,0;12740,0;GRUPO ARGOS;EQTY
MINEROS;3210,0;0,31;104529185;32560;10,00;3210,0;3215,0;3210,0;3210,36;MINEROS;EQTY
BOGOTA;86100,0;-1,60;96853920;1124;-1400,00;86240,0;86240,0;86100,0;86168,97;BANCO DE BOGOTA;EQTY
CELSIA;4350,0;-0,80;45964700;10562;-35,00;4360,0;4360,0;4350,0;4351,89;CELSIA;EQTY
CLH;4300,0;-0,81;21500000;5000;-35,00;4300,0;4300,0;4300,0;4300,0;CEMEX LATAM HOLDINGS;EQTY
ETB;252,0;-4,91;18016313;71084;-13,00;252,0;252,0;252,0;253,45;ETB;EQTY
VALSIMESA;5150,0;-1,15;13544500;2630;-60,00;5150,0;5150,0;5150,0;5150,0;VALORES SIMESA;EQTY
GRUPOAVAL;0,0;0,00;9877995;6789;0,00;0,0;0,0;0,0;1455,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
CONCONCRET;0,0;0,00;9165500;19100;0,00;0,0;0,0;0,0;479,87;CONCONCRETO S.A;EQTY
VILLAS;6100,0;0,00;8540000;1400;0,00;6100,0;6100,0;6100,0;6100,0;BANCO AV VILLAS;EQTY
ENKA;0,0;0,00;3120000;300000;0,00;0,0;0,0;0,0;10,4;ENKA DE COLOMBIA;EQTY
COLTEJER;0,0;0,00;1338660;1206;0,00;0,0;0,0;0,0;1110,0;COLTEJER;EQTY
EXITO;0,0;0,00;1012320;76;0,00;0,0;0,0;0,0;13320,0;EXITO;EQTY
