Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;1950,0;-6,70;31563923645;16118621;-140,00;2060,0;2060,0;1910,0;1958,23;ECOPETROL;EQTY
PFBCOLOM;27540,0;0,88;14863834860;540027;240,00;27960,0;28180,0;27220,0;27524,24;BANCO BANCOLOMBIA;EQTY
ICOLCAP;12400,0;1,22;7378885000;596800;149,50;12320,0;12400,0;12320,0;12364,08;FONDO BURSATIL ISHARES COLCAP;EQTY
PFAVAL;945,0;0,43;5985751450;6299928;4,00;942,0;967,0;942,0;950,13;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOSURA;24120,0;-2,35;4163814020;170225;-580,00;24800,0;25200,0;24060,0;24460,65;GRUPO SURA;EQTY
BCOLOMBIA;26500,0;-1,41;3807890220;142460;-380,00;27140,0;27140,0;26500,0;26729,54;BANCO BANCOLOMBIA;EQTY
CORFICOLCF;26380,0;0,30;3681106340;139775;80,00;26500,0;26660,0;26000,0;26335,94;CORFICOLOMBIANA;EQTY
PFGRUPSURA;19560,0;1,88;3063833440;158318;360,00;19200,0;19560,0;19200,0;19352,4;GRUPO SURA;EQTY
ISA;18000,0;-1,10;3060242020;168465;-200,00;17860,0;18340,0;17860,0;18165,45;ISA INTERCONEXION ELECTRICA;EQTY
CLH;1920,0;1,05;1935372810;1006210;20,00;1970,0;1980,0;1900,0;1923,43;CEMEX LATAM HOLDINGS;EQTY
GRUPOARGOS;11300,0;0,18;1905468380;167538;20,00;11480,0;11600,0;11280,0;11373,35;GRUPO ARGOS;EQTY
PFDAVVNDA;29640,0;1,09;1550735400;52456;320,00;29300,0;29800,0;29260,0;29562,59;BANCO DAVIVIENDA;EQTY
GEB;2370,0;1,72;1546542475;653272;40,00;2335,0;2380,0;2335,0;2367,38;GRUPO ENERGIA BOGOTA;EQTY
CEMARGOS;3830,0;-0,78;1335051135;344994;-30,00;3990,0;3990,0;3830,0;3869,78;CEMENTOS ARGOS;EQTY
CNEC;10080,0;0,20;924508750;92324;20,00;10000,0;10180,0;9860,0;10013,74;CANACOL ENERGY LTD;EQTY
EXITO;11040,0;-2,30;792624460;70831;-260,00;11400,0;11400,0;11040,0;11190,36;EXITO;EQTY
NUTRESA;22900,0;-0,26;779576620;33980;-60,00;22980,0;23000,0;22900,0;22942,22;GRUPO NUTRESA;EQTY
PFCORFICOL;22180,0;1,56;454010220;20968;340,00;22200,0;22200,0;21600,0;21652,53;CORFICOLOMBIANA;EQTY
CELSIA;4300,0;0,23;328464270;76530;10,00;4290,0;4300,0;4290,0;4291,97;CELSIA;EQTY
BOGOTA;72980,0;-0,03;291702100;4038;-20,00;73000,0;73000,0;70000,0;72239,25;BANCO DE BOGOTA;EQTY
ELCONDOR;1095,0;7,35;252978030;250554;75,00;1020,0;1095,0;995,0;1009,67;EL CONDOR;EQTY
PFAVH;614,0;1,32;190484660;310045;8,00;620,0;620,0;605,0;614,38;AVIANCA HOLDINGS S.A.;EQTY
BVC;8900,0;1,37;183008480;20640;120,00;8840,0;8900,0;8840,0;8866,69;BOLSA DE VALORES DE COLOMBIA;EQTY
PFGRUPOARG;9700,0;1,25;167261730;17346;120,00;9520,0;9700,0;9510,0;9642,67;GRUPO ARGOS;EQTY
MINEROS;2895,0;2,66;167064175;59163;75,00;2805,0;2895,0;2800,0;2823,79;MINEROS;EQTY
CONCONCRET;375,0;0,00;94693950;253669;0,00;375,0;375,0;370,0;373,3;CONCONCRETO S.A;EQTY
PROMIGAS;7000,0;0,00;77700000;11100;0,00;7000,0;7000,0;7000,0;7000,0;PROMIGAS;EQTY
PFCEMARGOS;3530,0;0,00;73666105;20809;0,00;3550,0;3550,0;3530,0;3540,11;CEMENTOS ARGOS;EQTY
GRUBOLIVAR;61900,0;3,17;44515300;724;1900,00;61200,0;61900,0;61200,0;61485,22;GRUPO BOLIVAR;EQTY
TERPEL;8100,0;0,00;40500000;5000;0,00;8100,0;8100,0;8100,0;8100,0;ORGANIZACION TERPEL;EQTY
ETB;215,0;0,00;35714875;166642;0,00;214,0;215,0;214,0;214,32;ETB;EQTY
PFVILLAS;0,0;0,00;30100000;5500;0,00;0,0;0,0;0,0;5472,73;BANCO AV VILLAS;EQTY
ENKA;8,5;-15,00;14807000;1742000;-1,50;8,5;8,5;8,5;8,5;ENKA DE COLOMBIA;EQTY
FABRICATO;0,0;0,00;1335000;300000;0,00;0,0;0,0;0,0;4,45;FABRICATO;EQTY
