Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFAVAL;785,0;0,64;27605762806;35090040;5,00;780,0;791,0;780,0;786,71;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFBCOLOM;22400,0;1,08;27536045480;1248954;240,00;22100,0;22440,0;21600,0;22047,29;BANCO BANCOLOMBIA;EQTY
GRUPOSURA;19420,0;-0,41;7907379560;408823;-80,00;19500,0;19580,0;19200,0;19341,82;GRUPO SURA;EQTY
ECOPETROL;2030,0;2,27;6705912135;3290415;45,00;2020,0;2050,0;2015,0;2038,01;ECOPETROL;EQTY
GEB;2160,0;0,23;6314283380;2942595;5,00;2155,0;2160,0;2130,0;2145,82;GRUPO ENERGIA BOGOTA;EQTY
ICOLCAP;10911,0;-0,09;5232074624;480000;-10,00;10890,0;10911,0;10882,0;10900,16;FONDO BURSATIL ISHARES COLCAP;EQTY
BCOLOMBIA;21520,0;-0,46;4238447380;197746;-100,00;21620,0;21680,0;21140,0;21433,8;BANCO BANCOLOMBIA;EQTY
ISA;18520,0;0,22;2456904100;133006;40,00;18420,0;18560,0;18300,0;18472,13;ISA INTERCONEXION ELECTRICA;EQTY
CNEC;10640,0;7,47;2339769330;227428;740,00;9970,0;10640,0;9900,0;10287,96;CANACOL ENERGY LTD;EQTY
GRUPOARGOS;8520,0;-1,27;1803922090;208676;-110,00;8630,0;8840,0;8520,0;8644,61;GRUPO ARGOS;EQTY
CORFICOLCF;25000,0;1,79;1770498260;71624;440,00;24520,0;25000,0;24140,0;24719,34;CORFICOLOMBIANA;EQTY
PFDAVVNDA;25580,0;-0,78;1501205320;58606;-200,00;25620,0;26220,0;25460,0;25615,22;BANCO DAVIVIENDA;EQTY
PFAVH;111,0;-29,75;1129500418;10197767;-47,00;150,0;150,0;90,0;110,76;AVIANCA HOLDINGS S.A.;EQTY
NUTRESA;22100,0;0,09;961479960;43537;20,00;22160,0;22200,0;22000,0;22084,2;GRUPO NUTRESA;EQTY
PFGRUPSURA;16220,0;-2,87;695178380;42668;-480,00;16340,0;16400,0;16160,0;16292,73;GRUPO SURA;EQTY
PFCORFICOL;20000,0;-0,50;475990000;23796;-100,00;20080,0;20080,0;20000,0;20002,94;CORFICOLOMBIANA;EQTY
CEMARGOS;3510,0;-2,50;472592745;134343;-90,00;3575,0;3575,0;3505,0;3517,81;CEMENTOS ARGOS;EQTY
PFGRUPOARG;7220,0;0,98;356682050;49143;70,00;7200,0;7390,0;7200,0;7258,04;GRUPO ARGOS;EQTY
GRUBOLIVAR;55000,0;0,00;283140340;5125;0,00;56000,0;56980,0;55000,0;55246,9;GRUPO BOLIVAR;EQTY
CELSIA;4040,0;0,00;181097040;44826;0,00;4040,0;4040,0;4040,0;4040,0;CELSIA;EQTY
CLH;1660,0;-0,90;162593140;97299;-15,00;1680,0;1680,0;1640,0;1671,07;CEMEX LATAM HOLDINGS;EQTY
MINEROS;3205,0;0,16;89529750;27910;5,00;3200,0;3210,0;3200,0;3207,8;MINEROS;EQTY
EXITO;11360,0;0,53;87327320;7896;60,00;11000,0;11360,0;11000,0;11059,69;EXITO;EQTY
PFCEMARGOS;2865,0;-0,87;81752665;29203;-25,00;2760,0;2865,0;2760,0;2799,46;CEMENTOS ARGOS;EQTY
BVC;9040,0;0,78;74881220;8308;70,00;8990,0;9050,0;8990,0;9013,15;BOLSA DE VALORES DE COLOMBIA;EQTY
CONCONCRET;360,0;-1,37;53090750;147500;-5,00;360,0;360,0;360,0;359,94;CONCONCRETO S.A;EQTY
PROMIGAS;6880,0;-0,43;48160000;7000;-30,00;6880,0;6880,0;6880,0;6880,0;PROMIGAS;EQTY
TERPEL;7210,0;3,00;30775500;4287;210,00;7210,0;7210,0;7210,0;7178,8;ORGANIZACION TERPEL;EQTY
ETB;209,0;3,47;8360000;40000;7,00;209,0;209,0;209,0;209,0;ETB;EQTY
BOGOTA;60000,0;1,87;7200000;120;1100,00;60000,0;60000,0;60000,0;60000,0;BANCO DE BOGOTA;EQTY
ELCONDOR;0,0;0,00;1100000;1100;0,00;0,0;0,0;0,0;1000,0;EL CONDOR;EQTY
