Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;3460,0;2,82;32931279845;9608802;95,00;3365,0;3460,0;3365,0;3427,2;ECOPETROL;EQTY
PFBCOLOM;46600,0;0,43;23630469320;507047;200,00;46400,0;46800,0;46380,0;46604,1;BANCO BANCOLOMBIA;EQTY
HCOLSEL;15491,0;0,17;22956539435;1480690;26,00;15470,0;15538,5;15470,0;15503,95;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ICOLCAP;16883,0;0,36;13311314750;787337;60,00;16880,0;16914,0;16880,0;16906,76;FONDO BURSATIL ISHARES COLCAP;EQTY
CEMARGOS;6110,0;0,00;12446696730;2040014;0,00;6140,0;6170,0;6080,0;6101,28;CEMENTOS ARGOS;EQTY
PFAVAL;1505,0;0,00;11800201970;7826421;0,00;1490,0;1515,0;1490,0;1507,74;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOSURA;33560,0;-0,12;10689076000;317731;-40,00;33680,0;33680,0;33400,0;33641,9;GRUPO SURA;EQTY
BCOLOMBIA;44180,0;0,64;10096330120;229227;280,00;44240,0;44440,0;43900,0;44045,12;BANCO BANCOLOMBIA;EQTY
GRUPOARGOS;17780,0;1,48;4143686460;236141;260,00;17500,0;17780,0;17360,0;17547,51;GRUPO ARGOS;EQTY
ISA;19280,0;1,15;3047267360;159027;220,00;18920,0;19280,0;18920,0;19161,95;ISA INTERCONEXION ELECTRICA;EQTY
GRUBOLIVAR;88500,0;4,12;2820660640;33152;3500,00;84000,0;88980,0;84000,0;85082,67;GRUPO BOLIVAR;EQTY
GEB;2400,0;0,21;2763757705;1154028;5,00;2395,0;2400,0;2390,0;2394,88;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPSURA;28600,0;-0,49;2442665600;85083;-140,00;28840,0;28860,0;28600,0;28709,21;GRUPO SURA;EQTY
PFDAVVNDA;46660,0;0,78;1684188300;36269;360,00;46280,0;46680,0;46280,0;46436,03;BANCO DAVIVIENDA;EQTY
BOGOTA;89740,0;0,04;1103003560;12303;40,00;88060,0;89740,0;88060,0;89653,22;BANCO DE BOGOTA;EQTY
CORFICOLCF;33600,0;0,42;1084852880;32292;140,00;33580,0;33780,0;33260,0;33595,1;CORFICOLOMBIANA;EQTY
NUTRESA;25120,0;0,08;1025116120;40794;20,00;25100,0;25260,0;25100,0;25129,09;GRUPO NUTRESA;EQTY
PFAVH;2105,0;2,68;882853570;425831;55,00;2040,0;2105,0;2040,0;2073,25;AVIANCA HOLDINGS S.A.;EQTY
ETB;266,0;3,50;755153267;2831522;9,00;259,0;269,0;259,0;266,7;ETB;EQTY
CELSIA;4535,0;-0,11;683325180;151099;-5,00;4500,0;4540,0;4500,0;4522,37;CELSIA;EQTY
PFGRUPOARG;12760,0;-3,33;532153380;41381;-440,00;13020,0;13020,0;12760,0;12859,85;GRUPO ARGOS;EQTY
CNEC;11780,0;1,03;470710000;40168;120,00;11800,0;11800,0;11680,0;11718,53;CANACOL ENERGY LTD;EQTY
CLH;3840,0;-1,54;308477525;79695;-60,00;3875,0;3875,0;3840,0;3870,73;CEMEX LATAM HOLDINGS;EQTY
PFCEMARGOS;4800,0;-0,93;143315415;29755;-45,00;4850,0;4850,0;4800,0;4816,52;CEMENTOS ARGOS;EQTY
MINEROS;3330,0;1,06;89539305;27053;35,00;3305,0;3330,0;3305,0;3309,77;MINEROS;EQTY
GRUPOAVAL;1475,0;-1,34;83787080;56337;-20,00;1460,0;1500,0;1460,0;1487,25;GRUPO AVAL ACCIONES Y VALORES;EQTY
BVC;10800,0;-1,28;70245000;6571;-140,00;10640,0;10800,0;10640,0;10690,15;BOLSA DE VALORES DE COLOMBIA;EQTY
PROMIGAS;7990,0;-0,13;49644900;6210;-10,00;8000,0;8000,0;7990,0;7994,35;PROMIGAS;EQTY
CONCONCRET;495,0;-0,80;48162293;97711;-4,00;496,0;496,0;490,0;492,91;CONCONCRETO S.A;EQTY
FABRICATO;5,0;-1,96;40306684,55;8044017;-0,10;5,02;5,02;5,0;5,01;FABRICATO;EQTY
EXITO;14160,0;-1,53;35888800;2510;-220,00;14780,0;14780,0;14160,0;14298,33;EXITO;EQTY
PFCORFICOL;27500,0;0,00;25135000;914;0,00;27500,0;27500,0;27500,0;27500,0;CORFICOLOMBIANA;EQTY
OCCIDENTE;40000,0;5,26;15920000;398;2000,00;40000,0;40000,0;40000,0;40000,0;BANCO DE OCCIDENTE;EQTY
POPULAR;0,0;0,00;1062600;3220;0,00;0,0;0,0;0,0;330,0;BANCO POPULAR;EQTY
