Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;3400,0;1,64;27886906375;8254121;55,00;3300,0;3410,0;3300,0;3378,54;ECOPETROL;EQTY
ICOLCAP;16783,0;0,72;20634189136;1232162;120,50;16770,0;16783,0;16724,0;16746,33;FONDO BURSATIL ISHARES COLCAP;EQTY
PFBCOLOM;44380,0;-0,36;12960778780;291499;-160,00;44260,0;44800,0;44180,0;44462,52;BANCO BANCOLOMBIA;EQTY
HCOLSEL;15388,0;-0,08;10781100000;700000;-12,00;15404,0;15409,0;15388,0;15401,57;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
NUTRESA;25140,0;0,48;8052444400;321889;120,00;25220,0;25220,0;25000,0;25016,21;GRUPO NUTRESA;EQTY
CORFICOLCF;32000,0;0,31;8021181120;248549;100,00;31900,0;32600,0;31820,0;32272,03;CORFICOLOMBIANA;EQTY
GEB;2265,0;-0,66;3893396175;1709737;-15,00;2275,0;2285,0;2265,0;2277,19;GRUPO ENERGIA BOGOTA;EQTY
PFDAVVNDA;44300,0;-0,85;3810978120;85412;-380,00;44660,0;45000,0;44000,0;44618,77;BANCO DAVIVIENDA;EQTY
GRUPOSURA;33480,0;0,24;3084759220;92334;80,00;33500,0;33500,0;33180,0;33408,7;GRUPO SURA;EQTY
BCOLOMBIA;42640,0;-1,52;2598178720;60866;-660,00;42620,0;43380,0;42500,0;42686,86;BANCO BANCOLOMBIA;EQTY
ISA;19660,0;-0,51;2477842000;126810;-100,00;19520,0;19660,0;19340,0;19539,8;ISA INTERCONEXION ELECTRICA;EQTY
PFAVAL;1465,0;0,34;2235641645;1534433;5,00;1440,0;1465,0;1440,0;1456,98;GRUPO AVAL ACCIONES Y VALORES;EQTY
GRUPOARGOS;18400,0;0,22;2122634240;116221;40,00;18280,0;18400,0;18100,0;18263,78;GRUPO ARGOS;EQTY
CEMARGOS;6770,0;-0,59;1543639700;227467;-40,00;6780,0;6890,0;6720,0;6786,21;CEMENTOS ARGOS;EQTY
CELSIA;4515,0;0,78;1287076450;285957;35,00;4480,0;4515,0;4475,0;4500,94;CELSIA;EQTY
CNEC;11300,0;-0,88;915324960;80739;-100,00;11420,0;11420,0;11280,0;11336,84;CANACOL ENERGY LTD;EQTY
PFGRUPOARG;13260,0;-0,90;760812520;57605;-120,00;13260,0;13260,0;13060,0;13207,4;GRUPO ARGOS;EQTY
BOGOTA;88900,0;2,04;760798400;8711;1780,00;87120,0;88900,0;86540,0;87337,67;BANCO DE BOGOTA;EQTY
PFGRUPSURA;28760,0;-0,07;651510960;22667;-20,00;28760,0;28800,0;28660,0;28742,71;GRUPO SURA;EQTY
CONCONCRET;483,0;1,26;295953070;613567;6,00;480,0;483,0;480,0;482,35;CONCONCRETO S.A;EQTY
ELCONDOR;1370,0;1,11;222533750;164590;15,00;1375,0;1375,0;1350,0;1352,05;EL CONDOR;EQTY
PROMIGAS;7970,0;-0,38;205784500;25769;-30,00;8000,0;8000,0;7970,0;7985,74;PROMIGAS;EQTY
ETB;274,0;0,00;104902680;386084;0,00;270,0;274,0;270,0;271,71;ETB;EQTY
CLH;4395,0;0,92;91941815;21130;40,00;4365,0;4395,0;4300,0;4351,25;CEMEX LATAM HOLDINGS;EQTY
TERPEL;10300,0;-0,19;72133400;7000;-20,00;10320,0;10320,0;10300,0;10304,77;ORGANIZACION TERPEL;EQTY
PFAVH;1750,0;-0,57;65231550;37260;-10,00;1750,0;1750,0;1750,0;1750,71;AVIANCA HOLDINGS S.A.;EQTY
GRUPOAVAL;1440,0;-2,04;56714400;39385;-30,00;1440,0;1440,0;1440,0;1440,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
PFCEMARGOS;5520,0;-0,54;52043530;9399;-30,00;5550,0;5550,0;5520,0;5537,13;CEMENTOS ARGOS;EQTY
MINEROS;3210,0;-0,62;49623280;15383;-20,00;3250,0;3250,0;3210,0;3225,85;MINEROS;EQTY
COLTEJER;0,0;0,00;2088800;1865;0,00;0,0;0,0;0,0;1120,0;COLTEJER;EQTY
