Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;25400,0;-6,69;56984981400;2219084;-1820,00;26800,0;27200,0;25000,0;25679,51;BANCO BANCOLOMBIA;EQTY
ECOPETROL;1840,0;-3,41;19342646480;10735447;-65,00;1860,0;1885,0;1750,0;1801,76;ECOPETROL;EQTY
BCOLOMBIA;24800,0;-5,34;10801023220;428645;-1400,00;26000,0;26000,0;24500,0;25198,06;BANCO BANCOLOMBIA;EQTY
GEB;2210,0;-5,96;6381570900;2820157;-140,00;2335,0;2355,0;2165,0;2262,84;GRUPO ENERGIA BOGOTA;EQTY
ICOLCAP;11670,0;-4,57;5279584478;451094;-559,00;12000,0;12000,0;11583,5;11703,96;FONDO BURSATIL ISHARES COLCAP;EQTY
GRUPOSURA;21600,0;-7,30;4816457800;219695;-1700,00;23200,0;23200,0;21600,0;21923,38;GRUPO SURA;EQTY
NUTRESA;22800,0;0,80;3415761440;153669;180,00;22000,0;22800,0;21800,0;22228,04;GRUPO NUTRESA;EQTY
PFAVAL;914,0;-2,45;3224613498;3513094;-23,00;925,0;929,0;911,0;917,88;GRUPO AVAL ACCIONES Y VALORES;EQTY
ISA;17500,0;-2,13;3007626120;175195;-380,00;17800,0;17800,0;17000,0;17167,31;ISA INTERCONEXION ELECTRICA;EQTY
PFGRUPSURA;18820,0;-3,19;2763085280;147312;-620,00;19000,0;19000,0;18500,0;18756,69;GRUPO SURA;EQTY
GRUPOARGOS;10500,0;-6,08;2403759520;223130;-680,00;11000,0;11100,0;10500,0;10772,91;GRUPO ARGOS;EQTY
CEMARGOS;3490,0;-8,28;2247561535;614293;-315,00;3760,0;3795,0;3490,0;3658,78;CEMENTOS ARGOS;EQTY
CLH;1730,0;-6,49;2104130640;1182525;-120,00;1810,0;1830,0;1725,0;1779,35;CEMEX LATAM HOLDINGS;EQTY
PFDAVVNDA;28400,0;-4,31;2084386600;73527;-1280,00;30000,0;30000,0;28100,0;28348,59;BANCO DAVIVIENDA;EQTY
CORFICOLCF;25900,0;-1,45;1646245520;64034;-380,00;25800,0;25900,0;25000,0;25708,93;CORFICOLOMBIANA;EQTY
BOGOTA;70000,0;-4,11;1125933140;15981;-3000,00;71040,0;71040,0;70000,0;70454,49;BANCO DE BOGOTA;EQTY
PFAVH;540,0;-6,57;604746437;1091657;-38,00;576,0;576,0;540,0;553,97;AVIANCA HOLDINGS S.A.;EQTY
CNEC;9960,0;-0,20;601711360;60731;-20,00;9980,0;10060,0;9740,0;9907,81;CANACOL ENERGY LTD;EQTY
ETB;209,0;-2,34;517147643;2519244;-5,00;206,0;209,0;205,0;205,28;ETB;EQTY
GRUBOLIVAR;59500,0;-2,46;387732220;6478;-1500,00;61000,0;61000,0;59500,0;59853,69;GRUPO BOLIVAR;EQTY
CELSIA;4170,0;-6,29;325759820;76808;-280,00;4350,0;4375,0;4145,0;4241,22;CELSIA;EQTY
PROMIGAS;6810,0;-2,71;272031900;39990;-190,00;6800,0;6810,0;6800,0;6802,5;PROMIGAS;EQTY
PFGRUPOARG;9700,0;0,00;248329240;26689;0,00;9200,0;9700,0;9170,0;9304,55;GRUPO ARGOS;EQTY
PFCEMARGOS;3400,0;-4,09;235209380;69565;-145,00;3300,0;3500,0;3300,0;3381,15;CEMENTOS ARGOS;EQTY
EXITO;11100,0;-1,25;174479100;15665;-140,00;11000,0;11380,0;11000,0;11138,15;EXITO;EQTY
MINEROS;2830,0;-1,74;127796555;45199;-50,00;2840,0;2840,0;2810,0;2827,42;MINEROS;EQTY
PFCORFICOL;21000,0;-4,63;122966800;5807;-1020,00;21700,0;21700,0;21000,0;21175,62;CORFICOLOMBIANA;EQTY
BVC;8600,0;-2,05;114670800;13322;-180,00;8680,0;8680,0;8560,0;8607,63;BOLSA DE VALORES DE COLOMBIA;EQTY
ELCONDOR;1010,0;-4,72;70222150;69115;-50,00;1020,0;1020,0;1010,0;1016,02;EL CONDOR;EQTY
CONCONCRET;360,0;-4,00;35645930;98507;-15,00;360,0;360,0;360,0;361,86;CONCONCRETO S.A;EQTY
GRUPOAVAL;1100,0;0,46;16500000;15000;5,00;1100,0;1100,0;1100,0;1100,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
HCOLSEL;11000,0;-1,57;11000000;1000;-175,00;11000,0;11000,0;11000,0;11000,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
TERPEL;7510,0;-7,28;7510000;1000;-590,00;7510,0;7510,0;7510,0;7510,0;ORGANIZACION TERPEL;EQTY
BBVACOL;0,0;0,00;380;1;0,00;0,0;0,0;0,0;380,0;BBVA COLOMBIA;EQTY
