Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;27100,0;0,30;31776415480;1173266;80,00;27100,0;27440,0;26720,0;27083,73;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2195,0;-2,23;27704256580;12395444;-50,00;2255,0;2270,0;2195,0;2235,04;ECOPETROL;EQTY
ICOLCAP;12490,0;-0,69;21094690488;1686953;-86,50;12574,0;12581,0;12475,0;12504,61;FONDO BURSATIL ISHARES COLCAP;EQTY
HCOLSEL;11622,0;1,66;14270760000;1230000;190,00;11572,0;11622,0;11572,0;11602,24;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CEMARGOS;4935,0;2,17;10580262545;2154654;105,00;4820,0;4955,0;4800,0;4910,42;CEMENTOS ARGOS;EQTY
GRUPOSURA;22000,0;-0,45;9267242860;418993;-100,00;22200,0;22200,0;21880,0;22117,89;GRUPO SURA;EQTY
PFAVAL;928,0;-1,07;8926576443;9587674;-10,00;938,0;938,0;925,0;931,05;GRUPO AVAL ACCIONES Y VALORES;EQTY
ISA;21500,0;0,47;7900345020;371804;100,00;21400,0;21500,0;21020,0;21248,68;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOARGOS;11820,0;-0,34;6405326480;534116;-40,00;11940,0;12100,0;11820,0;11992,39;GRUPO ARGOS;EQTY
BCOLOMBIA;27000,0;0,75;6143858180;227346;200,00;26800,0;27340,0;26640,0;27024,26;BANCO BANCOLOMBIA;EQTY
CLH;2295,0;1,77;5263864045;2280874;40,00;2255,0;2370,0;2255,0;2307,83;CEMEX LATAM HOLDINGS;EQTY
NUTRESA;21620,0;-1,73;5258071140;241048;-380,00;21740,0;21980,0;21620,0;21813,38;GRUPO NUTRESA;EQTY
PFDAVVNDA;28500,0;-0,35;3234388580;113639;-100,00;28700,0;28700,0;28300,0;28461,96;BANCO DAVIVIENDA;EQTY
GEB;2460,0;0,41;2547560070;1032547;10,00;2460,0;2475,0;2460,0;2467,26;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPSURA;18100,0;0,00;2448917100;134730;0,00;18160,0;18460,0;17980,0;18176,48;GRUPO SURA;EQTY
CORFICOLCF;27200,0;-0,07;2423388120;89729;-20,00;27400,0;27400,0;25420,0;27007,86;CORFICOLOMBIANA;EQTY
PFGRUPOARG;8900,0;-1,11;2175160210;244386;-100,00;9100,0;9100,0;8800,0;8900,51;GRUPO ARGOS;EQTY
PFCEMARGOS;3835,0;0,39;1364075300;351845;15,00;3860,0;3940,0;3760,0;3876,92;CEMENTOS ARGOS;EQTY
PFCORFICOL;21760,0;-1,72;1108113900;50777;-380,00;21900,0;22000,0;21600,0;21823,15;CORFICOLOMBIANA;EQTY
CELSIA;4650,0;1,31;1046004465;226360;60,00;4600,0;4650,0;4570,0;4620,98;CELSIA;EQTY
TERPEL;7240,0;3,72;880855440;122628;260,00;7090,0;7350,0;7040,0;7183,15;ORGANIZACION TERPEL;EQTY
BOGOTA;68940,0;0,50;775301920;11253;340,00;68800,0;69000,0;68040,0;68897,35;BANCO DE BOGOTA;EQTY
BVC;11720,0;0,34;603846040;51607;40,00;11680,0;11720,0;11680,0;11700,86;BOLSA DE VALORES DE COLOMBIA;EQTY
MINEROS;3850,0;0,00;561803070;146433;0,00;3850,0;3850,0;3815,0;3836,59;MINEROS;EQTY
CONCONCRET;365,0;2,82;366876326;1021992;10,00;359,0;365,0;355,0;358,98;CONCONCRETO S.A;EQTY
ETB;210,0;0,96;360551376;1712901;2,00;209,0;212,0;209,0;210,49;ETB;EQTY
CNEC;10280,0;-0,96;318720620;30719;-100,00;10400,0;10440,0;10280,0;10375,36;CANACOL ENERGY LTD;EQTY
PROMIGAS;6950,0;-1,42;301512450;42867;-100,00;7050,0;7060,0;6950,0;7033,67;PROMIGAS;EQTY
PFAVH;173,0;1,76;257629946;1461395;3,00;178,0;178,0;173,0;176,29;AVIANCA HOLDINGS S.A.;EQTY
EXITO;11300,0;-0,88;163130180;14280;-100,00;11300,0;11500,0;11300,0;11423,68;EXITO;EQTY
GRUBOLIVAR;66000,0;0,76;92515000;1402;500,00;65980,0;66000,0;65980,0;65987,87;GRUPO BOLIVAR;EQTY
ELCONDOR;1060,0;1,44;82606110;78831;15,00;1040,0;1060,0;1040,0;1047,89;EL CONDOR;EQTY
GRUPOAVAL;918,0;-0,22;54162000;59000;-2,00;918,0;918,0;918,0;918,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
CARTON;9850,0;0,00;53859800;5468;0,00;9850,0;9850,0;9850,0;9850,0;CARTON COLOMBIA;EQTY
