Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;23500,0;-2,08;23473581600;996886;-500,00;24000,0;24000,0;23320,0;23546,91;BANCO BANCOLOMBIA;EQTY
ECOPETROL;1995,0;-3,39;13812183085;6818728;-70,00;2050,0;2085,0;1995,0;2025,62;ECOPETROL;EQTY
BCOLOMBIA;23500,0;-0,42;9002288460;386852;-100,00;23600,0;23860,0;23000,0;23270,63;BANCO BANCOLOMBIA;EQTY
PFAVAL;794,0;0,51;5352065422;6739984;4,00;791,0;800,0;780,0;794,08;GRUPO AVAL ACCIONES Y VALORES;EQTY
ISA;18100,0;0,00;3402103280;187587;0,00;18100,0;18500,0;17960,0;18136,14;ISA INTERCONEXION ELECTRICA;EQTY
PFAVH;66,0;-85,33;2912146626;31600706;-384,00;200,0;200,0;66,0;92,15;AVIANCA HOLDINGS S.A.;EQTY
GRUPOSURA;19540,0;-0,41;2151099820;108886;-80,00;20100,0;20660,0;19300,0;19755,52;GRUPO SURA;EQTY
CNEC;10000,0;-0,40;1660323000;166022;-40,00;10040,0;10040,0;9980,0;10000,62;CANACOL ENERGY LTD;EQTY
GEB;2185,0;-0,23;1109754595;508710;-5,00;2180,0;2190,0;2170,0;2181,51;GRUPO ENERGIA BOGOTA;EQTY
GRUPOARGOS;8700,0;-2,25;971750290;110441;-200,00;8900,0;9030,0;8660,0;8798,82;GRUPO ARGOS;EQTY
ICOLCAP;11193,0;-0,98;660116046,5;58827;-111,00;11307,5;11334,5;11180,5;11221,31;FONDO BURSATIL ISHARES COLCAP;EQTY
NUTRESA;22800,0;-0,18;547427960;24097;-40,00;22900,0;23000,0;22500,0;22717,68;GRUPO NUTRESA;EQTY
PFGRUPSURA;17320,0;-1,14;470370680;26952;-200,00;17500,0;17540,0;17060,0;17452,16;GRUPO SURA;EQTY
MINEROS;3180,0;0,16;377311270;118158;5,00;3185,0;3200,0;3180,0;3193,28;MINEROS;EQTY
CORFICOLCF;25120,0;-1,10;329742160;13104;-280,00;25200,0;25220,0;25120,0;25163,47;CORFICOLOMBIANA;EQTY
PFDAVVNDA;26940,0;-1,17;232012940;8581;-320,00;26720,0;27200,0;26720,0;27037,98;BANCO DAVIVIENDA;EQTY
BOGOTA;62000,0;-1,59;218213780;3531;-1000,00;62000,0;62000,0;62000,0;61799,43;BANCO DE BOGOTA;EQTY
CELSIA;4125,0;-1,08;195304995;46795;-45,00;4280,0;4285,0;4125,0;4173,63;CELSIA;EQTY
CEMARGOS;3530,0;-3,16;194633125;54637;-115,00;3695,0;3695,0;3520,0;3562,3;CEMENTOS ARGOS;EQTY
CLH;1580,0;-1,56;121189150;76763;-25,00;1600,0;1600,0;1570,0;1578,74;CEMEX LATAM HOLDINGS;EQTY
EXITO;11940,0;8,15;78254800;6600;900,00;11920,0;11940,0;11800,0;11856,79;EXITO;EQTY
PFGRUPOARG;7620,0;-1,55;67008380;8704;-120,00;7720,0;7720,0;7620,0;7698,57;GRUPO ARGOS;EQTY
PFCEMARGOS;2955,0;0,00;51576680;17339;0,00;2990,0;2990,0;2955,0;2974,61;CEMENTOS ARGOS;EQTY
PFCORFICOL;21480,0;0,00;43472940;2043;0,00;21200,0;21480,0;21020,0;21278,97;CORFICOLOMBIANA;EQTY
ELCONDOR;960,0;-4,95;35551530;36972;-50,00;960,0;960,0;960,0;961,58;EL CONDOR;EQTY
CONCONCRET;385,0;-2,28;23476320;61912;-9,00;376,0;385,0;376,0;379,19;CONCONCRETO S.A;EQTY
ENKA;8,46;5,75;21113030;2497400;0,46;8,46;8,46;8,46;8,45;ENKA DE COLOMBIA;EQTY
PROMIGAS;6980,0;-0,14;16766000;2400;-10,00;6990,0;6990,0;6980,0;6985,83;PROMIGAS;EQTY
GRUBOLIVAR;56400,0;0,00;12577200;223;0,00;56400,0;56400,0;56400,0;56400,0;GRUPO BOLIVAR;EQTY
BVC;0,0;0,00;8630230;967;0,00;0,0;0,0;0,0;8924,75;BOLSA DE VALORES DE COLOMBIA;EQTY
TERPEL;0,0;0,00;7881160;1057;0,00;0,0;0,0;0,0;7456,16;ORGANIZACION TERPEL;EQTY
ETB;0,0;0,00;7000977;34559;0,00;0,0;0,0;0,0;202,58;ETB;EQTY
