Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;1905,0;-2,31;32414660980;16782644;-45,00;1940,0;2135,0;1800,0;1931,44;ECOPETROL;EQTY
PFBCOLOM;27220,0;-1,16;14493728220;530113;-320,00;27380,0;27860,0;26620,0;27340,83;BANCO BANCOLOMBIA;EQTY
ICOLCAP;12229,0;-1,38;5075036680;414326;-171,00;12330,0;12330,0;12210,0;12248,9;FONDO BURSATIL ISHARES COLCAP;EQTY
ISA;17880,0;-0,67;4879425940;272009;-120,00;18000,0;18200,0;17800,0;17938,47;ISA INTERCONEXION ELECTRICA;EQTY
PFDAVVNDA;29680,0;0,13;4818719060;163710;40,00;29500,0;29700,0;29000,0;29434,48;BANCO DAVIVIENDA;EQTY
PFAVAL;937,0;-0,85;4569016168;4848827;-8,00;942,0;959,0;925,0;942,29;GRUPO AVAL ACCIONES Y VALORES;EQTY
GEB;2350,0;-0,84;3377444360;1433439;-20,00;2370,0;2375,0;2345,0;2356,18;GRUPO ENERGIA BOGOTA;EQTY
CEMARGOS;3805,0;-0,65;3072190790;801319;-25,00;3825,0;3860,0;3800,0;3833,92;CEMENTOS ARGOS;EQTY
BCOLOMBIA;26200,0;-1,13;2926980820;111321;-300,00;26100,0;26800,0;26000,0;26293,16;BANCO BANCOLOMBIA;EQTY
CLH;1850,0;-3,65;2791138480;1492402;-70,00;1920,0;1940,0;1800,0;1870,23;CEMEX LATAM HOLDINGS;EQTY
PFGRUPSURA;19440,0;-0,61;2613371800;134595;-120,00;19420,0;19560,0;19020,0;19416,56;GRUPO SURA;EQTY
GRUPOSURA;23300,0;-3,40;2260938040;95869;-820,00;24000,0;24180,0;23200,0;23583,62;GRUPO SURA;EQTY
GRUPOARGOS;11180,0;-1,06;1615139540;144112;-120,00;11180,0;11300,0;11140,0;11207,53;GRUPO ARGOS;EQTY
CORFICOLCF;26280,0;-0,38;1439920040;55181;-100,00;26240,0;26300,0;25960,0;26094,49;CORFICOLOMBIANA;EQTY
NUTRESA;22620,0;-1,22;1409810980;62386;-280,00;22640,0;22760,0;22220,0;22598,19;GRUPO NUTRESA;EQTY
PFAVH;578,0;-5,86;851257124;1448380;-36,00;610,0;610,0;577,0;587,73;AVIANCA HOLDINGS S.A.;EQTY
CNEC;9980,0;-0,99;764155650;77002;-100,00;9780,0;10020,0;9680,0;9923,84;CANACOL ENERGY LTD;EQTY
ETB;214,0;-0,47;597714088;2838834;-1,00;208,0;222,0;205,0;210,55;ETB;EQTY
EXITO;11240,0;1,81;518534200;46408;200,00;11060,0;11280,0;11060,0;11173,38;EXITO;EQTY
MINEROS;2880,0;-0,52;331379470;115429;-15,00;2820,0;2890,0;2820,0;2870,85;MINEROS;EQTY
BVC;8780,0;-1,35;262693410;29914;-120,00;8760,0;8880,0;8670,0;8781,62;BOLSA DE VALORES DE COLOMBIA;EQTY
PFCORFICOL;22020,0;-0,72;168301300;7691;-160,00;22300,0;22300,0;21740,0;21882,89;CORFICOLOMBIANA;EQTY
BOGOTA;73000,0;0,03;160205120;2195;20,00;72980,0;73000,0;72980,0;72986,39;BANCO DE BOGOTA;EQTY
PFGRUPOARG;9700,0;0,00;138943820;14349;0,00;9700,0;9700,0;9700,0;9683,17;GRUPO ARGOS;EQTY
CELSIA;4450,0;3,49;89919200;20240;150,00;4450,0;4450,0;4450,0;4442,65;CELSIA;EQTY
PROMIGAS;7000,0;0,00;56700000;8100;0,00;7000,0;7000,0;7000,0;7000,0;PROMIGAS;EQTY
TERPEL;8100,0;0,00;32400000;4000;0,00;8100,0;8100,0;8100,0;8100,0;ORGANIZACION TERPEL;EQTY
PFCEMARGOS;3545,0;0,42;26634700;7560;15,00;3545,0;3545,0;3545,0;3523,11;CEMENTOS ARGOS;EQTY
ELCONDOR;1060,0;-3,20;22979605;21713;-35,00;1050,0;1060,0;1050,0;1058,33;EL CONDOR;EQTY
FABRICATO;4,3;-3,37;22046450;5128000;-0,15;4,3;4,3;4,3;4,3;FABRICATO;EQTY
GRUBOLIVAR;61000,0;-1,45;16789720;276;-900,00;60020,0;61000,0;60020,0;60832,32;GRUPO BOLIVAR;EQTY
HCOLSEL;11175,0;9,99;13745250;1230;1015,00;11175,0;11175,0;11175,0;11175,0;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
CONCONCRET;0,0;0,00;13571905;35980;0,00;0,0;0,0;0,0;377,21;CONCONCRETO S.A;EQTY
GRUPOAVAL;0,0;0,00;474615;477;0,00;0,0;0,0;0,0;995,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
