Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;26300,0;0,00;45269419340;1680022;0,00;26400,0;27980,0;26240,0;26945,73;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2230,0;-1,33;24761751840;10777565;-30,00;2295,0;2385,0;2215,0;2297,53;ECOPETROL;EQTY
ICOLCAP;11961,0;0,96;12766883330;1053320;114,00;12000,0;12249,0;11961,0;12120,61;FONDO BURSATIL ISHARES COLCAP;EQTY
BCOLOMBIA;26000,0;2,36;11047543640;421291;600,00;26000,0;27020,0;25760,0;26223,07;BANCO BANCOLOMBIA;EQTY
PFDAVVNDA;27960,0;-1,89;7060627580;245002;-540,00;29000,0;29500,0;27960,0;28818,65;BANCO DAVIVIENDA;EQTY
GRUPOSURA;22800,0;4,11;6698897080;294126;900,00;21980,0;23280,0;21980,0;22775,6;GRUPO SURA;EQTY
ISA;16680,0;3,35;6559974840;397415;540,00;16240,0;16680,0;16240,0;16506,61;ISA INTERCONEXION ELECTRICA;EQTY
NUTRESA;20020,0;1,52;6238276440;311221;300,00;19840,0;20200,0;19840,0;20044,52;GRUPO NUTRESA;EQTY
GRUPOARGOS;11360,0;-3,73;5855567040;495964;-440,00;12000,0;12300,0;11360,0;11806,44;GRUPO ARGOS;EQTY
PFAVAL;932,0;-2,41;4977566003;5180641;-23,00;968,0;990,0;932,0;960,8;GRUPO AVAL ACCIONES Y VALORES;EQTY
GEB;2225,0;3,25;2879662600;1301201;70,00;2190,0;2225,0;2180,0;2213,08;GRUPO ENERGIA BOGOTA;EQTY
PFGRUPSURA;17020,0;-2,07;2474994400;141715;-360,00;18000,0;18000,0;17020,0;17464,59;GRUPO SURA;EQTY
CEMARGOS;3980,0;-1,49;2204330760;546314;-60,00;4065,0;4120,0;3980,0;4034,92;CEMENTOS ARGOS;EQTY
CNEC;10200,0;-0,20;1926886060;188190;-20,00;10420,0;10460,0;10020,0;10239,05;CANACOL ENERGY LTD;EQTY
CELSIA;4105,0;-1,44;1792103030;431020;-60,00;4180,0;4180,0;4105,0;4157,82;CELSIA;EQTY
CLH;1430,0;-4,67;1148639335;766742;-70,00;1535,0;1535,0;1430,0;1498,08;CEMEX LATAM HOLDINGS;EQTY
CORFICOLCF;27000,0;3,45;1087142100;40629;900,00;26300,0;27000,0;26200,0;26757,79;CORFICOLOMBIANA;EQTY
PFGRUPOARG;8700,0;-6,45;741431940;81944;-600,00;9600,0;9600,0;8700,0;9048,03;GRUPO ARGOS;EQTY
PFAVH;485,0;0,83;639980194;1260464;4,00;495,0;528,0;485,0;507,73;AVIANCA HOLDINGS S.A.;EQTY
EXITO;11780,0;-0,84;486030760;40847;-100,00;12000,0;12100,0;11780,0;11898,81;EXITO;EQTY
BOGOTA;76000,0;-0,65;424497800;5616;-500,00;75320,0;76200,0;75000,0;75587,22;BANCO DE BOGOTA;EQTY
PFCORFICOL;22400,0;0,00;332583200;14925;0,00;22100,0;22400,0;22000,0;22283,63;CORFICOLOMBIANA;EQTY
GRUBOLIVAR;60620,0;3,62;271881220;4368;2120,00;62000,0;64000,0;60620,0;62243,87;GRUPO BOLIVAR;EQTY
BVC;8530,0;0,35;248753890;28922;30,00;8600,0;8660,0;8530,0;8600,85;BOLSA DE VALORES DE COLOMBIA;EQTY
MINEROS;2670,0;-0,93;226265325;84182;-25,00;2675,0;2720,0;2670,0;2687,81;MINEROS;EQTY
PFCEMARGOS;3550,0;-2,74;180204475;49445;-100,00;3695,0;3695,0;3550,0;3644,54;CEMENTOS ARGOS;EQTY
PROMIGAS;6980,0;-0,29;129072500;18984;-20,00;6980,0;6980,0;6650,0;6799,01;PROMIGAS;EQTY
TERPEL;8300,0;3,75;102920000;12400;300,00;8300,0;8300,0;8300,0;8300,0;ORGANIZACION TERPEL;EQTY
GRUPOAVAL;1095,0;-0,45;87600000;80000;-5,00;1095,0;1095,0;1095,0;1095,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
ETB;190,0;0,00;62404716;328557;0,00;190,0;190,0;190,0;189,94;ETB;EQTY
FABRICATO;0,0;0,00;14041105,5;3189205;0,00;0,0;0,0;0,0;4,4;FABRICATO;EQTY
ELCONDOR;0,0;0,00;10950000;10000;0,00;0,0;0,0;0,0;1095,0;EL CONDOR;EQTY
CONCONCRET;340,0;5,59;10332820;30348;18,00;340,0;340,0;340,0;340,48;CONCONCRETO S.A;EQTY
