Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
PFBCOLOM;24480,0;-2,08;30611398420;1243424;-520,00;24880,0;25180,0;24400,0;24618,63;BANCO BANCOLOMBIA;EQTY
ECOPETROL;2155,0;2,62;14846911075;6960499;55,00;2065,0;2165,0;2065,0;2133,02;ECOPETROL;EQTY
BCOLOMBIA;24120,0;-2,27;8646252580;358255;-560,00;24560,0;24560,0;23900,0;24134,35;BANCO BANCOLOMBIA;EQTY
ISA;19700,0;0,82;7862041880;399710;160,00;19540,0;19800,0;19540,0;19669,36;ISA INTERCONEXION ELECTRICA;EQTY
PFAVAL;857,0;-0,35;7216409100;8412858;-3,00;858,0;860,0;853,0;857,78;GRUPO AVAL ACCIONES Y VALORES;EQTY
HCOLSEL;10670,0;-0,91;4269500000;400000;-98,00;10685,0;10685,0;10670,0;10673,75;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ICOLCAP;11698,0;-0,61;3662195050;312800;-72,00;11563,0;11719,0;11563,0;11707,78;FONDO BURSATIL ISHARES COLCAP;EQTY
CLH;1680,0;0,60;3022975655;1769875;10,00;1680,0;1745,0;1650,0;1708,02;CEMEX LATAM HOLDINGS;EQTY
GRUPOARGOS;10240,0;-1,54;2218427600;215670;-160,00;10300,0;10360,0;10200,0;10286,21;GRUPO ARGOS;EQTY
GRUPOSURA;20300,0;1,70;2104542920;103705;340,00;19960,0;20400,0;19960,0;20293,55;GRUPO SURA;EQTY
NUTRESA;20800,0;-0,67;1632959240;78121;-140,00;20920,0;20920,0;20700,0;20902,95;GRUPO NUTRESA;EQTY
GEB;2385,0;-0,63;1376194705;579168;-15,00;2385,0;2385,0;2370,0;2376,16;GRUPO ENERGIA BOGOTA;EQTY
CORFICOLCF;25780,0;0,00;1274708340;49451;0,00;25740,0;25900,0;25660,0;25777,2;CORFICOLOMBIANA;EQTY
CELSIA;4180,0;-1,07;1214173550;288991;-45,00;4200,0;4235,0;4180,0;4201,42;CELSIA;EQTY
PFCORFICOL;22000,0;0,36;1089642600;50001;80,00;21800,0;22000,0;21400,0;21792,42;CORFICOLOMBIANA;EQTY
CEMARGOS;3600,0;0,28;948363315;261718;10,00;3630,0;3665,0;3600,0;3623,61;CEMENTOS ARGOS;EQTY
PFGRUPSURA;16460,0;-1,79;864392260;52279;-300,00;16560,0;16820,0;16340,0;16534,22;GRUPO SURA;EQTY
CNEC;10300,0;1,78;861405080;84374;180,00;10140,0;10300,0;10040,0;10209,37;CANACOL ENERGY LTD;EQTY
TERPEL;7100,0;1,72;646467600;90947;120,00;6980,0;7240,0;6980,0;7108,18;ORGANIZACION TERPEL;EQTY
PFDAVVNDA;28520,0;-1,52;487657300;17007;-440,00;28140,0;28840,0;28140,0;28673,92;BANCO DAVIVIENDA;EQTY
BOGOTA;65700,0;1,08;320839080;4926;700,00;65000,0;65940,0;64980,0;65131,77;BANCO DE BOGOTA;EQTY
MINEROS;3515,0;-0,99;122986765;34825;-35,00;3545,0;3550,0;3515,0;3531,57;MINEROS;EQTY
PFGRUPOARG;8600,0;-1,26;115318960;13324;-110,00;8580,0;8700,0;8580,0;8654,98;GRUPO ARGOS;EQTY
GRUBOLIVAR;67000,0;0,75;94883400;1411;500,00;67900,0;67900,0;67000,0;67245,5;GRUPO BOLIVAR;EQTY
ETB;219,0;0,46;62846451;289868;1,00;219,0;219,0;219,0;216,81;ETB;EQTY
PFAVH;214,0;-1,38;53889268;252174;-3,00;213,0;214,0;213,0;213,7;AVIANCA HOLDINGS S.A.;EQTY
PROMIGAS;6770,0;0,00;49075730;7249;0,00;6770,0;6770,0;6770,0;6770,0;PROMIGAS;EQTY
PFCEMARGOS;3225,0;0,16;42295250;13120;5,00;3225,0;3225,0;3220,0;3223,72;CEMENTOS ARGOS;EQTY
ENKA;7,6;-5,00;33580919,2;4418542;-0,40;7,6;7,6;7,6;7,6;ENKA DE COLOMBIA;EQTY
BVC;10820,0;-0,55;26376340;2441;-60,00;10820,0;10820,0;10820,0;10805,55;BOLSA DE VALORES DE COLOMBIA;EQTY
VALSIMESA;4720,0;-3,67;11530960;2443;-180,00;4720,0;4720,0;4720,0;4720,0;VALORES SIMESA;EQTY
BBVACOL;0,0;0,00;11421750;39250;0,00;0,0;0,0;0,0;291,0;BBVA COLOMBIA;EQTY
CONCONCRET;0,0;0,00;9843362;24940;0,00;0,0;0,0;0,0;394,68;CONCONCRETO S.A;EQTY
GRUPOAVAL;0,0;0,00;4550000;5000;0,00;0,0;0,0;0,0;910,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
ELCONDOR;0,0;0,00;2826000;3000;0,00;0,0;0,0;0,0;942,0;EL CONDOR;EQTY
EXITO;0,0;0,00;1150000;115;0,00;0,0;0,0;0,0;10000,0;EXITO;EQTY
