Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
HCOLSEL;10966,0;0,53;28326820000;2600000;58,00;10880,0;10966,0;10861,0;10894,93;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ICOLCAP;11923,0;0,81;22107055779;1870628;96,00;11799,5;11923,0;11799,5;11817,99;FONDO BURSATIL ISHARES COLCAP;EQTY
ECOPETROL;2165,0;-0,69;17139204500;7954303;-15,00;2175,0;2175,0;2140,0;2154,71;ECOPETROL;EQTY
PFBCOLOM;25700,0;2,39;14798577980;581960;600,00;25000,0;25700,0;24800,0;25428,86;BANCO BANCOLOMBIA;EQTY
ISA;20360,0;0,10;10829302040;532060;20,00;20740,0;20740,0;20120,0;20353,54;ISA INTERCONEXION ELECTRICA;EQTY
CEMARGOS;4400,0;2,56;9428589680;2166614;110,00;4280,0;4400,0;4240,0;4351,76;CEMENTOS ARGOS;EQTY
GRUPOSURA;21260,0;1,24;7782500880;370667;260,00;20600,0;21260,0;20600,0;20995,94;GRUPO SURA;EQTY
BCOLOMBIA;25520,0;1,67;3745965680;147815;420,00;25000,0;25520,0;24900,0;25342,26;BANCO BANCOLOMBIA;EQTY
GEB;2435,0;2,31;3658615415;1505705;55,00;2380,0;2460,0;2375,0;2429,84;GRUPO ENERGIA BOGOTA;EQTY
GRUPOARGOS;10740,0;0,75;3473639820;325965;80,00;10660,0;10780,0;10400,0;10656,48;GRUPO ARGOS;EQTY
PFAVAL;889,0;1,14;3158589260;3565204;10,00;874,0;889,0;874,0;885,95;GRUPO AVAL ACCIONES Y VALORES;EQTY
NUTRESA;20700,0;0,58;3111151980;150598;120,00;20580,0;20720,0;20500,0;20658,65;GRUPO NUTRESA;EQTY
PFGRUPSURA;17160,0;1,18;2663128200;156115;200,00;16800,0;17180,0;16800,0;17058,76;GRUPO SURA;EQTY
PFDAVVNDA;27480,0;1,40;1796178660;65523;380,00;27120,0;27480,0;27020,0;27412,95;BANCO DAVIVIENDA;EQTY
CLH;1850,0;3,93;1721248780;945227;70,00;1775,0;1865,0;1775,0;1820,99;CEMEX LATAM HOLDINGS;EQTY
CORFICOLCF;25760,0;0,70;1429303940;55731;180,00;25560,0;25760,0;25500,0;25646,48;CORFICOLOMBIANA;EQTY
BOGOTA;66900,0;1,58;1058682200;15951;1040,00;65940,0;67000,0;65420,0;66370,9;BANCO DE BOGOTA;EQTY
CELSIA;4420,0;1,03;1001158100;227897;45,00;4380,0;4450,0;4370,0;4393,03;CELSIA;EQTY
EXITO;11360,0;3,27;891283120;80070;360,00;11100,0;11360,0;11000,0;11131,3;EXITO;EQTY
CNEC;10300,0;0,00;809590500;78636;0,00;10180,0;10340,0;10180,0;10295,42;CANACOL ENERGY LTD;EQTY
PFGRUPOARG;8170,0;2,38;740061580;91525;190,00;8000,0;8190,0;8000,0;8085,9;GRUPO ARGOS;EQTY
PFCEMARGOS;3545,0;1,29;518502305;146789;45,00;3425,0;3565,0;3425,0;3532,3;CEMENTOS ARGOS;EQTY
MINEROS;3895,0;-0,51;500013950;128402;-20,00;3900,0;3910,0;3860,0;3894,13;MINEROS;EQTY
PFAVH;147,0;8,09;448323093;3193956;11,00;130,0;147,0;130,0;140,37;AVIANCA HOLDINGS S.A.;EQTY
PROMIGAS;6830,0;0,00;340344750;49825;0,00;6850,0;6850,0;6830,0;6830,8;PROMIGAS;EQTY
PFCORFICOL;20840,0;0,00;258367680;12488;0,00;20680,0;20840,0;20600,0;20689,28;CORFICOLOMBIANA;EQTY
TERPEL;6840,0;0,15;68979260;10018;10,00;7020,0;7020,0;6840,0;6885,53;ORGANIZACION TERPEL;EQTY
BVC;11800,0;0,17;65772400;5580;20,00;11780,0;11800,0;11780,0;11787,17;BOLSA DE VALORES DE COLOMBIA;EQTY
ELCONDOR;1020,0;0,99;40432770;39972;10,00;1015,0;1020,0;1005,0;1011,53;EL CONDOR;EQTY
CONCONCRET;338,0;-2,03;25298099;74475;-7,00;338,0;338,0;338,0;339,69;CONCONCRETO S.A;EQTY
ETB;0,0;0,00;23502301;112598;0,00;0,0;0,0;0,0;208,73;ETB;EQTY
GRUPOAVAL;0,0;0,00;873000;1000;0,00;0,0;0,0;0,0;873,0;GRUPO AVAL ACCIONES Y VALORES;EQTY
