Nemotécnico;Último precio;Variación porcentual;Volúmenes;Cantidad;Variación absoluta;Precio apertura;Precio máximo;Precio mínimo;Precio promedio;Emisor / nombre
ECOPETROL;1950,0;-1,76;20642582010;10533574;-35,00;1985,0;1985,0;1945,0;1959,69;ECOPETROL;EQTY
PFBCOLOM;25200,0;0,40;11989540800;475099;100,00;25000,0;25400,0;24900,0;25235,88;BANCO BANCOLOMBIA;EQTY
HCOLSEL;11040,0;-0,93;7164000000;650000;-104,00;11016,0;11040,0;11016,0;11021,54;FONDO BURSATIL GLOBAL X COLOMBIA SELECT DE S&P;EQTY
ICOLCAP;11960,0;-0,42;6854442135;571436;-50,00;11925,0;12027,0;11925,0;11995,12;FONDO BURSATIL ISHARES COLCAP;EQTY
PFAVAL;906,0;0,55;4779429168;5297270;5,00;900,0;906,0;899,0;902,24;GRUPO AVAL ACCIONES Y VALORES;EQTY
BCOLOMBIA;24980,0;-0,08;4133868560;165136;-20,00;24780,0;25240,0;24780,0;25033,12;BANCO BANCOLOMBIA;EQTY
PFGRUPSURA;18200,0;-0,22;3549692500;194481;-40,00;18300,0;18500,0;18200,0;18252,13;GRUPO SURA;EQTY
ISA;20460,0;0,69;3489730440;170686;140,00;20400,0;20500,0;20200,0;20445,32;ISA INTERCONEXION ELECTRICA;EQTY
GRUPOSURA;21100,0;-0,28;3472530060;164026;-60,00;21000,0;21240,0;21000,0;21170,61;GRUPO SURA;EQTY
GRUPOARGOS;11100,0;-1,60;2509310360;223769;-180,00;11200,0;11300,0;11100,0;11213,84;GRUPO ARGOS;EQTY
CNEC;10180,0;5,06;2254645820;222100;490,00;10040,0;10340,0;9790,0;10151,49;CANACOL ENERGY LTD;EQTY
PFDAVVNDA;27980,0;-0,64;2170851400;77231;-180,00;28800,0;28800,0;27380,0;28108,55;BANCO DAVIVIENDA;EQTY
CEMARGOS;4500,0;-3,23;1770458990;388039;-150,00;4600,0;4650,0;4500,0;4562,58;CEMENTOS ARGOS;EQTY
GEB;2525,0;1,00;721454100;287180;25,00;2495,0;2525,0;2490,0;2512,2;GRUPO ENERGIA BOGOTA;EQTY
CELSIA;4500,0;0,56;590732165;131374;25,00;4475,0;4630,0;4445,0;4496,57;CELSIA;EQTY
NUTRESA;22600,0;3,20;488048240;21977;700,00;22140,0;22600,0;22060,0;22207,23;GRUPO NUTRESA;EQTY
BOGOTA;69900,0;0,58;291976500;4201;400,00;69500,0;69900,0;69200,0;69501,67;BANCO DE BOGOTA;EQTY
MINEROS;3620,0;-0,14;169677235;46920;-5,00;3610,0;3630,0;3610,0;3616,31;MINEROS;EQTY
PFCORFICOL;21220,0;-0,84;160639960;7553;-180,00;21200,0;21460,0;21200,0;21268,36;CORFICOLOMBIANA;EQTY
BVC;11160,0;-1,24;145705560;13041;-140,00;11240,0;11240,0;11160,0;11172,88;BOLSA DE VALORES DE COLOMBIA;EQTY
TERPEL;8180,0;-0,49;126833340;15698;-40,00;7850,0;8180,0;7850,0;8079,59;ORGANIZACION TERPEL;EQTY
GRUBOLIVAR;64500,0;0,78;114327000;1775;500,00;63900,0;64500,0;63900,0;64409,58;GRUPO BOLIVAR;EQTY
TGLSC;19500,0;35,23;105800800;5418;5080,00;19500,0;19640,0;19500,0;19527,65;TECNOGLASS INC;EQTY
PFCEMARGOS;3820,0;-2,80;102443690;26717;-110,00;3820,0;3825,0;3820,0;3834,4;CEMENTOS ARGOS;EQTY
CORFICOLCF;26300,0;0,08;81352640;3111;20,00;25840,0;26360,0;25840,0;26150,0;CORFICOLOMBIANA;EQTY
PFGRUPOARG;9200,0;0,00;72282170;7896;0,00;9100,0;9200,0;9100,0;9154,28;GRUPO ARGOS;EQTY
PROMIGAS;7300,0;0,00;65511500;8993;0,00;7280,0;7300,0;7280,0;7284,72;PROMIGAS;EQTY
PFAVH;196,0;-0,51;59548616;304146;-1,00;196,0;196,0;196,0;195,79;AVIANCA HOLDINGS S.A.;EQTY
EXITO;11080,0;-1,95;28531000;2575;-220,00;11080,0;11080,0;11080,0;11080,0;EXITO;EQTY
ETB;0,0;0,00;10502454;50421;0,00;0,0;0,0;0,0;208,3;ETB;EQTY
GRUPOAVAL;0,0;0,00;6903500;7700;0,00;0,0;0,0;0,0;896,56;GRUPO AVAL ACCIONES Y VALORES;EQTY
CONCONCRET;0,0;0,00;4574752;13635;0,00;0,0;0,0;0,0;335,52;CONCONCRETO S.A;EQTY
FABRICATO;0,0;0,00;2365000;550000;0,00;0,0;0,0;0,0;4,3;FABRICATO;EQTY
